filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,best_augmented_var,kstest_stat_plus75,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
17,2051.031,2051.031,1903.8999,1815.8633,1680.358,0.011313675820937,0.0130624912426341,0.0141655810923977,0.0123139110321228,0.009194677480374176,2051.031,0.009361413724699078,0.008370220197921961,0.008392030811643747,0.007647481187690375,,,,
18,836.8852,836.8852,766.37024,725.0979,663.46497,0.009119967179149,0.0071932201649143,0.007251125905914,0.0100272368999921,0.007849143977460726,836.8852,0.007264879659496293,0.007011920594281851,0.0065302006003056245,0.007193220164914332,0.006426075345633525,0.005827198724525862,,
19,326.3508,326.3508,294.30728,275.8121,247.99466,0.0061758214646546,0.0077713378716574,0.0079894490747033,0.0072538146267346,0.005143112063360097,326.3508,0.005558442966311694,0.005077719741333753,0.005073928918455706,0.0047940944256364415,,,,
20,155.46777,155.46777,139.50597,129.41617,114.36667,0.0152344310130784,0.0112378262804792,0.009943813981919,0.0140394868593737,0.009789515957706663,145.71878,0.0101889147671856,0.009202587229952264,0.008464418367339133,0.00977075914474479,0.009266278200767086,0.008568036880053143,0.008019653967315188,0.00821122069646052
21,52267.008,52267.008,49265.223,47342.23,44401.41,0.0071993512179084,0.0059320363379011,0.0056509357509479,0.0092680023838216,0.005307459796264236,52267.008,0.005689975630063349,0.005383917775952374,0.004522249832566216,0.005205213186193602,0.004682308000022339,0.003962653686215137,0.003754770460505763,0.0033444728026341686
22,18708.307,18708.307,17399.262,16596.574,15393.15,0.0068779463461518,0.0087685842064396,0.0093834805945511,0.0104390668892629,0.00673314214794829,18708.307,0.006240753671420407,0.006171907002432864,0.006280567401139081,0.005763767308225809,,,,
23,6836.338,6836.338,6293.462,5956.353,5457.9097,0.0136530665959504,0.012504323100508,0.0111971300820088,0.0110960798571567,0.010381093565006494,5815.0405,0.010122405672429058,0.01031963587883572,0.010748347946997638,0.01015402235483176,0.009769046256775105,0.009364800033773116,0.008450022439831187,0.009033521578514808
24,2462.38,2462.38,2202.044,2051.4446,1842.1846,0.0109178049890653,0.0101442590627923,0.0128455305150094,0.013500687597662,0.00911718453639443,2202.044,0.008677473935364999,0.008355313987342239,0.008868227560658637,0.007503369701530448,0.008371220675645885,0.007565460974707672,,
25,985.8111,985.8111,875.4189,814.9218,729.179,0.0063646054846318,0.0106764773645366,0.0090218854040055,0.0121420286151394,0.008275486035926982,985.8111,0.007226859711695233,0.007882774312228183,0.006585011432076793,0.0060117122952396684,,,,
26,406.57532,406.57532,350.1014,320.6301,281.23282,0.0079380715817553,0.0053526696873484,0.0074388173289582,0.0069351447060363,0.006047599623005495,406.57532,0.006548343380000911,0.0056501219691456606,0.005539979562384945,0.004786676990286454,0.0044415226235937355,0.004092210852618461,,
27,177.28392,177.28392,147.10396,132.4631,114.04648,0.0100849462458914,0.011447685557866,0.0075854674777397,0.0121273672928448,0.0086143752613147,147.10396,0.008473335349288735,0.007522869687516254,0.008167280886434869,0.007585467477739749,0.006864125244196391,0.006733989475322222,0.0068704076685141,0.0075899549236637665
28,40241.445,40241.445,38436.605,37285.09,35483.105,0.0059920242279195,0.0060135643611866,0.0060135643611866,0.0082548444414818,0.004445932950867315,40241.445,0.0045526193646506785,0.004206161209030057,0.0038514478793906237,0.003446720280994575,,,,
29,13872.855,13872.855,13127.308,12658.133,11937.276,0.0076836296973195,0.0090011520774443,0.0076663374636423,0.0107728167826262,0.008017009015576726,13872.855,0.008016238929531669,0.007299899779666608,0.007702561816847808,0.00766633746364237,0.007376069239209082,0.006910934758092235,0.006682583035846568,0.006453846540680097
30,5511.8022,5511.8022,5120.7056,4907.789,4587.7344,0.0094744298446752,0.010565017896911,0.0121402049268232,0.0108528258091603,0.008723520736282686,5256.8237,0.008611047647363146,0.008525420000036643,0.008423139012361691,0.008888962369165088,,,,
31,1983.2389,1983.2389,1822.9657,1731.2009,1597.2872,0.0106639310919,0.0141534972278872,0.015346865756794,0.0142685701581072,0.009704709025400049,1983.2389,0.009927631644069401,0.01004437461102975,0.0096429919188048,0.00883611899817105,,,,
32,816.0432,816.0432,738.86646,697.54596,637.6947,0.0076618584186621,0.0108844975160292,0.0123355354275997,0.0112934780567816,0.00806220777620912,816.0432,0.007262781729335352,0.006978407976230838,0.0071583260428748074,0.0066205631630794765,,,,
33,333.7091,333.7091,298.315,279.55713,252.69186,0.0091248856226585,0.0091256173966696,0.0102517145117457,0.0086833271718445,0.00844124545253765,279.55713,0.007970793367985118,0.007757574118686186,0.007269381101283057,0.007739360634293813,0.007347253409012988,0.007669974613235833,0.007018587915308211,0.006531020355593095
34,143.84161,143.84161,127.16768,118.1336,105.03412,0.0151135857017684,0.0196489214122434,0.0178814208212736,0.0140800014594687,0.012934083751191705,118.1336,0.013410861425330878,0.014008503773439984,0.013740761693899269,0.012876324275899138,0.012000608940659352,0.012916498621380668,0.012416244458746672,0.011554806185718858
35,49872.49,49872.49,46789.48,44855.145,41915.17,0.0052073971310276,0.0029196089395484,0.002713601406011,0.0060261901346191,0.003913337887403556,45763.688,0.003696739378695635,0.0032714483372130003,0.0031048058013061763,0.002633946565117149,0.0023680497774462017,0.002407695894925954,0.0024319280392918197,0.002552785680805303
36,17531.0,17531.0,16200.062,15366.112,14132.683,0.0045829917065065,0.0079365016178645,0.0086188188731785,0.0080776139075841,0.005429017998074159,16200.062,0.0046929345658476285,0.004399772247274142,0.004433015498801263,0.004582991706506501,,,,
37,6099.1514,6099.1514,5536.0063,5200.772,4715.068,0.0130972056307276,0.0126755651029362,0.0097200077755905,0.0116268626836771,0.008176903346741482,5752.3877,0.007842369816873723,0.008008159385832658,0.007180985695544373,0.0077818784519557704,0.007500478379561359,0.0070061669312199565,0.006322591957925616,0.006500950665561556
38,2410.211,2410.211,2133.5642,1981.4121,1770.3557,0.0119536218990846,0.0083692645851159,0.0106055631364719,0.0129348281775714,0.00835033346382541,2410.211,0.007404689736600578,0.008300802749359931,0.00835725915916763,0.007477255312659956,0.0070431999094013875,0.006734129198245009,,
39,976.4194,976.4194,830.7618,759.7802,663.86035,0.00543093717288,0.0069757866099361,0.0093604121067187,0.008456018857842,0.009142625794306025,976.4194,0.007654886386669127,0.006073932241879361,0.005890006646708579,0.004025152296053824,,,,
40,385.9422,385.9422,330.59448,301.7505,262.4265,0.00762367276613,0.0067154871133439,0.0048730180790609,0.0061806444011485,0.005168065071331163,330.59448,0.0047142968402490056,0.004243955675561094,0.003942962432836022,0.004183681655633764,0.003520551152789708,0.003315118161190178,0.0033696729221620036,0.003362967320571786
41,151.13846,151.13846,123.67321,110.252525,93.534676,0.0105958426697176,0.0127787082448494,0.0167124082619446,0.0119806282969437,0.011517569602149225,151.13846,0.009802206687315886,0.01017846908952176,0.009159331405587778,0.008121004607193671,,,,
