filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,kstest_stat_plus50,best_augmented_var,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
10,3820.5479,3820.5479,3613.9602,3489.141,3300.418,0.0041739504396999,0.0049446542421501,0.0050998569022249,0.0057552106527389,0.0036990993672844086,0.003375049104204081,0.003021238680277649,3820.5479,0.002711476815172753,0.0019596533028614083,,,,
11,1576.0858,1576.0858,1485.862,1432.3844,1350.9719,0.0038880449214738,0.0044809161934899,0.0053303995428767,0.0054859039541796,0.004221926997710339,0.003760018363198052,0.003802249531901114,1576.0858,0.003296910911624318,0.0026674977912806153,,,,
12,610.1576,610.1576,570.01953,547.3313,513.7065,0.0035798859513811,0.0044856247061692,0.0050130895657884,0.006383243700772,0.00422891445045237,0.003735714260207579,0.0033622203095493575,610.1576,0.0032230156022828305,0.002440994080633224,,,,
13,313.63715,313.63715,289.7517,276.43735,256.81863,0.004049422435341,0.0041198883689674,0.0046680132163537,0.005855682080709,0.00407079509085341,0.0036170339712834794,0.003328509566747795,313.63715,0.003317392253979645,0.002234551488390947,,,,
14,38099.715,38099.715,36428.527,35346.83,33637.082,0.0046620302127135,0.0049922652388305,0.0063868492598248,0.0059773126706866,0.004790855405350625,0.004584422461311521,0.004022213427796413,38099.715,0.004030169589290478,0.0032551202329217654,,,,
15,15911.381,15911.381,15061.085,14554.416,13779.464,0.0038622133222198,0.0046608856042519,0.0047740533883638,0.0070180740951673,0.004550306956915162,0.004452002656434972,0.00439127297792067,15911.381,0.0037224650269253035,0.0030556157815340226,,,,
16,6334.278,6334.278,5997.093,5787.9946,5465.189,0.0055893639178156,0.0051657548157177,0.0067529000495166,0.0062572663476785,0.005290142352633309,0.004899220138841254,0.004517666262297659,6334.278,0.004565834551711001,0.003939097077080622,0.0037990877100002596,0.0032087104651030707,,
17,2623.0916,2623.0916,2474.5532,2384.9136,2247.686,0.0058180026742644,0.0067079077275602,0.006684638985639,0.0062023273789191,0.005120470866602944,0.004520818096998232,0.004523811200281891,2623.0916,0.003912826071525877,0.0034261008070443078,,,,
18,1129.5138,1129.5138,1059.3231,1017.95105,955.7625,0.004702376994607,0.0067181433887921,0.0075229258221035,0.0085219604638439,0.005748969117845282,0.005417274683583384,0.0055520203227440446,1129.5138,0.004828465912936508,0.004660091207739636,,,,
19,455.46497,455.46497,422.25647,403.44144,375.34647,0.0045041863960616,0.0055999959098953,0.0070187405029547,0.0075433403960602,0.0054346347492722005,0.0049491510651027415,0.004886105882039707,455.46497,0.004842786570393276,0.00414776097858674,,,,
20,215.66731,215.66731,198.1575,188.29689,173.64551,0.0025575952491725,0.003701077266425,0.005112425052145,0.0057430087961743,0.003731887474432316,0.003775233750951821,0.003307985374039757,,0.0029634772947592786,0.0025575952491725396,,,,
21,45464.17,45464.17,42626.777,40912.94,38339.605,0.0046513901895956,0.0042721231680219,0.0056497733406887,0.0056360667237704,0.004338249455604626,0.004452629139048869,0.004112792293455181,45464.17,0.0034008838994007418,0.0033024448957964317,0.0031383718450601616,0.002264268914394574,,
22,18223.31,18223.31,17036.908,16327.526,15279.34,0.0059592724945308,0.0064687302796492,0.0051099648448782,0.0054204612984966,0.005195514660939926,0.005192983654660699,0.004962178158112951,18223.31,0.0043822196952298595,0.004170884036041045,0.003711194340396913,0.0035456991731459553,0.0029867192788178842,0.002540931970378857
23,7829.959,7829.959,7295.7124,6981.3867,6515.425,0.0038393885570938,0.0044990887598627,0.0062719137424891,0.0074670582393634,0.005104725640201924,0.004595211875404903,0.003955636829423133,7829.959,0.004017576497548747,0.0035293457870418793,,,,
24,3101.7693,3101.7693,2869.9678,2736.4858,2542.323,0.0044070446116997,0.0053229804920404,0.006340590094242,0.0073458885279554,0.00412668236301017,0.0040272793597037615,0.003521649514994181,3101.7693,0.0036185574941484666,0.0031253620603827748,,,,
25,1296.3827,1296.3827,1186.8491,1129.3927,1046.1791,0.0044300651366073,0.0041013042875753,0.0063851673711761,0.0078642750768824,0.005393275192564051,0.004880067725060819,0.004879461787149986,1186.8491,0.004411356099899809,0.0038904652982189036,0.004036170583924192,0.0039350992983683275,,
26,524.2926,524.2926,477.46835,453.09988,418.69812,0.0044770772066412,0.0055396261386578,0.007381335104416,0.0074222804960211,0.005227200721120262,0.0055388288165005364,0.00484370885284835,524.2926,0.004563190898767222,0.003991273844058174,,,,
27,236.42052,236.42052,209.56581,196.41385,178.59741,0.002501621620863,0.004404307481735,0.0045858783993106,0.0057159934052762,0.005264470922849002,0.004859944291792928,0.004323991069382874,,0.003326950632207004,0.0025016216208630926,,,,
28,36045.293,36045.293,34216.312,33092.992,31360.469,0.0029933969903218,0.0047162200142841,0.0057019437010363,0.0062978889230925,0.004028752595177432,0.003699965787876569,0.0032590753453417554,34922.418,0.0028449652791787683,0.0029933969903218616,,,,
29,15223.004,15223.004,14450.145,13975.565,13242.159,0.0036502010027129,0.0042253465683946,0.0061071403715239,0.0061342285018274,0.004087299449909133,0.004002003769951856,0.0033975791142869527,14744.937,0.003151205097706833,0.0033805708243197508,,,,
30,6166.9634,6166.9634,5835.0444,5633.6113,5325.2734,0.0041753027821226,0.0053363550485315,0.0050561836232186,0.0073968814609375,0.004602801885881802,0.004784193758686772,0.004567381426599487,6166.9634,0.003729805555298782,0.003194578082991173,,,,
31,2597.6184,2597.6184,2413.9653,2318.8503,2176.5557,0.0053275625037427,0.0077358263985214,0.0064952732463752,0.0060778540255713,0.004894565305637588,0.004384527599740284,0.004510359846715689,2597.6184,0.0038221238622443976,0.003661155247037251,,,,
32,1120.9692,1120.9692,1032.3436,987.251,922.46826,0.0046348428109599,0.0062614747127152,0.0073392439443898,0.0077593258850213,0.00546672112470703,0.00495603971919778,0.005183290870799384,1120.9692,0.004813914326182445,0.003857231592458654,,,,
33,459.00717,459.00717,417.92197,397.99948,369.40427,0.0054666021159823,0.0065042540274871,0.006247940302756,0.0079120732079768,0.0054504235917379185,0.005378804418559313,0.0046709906043382945,459.00717,0.0045845783554562605,0.0041755079507627135,,,,
34,199.43762,199.43762,181.952,172.91379,159.64507,0.0044693385191343,0.004881313035034,0.0044659062781645,0.0057776805047798,0.005558590426410284,0.005298635672741803,0.00516650353512893,199.43762,0.004631554219404976,0.004465906278164566,0.003961907718944634,0.003766395036893244,0.0035237607244661476,0.0025924215140820106
35,43595.16,43595.16,40620.33,38901.453,36320.56,0.0046018769444257,0.004376667231461,0.0038928826709227,0.0045012068823512,0.004447093369011168,0.004063651437520188,0.0037281160421340775,43595.16,0.003537952949295823,0.0030231778389360232,0.0026854802903661934,0.0021518919324429175,0.0017772778945202503,0.0016590870699954852
36,18127.322,18127.322,16848.295,16073.905,14941.999,0.0016753765575957,0.0047270181212796,0.0052277019942065,0.0058200556700721,0.0031454382963750915,0.0027853067884693328,0.0025617317075730672,18127.322,0.0021864580790983412,0.0014856714386422415,,,,
37,7172.945,7172.945,6630.3447,6318.7646,5863.6245,0.0029476344002203,0.0054100369510313,0.0045347167412934,0.0053871968774375,0.0032223173070244915,0.0028793208773925452,0.0027697838856083623,7172.945,0.0022110121665932098,0.001746421063081649,,,,
38,3011.581,3011.581,2729.693,2589.3296,2388.9534,0.0033616146826553,0.0031559283087406,0.0058471706468042,0.0067112386748375,0.003894453274356457,0.0034613136327650285,0.003116129270510526,2823.3157,0.003163791061213339,0.002439090660647278,0.0020396297332102645,0.0020606298846219673,,
39,1211.0612,1211.0612,1098.0162,1041.5358,960.7457,0.002710107227219,0.0042913110659676,0.0056300879622904,0.0069197204888941,0.00432643698863433,0.0036820054332385374,0.0036085607303147707,,0.0035467332990649636,0.002710107227219094,,,,
40,498.97977,498.97977,445.62836,420.4473,385.32452,0.0038602391623061,0.0041860534802989,0.0051032904021811,0.0073697116403091,0.006596669998110816,0.0059348884146251946,0.005537685868092931,498.97977,0.004384201015005029,0.003260404326427324,,,,
41,205.20663,205.20663,178.22855,166.2289,150.30794,0.0022891938151897,0.0029502238546698,0.0042909784164771,0.0050209729431264,0.004992354613713619,0.003941016508168901,0.003799601456471735,,0.002947509073307819,0.0022891938151897717,,,,
