filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
23,"(3.0, 1.0, 0.096)",25.62438,18.90422,43.937878,23.516132,6.1646113,173.09242,160000000.0,"(3.0, 1.0, 0.096)",0.0102246620503967,1.1,-1.2,73.06543404737137,200.0,21.57176780700684,0.0001073660829613,0.008324208449107,0.7,-1.17,42.13662754253652,125.0,27807,2.05914,0.079911,0.0,1.69978,0.0583263,0.0,1.33674,0.0612326,0.0,0.0
24,"(3.0, 1.0, 0.141)",12.506859,8.387513,27.405567,45.194855,7.0266256,313.73743,160000000.0,"(3.0, 1.0, 0.141)",0.009473843123787,0.5,-1.1,7.217797305848864,100.0,12.506858825683594,0.0001073660829613,0.007706567422384,0.4,-1.07,3.3294911867733736,0.0,31282,1.34191,0.0801402,0.0,1.13611,0.0560135,0.0,0.88864,0.0582015,0.0,0.0
25,"(3.0, 1.0, 0.208)",4.274352,2.8256507,8.60449,44.270775,8.169891,237.70566,160000000.0,"(3.0, 1.0, 0.208)",0.0084142888669866,0.3,-0.9,0.1065154072767836,0.0,4.274352073669434,0.0001073660829613,0.0064322533472864,0.25,-0.8,0.0144297707957576,0.0,43944,0.794481,0.074336,0.0,0.689627,0.0480295,0.0,0.540901,0.0488333,0.0,0.0
26,"(3.0, 1.0, 0.306)",1.4885468,0.93557394,4.4726996,121.69231,8.121638,489.27094,160000000.0,"(3.0, 1.0, 0.306)",0.0053499159133884,0.1,0.8,6.358539197891957e-15,0.0,1.2946829795837402,0.0001073660829613,0.0043567282113304,0.12,0.5,1.720675606252907e-11,25.0,98874,0.518287,0.0601432,0.0,0.456704,0.0331474,0.0,0.361085,0.0319574,0.0,0.0
27,"(3.0, 1.0, 0.45)",0.4579739,0.28277746,1.593814,164.32143,6.762876,567.8042,160000000.0,"(3.0, 1.0, 0.45)",0.002978116174956,0.1,1.8,6.994485011014776e-17,50.0,0.373475581407547,0.0001073660829613,0.0028234563712694,0.11,1.5,9.725014588850782e-15,50.0,234375,0.340338,0.0487586,0.0,0.300344,0.0220363,0.0,0.239382,0.0198425,0.0,0.0
28,"(4.0, 0.5, 0.044)",136.12923,104.41605,195.1473,12.532316,4.037377,79.03131,160000000.0,"(4.0, 0.5, 0.044)",0.0062404333372506,3.3,-1.2,567.8741431838166,100.0,121.79038,0.0001073660829613,0.0062404333372506,3.3,-1.2,567.8741431838166,100.0,49437,6.02382,0.0659865,0.0,4.88893,0.0466944,0.0,3.94488,0.0502611,0.0,0.0
29,"(4.0, 0.5, 0.065)",52.638275,38.425686,75.71562,13.311335,5.0151477,63.8976,160000000.0,"(4.0, 0.5, 0.065)",0.0072125277938948,1.3,-1.2,192.88086697729028,50.0,45.98545837402344,0.0001073660829613,0.0070937919039074,1.5,-1.2,192.435343146968,125.0,37077,3.43565,0.0718575,0.0,2.79434,0.0521447,0.0,2.23443,0.0556075,0.0,0.0
30,"(4.0, 0.5, 0.096)",23.663502,16.446152,39.452145,23.896835,6.059253,173.95901,160000000.0,"(4.0, 0.5, 0.096)",0.0096262516042641,1.4,-1.2,82.84739424672989,100.0,20.318042755126957,0.0001073660829613,0.0083672522644036,0.9,-1.18,57.46636797803356,100.0,27807,2.07194,0.0764515,0.0,1.71044,0.0549048,0.0,1.35526,0.0582171,0.0,0.0
31,"(4.0, 0.5, 0.141)",10.277639,6.924085,20.741539,35.16071,6.739778,245.2393,160000000.0,"(4.0, 0.5, 0.141)",0.0087911383476863,0.5,-1.1,6.338836087120905,50.0,8.85512924194336,0.0001073660829613,0.0080257428542472,0.5,-1.09,5.933482472489521,75.0,29296,1.28176,0.0782308,0.0,1.08407,0.0540427,0.0,0.854124,0.0567291,0.0,0.0
32,"(4.0, 0.5, 0.208)",3.3609097,2.1670945,7.3048906,53.75061,7.654746,345.77277,160000000.0,"(4.0, 0.5, 0.208)",0.0089485927526306,0.3,-0.8,0.0468559243877862,100.0,3.029915332794189,0.0001073660829613,0.0068038709211898,0.3,-0.85,0.0626523150766414,25.0,39062,0.735384,0.0716073,0.0,0.638174,0.0450467,0.0,0.503264,0.0462349,0.0,0.0
33,"(4.0, 0.5, 0.306)",1.0732713,0.66771895,3.630314,149.11606,7.626551,548.9343,160000000.0,"(4.0, 0.5, 0.306)",0.00526582829669,0.1,0.9,3.195348618292001e-15,0.0,0.9276066422462464,0.0001073660829613,0.0048583251169155,0.1,1.1,1.3924412494891029e-15,25.0,78125,0.457281,0.0583383,0.0,0.403096,0.0312618,0.0,0.320211,0.0296661,0.0,0.0
34,"(4.0, 0.5, 0.45)",0.3225316,0.20428054,1.3085693,228.756,5.876293,626.158,160000000.0,"(4.0, 0.5, 0.45)",0.0025441875287569,0.1,2.3,1.3911175766659058e-17,50.0,0.2734543681144714,0.0001073660829613,0.0023109652764958,0.09,2.6,3.239411189916761e-20,25.0,351562,0.306121,0.0448739,0.0,0.269868,0.0182203,0.0,0.215936,0.0161089,0.0,0.0
35,"(4.0, 1.0, 0.044)",143.78783,107.4969,216.27058,13.876215,4.5358267,83.398674,160000000.0,"(4.0, 1.0, 0.044)",0.0058573265037322,3.9,-1.2,558.0584743936399,200.0,119.65864,0.0001073660829613,0.0058573265037322,3.9,-1.2,558.0584743936399,200.0,55615,6.04206,0.0670945,0.0,4.9271,0.0471448,0.0,3.96284,0.0507377,0.0,0.0
36,"(4.0, 1.0, 0.065)",60.048054,45.19979,92.12148,15.751469,4.843852,106.63244,160000000.0,"(4.0, 1.0, 0.065)",0.0070630062585778,1.3,-1.2,208.921867697804,100.0,51.97159957885742,0.0001073660829613,0.0069855851634558,1.33,-1.2,207.27638667446547,125.0,39062,3.63224,0.0717982,0.0,2.9465,0.0523554,0.0,2.3571,0.0557519,0.0,0.0
37,"(4.0, 1.0, 0.096)",24.948524,17.173632,43.256687,28.485497,6.040582,208.54926,160000000.0,"(4.0, 1.0, 0.096)",0.0094302103015241,1.1,-1.2,80.28824258754346,50.0,22.41133689880371,0.0001073660829613,0.0078790043184808,0.7,-1.17,43.77657705588979,50.0,29296,2.0678,0.0767788,0.0,1.70025,0.055629,0.0,1.34327,0.0587638,0.0,0.0
38,"(4.0, 1.0, 0.141)",10.362214,7.014803,19.75623,39.059826,7.130081,273.2867,160000000.0,"(4.0, 1.0, 0.141)",0.0079011283519614,0.5,-1.1,7.195982005861072,0.0,10.36221408843994,0.0001073660829613,0.0070692738848178,0.4,-1.04,2.456544089810499,0.0,39062,1.29204,0.0757533,0.0,1.09224,0.0516498,0.0,0.859683,0.0543257,0.0,0.0
39,"(4.0, 1.0, 0.208)",4.0852532,2.5975077,10.521443,79.141815,7.587501,418.19052,160000000.0,"(4.0, 1.0, 0.208)",0.009694340824343,0.4,-1.0,0.6615375731382127,100.0,3.627706289291382,0.0001073660829613,0.0073999036222593,0.3,-0.89,0.0870093123734868,25.0,32958,0.763049,0.0750311,0.0,0.661127,0.0487432,0.0,0.519604,0.04982,0.0,0.0
40,"(4.0, 1.0, 0.306)",1.3246607,0.8047038,3.554098,90.08871,8.315499,443.54498,160000000.0,"(4.0, 1.0, 0.306)",0.0053953526173371,0.1,0.8,5.658476071983976e-15,0.0,1.160443902015686,0.0001073660829613,0.0041422977780327,0.13,0.4,2.76226407348874e-10,25.0,111232,0.50134,0.0589917,0.0,0.441794,0.0319592,0.0,0.349668,0.0307382,0.0,0.0
41,"(4.0, 1.0, 0.45)",0.39251098,0.250197,1.5784774,200.70044,6.6502676,612.0154,160000000.0,"(4.0, 1.0, 0.45)",0.002491199991633,0.1,2.0,3.5172162624725706e-17,50.0,0.3166896,0.0001073660829613,0.002491199991633,0.1,2.0,3.5172162624725706e-17,50.0,312500,0.323126,0.0467792,0.0,0.28521,0.020109,0.0,0.227295,0.0180463,0.0,0.0
