filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
10,"(2.0, 1.0, 0.141)",10.070579,6.5274787,39.759823,193.72151,5.1141605,603.4594,262144000.0,"(2.0, 1.0, 0.141)",0.0012714170606353,0.1,2.8,1.4434618327049863e-16,50.0,8.681044578552246,8.387993035035688e-05,0.0010331277981527887,0.09,3.1,3.219197259986287e-19,25.0,1728000
11,"(2.0, 1.0, 0.208)",4.6992517,2.5923321,22.78403,354.55197,6.2390265,694.40076,262144000.0,"(2.0, 1.0, 0.208)",0.0017244390765911,0.1,2.7,6.96985973598681e-17,100.0,3.231768,8.387993035035688e-05,0.0017244390765911,0.1,2.7,6.96985973598681e-17,100.0,648000
12,"(2.0, 1.0, 0.306)",2.0284362,0.72446495,12.805751,793.92,7.8729725,798.15497,262144000.0,"(2.0, 1.0, 0.306)",0.0031235030862553,0.1,2.9,1.1579619847961601e-17,200.0,0.8696199655532837,8.387993035035688e-05,0.0023040469102734162,0.09,3.3,2.092567710164288e-20,150.0,364500
13,"(2.0, 1.0, 0.45)",0.861887,0.254273,11.049636,3131.8904,10.966228,905.8061,262144000.0,"(2.0, 1.0, 0.45)",0.0047874365710797,0.1,2.2,1.8857053268409224e-17,200.0,0.2610974907875061,8.387993035035688e-05,0.0037479587473504463,0.11,2.0,1.968218117609683e-15,250.0,128000
14,"(3.0, 0.5, 0.044)",106.59744,42.148964,586.84357,631.5728,7.858582,782.44354,262144000.0,"(3.0, 0.5, 0.044)",0.0029247958783535,0.2,0.8,0.0001069631899719,200.0,49.59205627441406,8.387993035035688e-05,0.002285188443903574,0.16,1.2,4.4065594776182847e-07,150.0,364500
15,"(3.0, 0.5, 0.065)",65.65461,21.833363,407.54797,752.80133,8.154731,791.93274,262144000.0,"(3.0, 0.5, 0.065)",0.0026541536510793,0.2,0.6,8.524015031381465e-05,200.0,26.98332405090332,8.387993035035688e-05,0.002068672291733824,0.17,0.9,1.8771334222425095e-06,150.0,432000
16,"(3.0, 0.5, 0.096)",21.175714,11.770467,113.17174,462.32352,5.456414,720.9512,262144000.0,"(3.0, 0.5, 0.096)",0.0013760071441978,0.1,2.4,6.59497941295257e-16,50.0,15.65315055847168,8.387993035035688e-05,0.0012638621053716603,0.11,2.0,1.1799735966030331e-13,50.0,1152000
17,"(3.0, 0.5, 0.141)",7.996752,5.2790093,19.71641,71.0918,6.207589,392.87677,262144000.0,"(3.0, 0.5, 0.141)",0.002614439989069,0.1,2.3,3.6456799560968086e-16,50.0,6.85029411315918,8.387993035035688e-05,0.0026049980934901296,0.11,2.0,5.163922848821199e-14,50.0,288000
18,"(3.0, 0.5, 0.208)",4.184376,1.5988281,30.735693,972.5586,10.076966,827.5541,262144000.0,"(3.0, 0.5, 0.208)",0.0031734069656327,0.1,2.7,3.990423517565531e-17,200.0,1.85027,8.387993035035688e-05,0.0031734069656327,0.1,2.7,3.990423517565531e-17,200.0,192000
19,"(3.0, 0.5, 0.306)",1.3095968,0.51645005,9.802202,946.4138,12.914813,834.0601,262144000.0,"(3.0, 0.5, 0.306)",0.0079759418176372,0.1,1.7,1.3418500411784395e-16,200.0,0.4808477461338043,8.387993035035688e-05,0.005563238484187383,0.1,2.0,5.340388369245766e-17,300.0,60750
20,"(3.0, 0.5, 0.45)",0.3795602,0.10663854,5.9687047,4570.35,13.65487,934.9073,262144000.0,"(3.0, 0.5, 0.45)",0.0088613620890865,0.1,1.7,2.96432157084885e-17,200.0,0.10961232334375381,8.387993035035688e-05,0.006347371659788159,0.1,1.9,1.5754274172924005e-17,275.0,48000
21,"(3.0, 1.0, 0.044)",90.02466,44.10672,360.78604,297.00003,7.726381,631.7109,262144000.0,"(3.0, 1.0, 0.044)",0.0026650256880321,0.1,2.5,1.827291070629761e-15,100.0,52.33551025390625,8.387993035035688e-05,0.0020367373152349044,0.1,2.7,1.128704714498396e-15,125.0,432000
22,"(3.0, 1.0, 0.065)",69.35093,25.958418,530.9998,1171.3651,8.023603,848.1699,262144000.0,"(3.0, 1.0, 0.065)",0.0027807932572784,0.1,3.0,3.28786124083169e-16,200.0,31.755348205566406,8.387993035035688e-05,0.001996302306254541,0.09,3.1,1.1775855890181177e-18,125.0,486000
23,"(3.0, 1.0, 0.096)",59.833294,14.271273,510.32178,1578.9563,6.4916444,918.89044,262144000.0,"(3.0, 1.0, 0.096)",0.001675707756114,0.1,2.4,7.28574001757205e-16,100.0,17.292667,8.387993035035688e-05,0.001675707756114,0.1,2.4,7.28574001757205e-16,100.0,648000
24,"(3.0, 1.0, 0.141)",14.663283,5.917879,100.31881,768.50305,6.768194,797.1748,262144000.0,"(3.0, 1.0, 0.141)",0.0026571560440473,0.1,2.5,2.5011120075560767e-16,100.0,7.4585247,8.387993035035688e-05,0.0026571560440473,0.1,2.5,2.5011120075560767e-16,100.0,256000
25,"(3.0, 1.0, 0.208)",10.27314,2.1073284,56.31827,915.2055,11.90136,788.5148,262144000.0,"(3.0, 1.0, 0.208)",0.0036703237401849,0.1,2.5,7.717475007949785e-17,200.0,2.2165908813476562,8.387993035035688e-05,0.0030883221243291903,0.1,2.6,5.946422156349659e-17,225.0,192000
26,"(3.0, 1.0, 0.306)",1.2712631,0.4851709,14.131833,2324.8987,7.972315,891.22833,262144000.0,"(3.0, 1.0, 0.306)",0.0039752157079638,0.1,2.6,1.407378911553516e-17,200.0,0.5382941365242004,8.387993035035688e-05,0.003499339087855491,0.11,2.2,2.582543593136983e-15,175.0,144000
27,"(3.0, 1.0, 0.45)",0.2943504,0.08856749,4.001942,3467.9387,10.539304,929.0887,262144000.0,"(3.0, 1.0, 0.45)",0.0062609566009693,0.1,2.1,8.631623729764545e-18,200.0,0.09257885068655014,8.387993035035688e-05,0.0053363385290023935,0.1,2.3,4.926983494885052e-18,275.0,64000
28,"(4.0, 0.5, 0.044)",72.07771,38.50556,303.8839,324.08826,5.2765493,664.5809,262144000.0,"(4.0, 0.5, 0.044)",0.0015960289593456,0.1,3.2,3.578514786894246e-16,100.0,47.98770523071289,8.387993035035688e-05,0.0012239469772132305,0.09,3.6,6.22032894824602e-19,75.0,1296000
29,"(4.0, 0.5, 0.065)",42.39347,18.884502,312.61884,1012.6963,5.023573,805.7442,262144000.0,"(4.0, 0.5, 0.065)",0.0017130970241207,0.1,3.4,1.2475868777218176e-16,100.0,24.496583938598633,8.387993035035688e-05,0.001079585140241049,0.09,3.7,2.6029529571701997e-19,75.0,1536000
30,"(4.0, 0.5, 0.096)",16.312197,10.614253,77.41905,301.46786,4.5533233,669.49493,262144000.0,"(4.0, 0.5, 0.096)",0.0018795056737702,0.1,2.2,1.1027521340179412e-15,0.0,16.312196731567383,8.387993035035688e-05,0.0017001500510342993,0.09,2.6,1.932385026018084e-18,0.0,648000
31,"(4.0, 0.5, 0.141)",32.59408,6.0861125,266.52136,1620.1091,8.110493,901.9158,262144000.0,"(4.0, 0.5, 0.141)",0.0040606722048318,0.1,2.5,2.2359253710684315e-16,200.0,7.096118450164795,8.387993035035688e-05,0.0029518664605510114,0.09,2.7,6.597788595026829e-19,150.0,216000
32,"(4.0, 0.5, 0.208)",4.7876205,1.6698716,36.824776,1092.6433,11.750117,839.3813,262144000.0,"(4.0, 0.5, 0.208)",0.006111222357121,0.1,2.2,1.2480178138278524e-16,200.0,1.7255762815475464,8.387993035035688e-05,0.004345475679801147,0.11,2.0,1.300782512469073e-14,250.0,96000
33,"(4.0, 0.5, 0.306)",0.9367675,0.37419894,6.739338,933.8988,11.4331045,810.1445,262144000.0,"(4.0, 0.5, 0.306)",0.0067662441485208,0.1,1.7,1.0233374578218354e-16,200.0,0.3818899393081665,8.387993035035688e-05,0.005595451142703656,0.1,1.9,5.488797814160194e-17,275.0,60750
34,"(4.0, 0.5, 0.45)",0.08175987,0.04372206,0.59047496,872.51807,8.157882,802.80334,262144000.0,"(4.0, 0.5, 0.45)",0.0065769913923776,0.1,2.4,2.0575856907174613e-18,200.0,0.04883669316768646,8.387993035035688e-05,0.00567975860754566,0.09,2.8,3.582393881048164e-21,200.0,57663
35,"(4.0, 1.0, 0.044)",142.07094,42.26903,1264.4556,1690.6146,8.239449,880.769,262144000.0,"(4.0, 1.0, 0.044)",0.0028848718423248,0.1,3.2,3.572102973690456e-16,200.0,47.65989303588867,8.387993035035688e-05,0.0025685405449825584,0.09,3.6,6.177836820830266e-19,175.0,288000
36,"(4.0, 1.0, 0.065)",48.49109,23.602932,359.22833,913.56726,6.3919153,831.0712,262144000.0,"(4.0, 1.0, 0.065)",0.0021369456759789,0.1,2.6,7.721405622406886e-16,100.0,27.726797103881836,8.387993035035688e-05,0.002017314105554613,0.1,2.8,4.829804229278051e-16,125.0,432000
37,"(4.0, 1.0, 0.096)",18.180128,11.775822,49.368176,91.704926,6.037407,457.74384,262144000.0,"(4.0, 1.0, 0.096)",0.0019604853705696,0.1,2.8,2.4912107400604773e-16,100.0,14.74366569519043,8.387993035035688e-05,0.001633385156761591,0.1,2.7,3.1797234608804887e-16,75.0,729000
38,"(4.0, 1.0, 0.141)",24.82999,5.9560847,375.2927,4616.8804,9.732385,953.8617,262144000.0,"(4.0, 1.0, 0.141)",0.0036535901426645,0.1,2.3,3.472927641989667e-16,200.0,6.953457832336426,8.387993035035688e-05,0.0028722855687486337,0.09,2.6,8.237246040720097e-19,150.0,216000
39,"(4.0, 1.0, 0.208)",8.022428,1.634413,63.822712,1496.5286,8.446635,886.67053,262144000.0,"(4.0, 1.0, 0.208)",0.0032961886424546,0.1,2.6,4.776043549524896e-17,200.0,1.78032,8.387993035035688e-05,0.0032961886424546,0.1,2.6,4.776043549524896e-17,200.0,162000
40,"(4.0, 1.0, 0.306)",1.0539438,0.38132605,9.902599,1537.9572,9.919842,855.54614,262144000.0,"(4.0, 1.0, 0.306)",0.0040555230406333,0.1,2.0,4.873960704548306e-17,200.0,0.43885067,8.387993035035688e-05,0.0040555230406333,0.1,2.0,4.873960704548306e-17,200.0,108000
41,"(4.0, 1.0, 0.45)",0.116999395,0.052114513,1.6415063,3438.6956,9.806965,912.05914,262144000.0,"(4.0, 1.0, 0.45)",0.007193634598795,0.1,2.0,6.237538029179867e-18,200.0,0.05245481804013252,8.387993035035688e-05,0.006390024821101625,0.1,2.2,3.5460988783526545e-18,275.0,45562
