filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
13,"(2.0, 1.0, 0.45)",83.43419,49.66758,141.93419,51.437428,6.180955,100.38416,2359296.0,"(2.0, 1.0, 0.45)",0.0196265500622239,0.8,-1.1,117.03456287225724,100.0,83.43418884277344,0.0008841081267786137,0.019623476135412488,0.62,-1.1,102.18362748666566,0.0,4608
14,"(3.0, 0.5, 0.044)",28972.158,23188.617,35969.35,5.6428328,3.3079746,9.339084,2359296.0,"(3.0, 0.5, 0.044)",0.0023797749806095,0.5,-0.6,5748.444087921628,0.0,28972.158203125,0.0008841081267786137,0.0019403409258615945,0.5,-0.59,5644.953277828111,0.0,497664
15,"(3.0, 0.5, 0.065)",11871.661,9160.319,15213.35,7.134801,4.0617023,13.976118,2359296.0,"(3.0, 0.5, 0.065)",0.0118756447526957,1.1,-1.1,28268.00889405235,200.0,10997.2421875,0.0008841081267786137,0.011853584954038099,0.98,-1.1,26966.7508947305,100.0,13824
16,"(3.0, 0.5, 0.096)",4800.171,3708.676,6114.943,9.037906,4.859229,17.919403,2359296.0,"(3.0, 0.5, 0.096)",0.0073327619421492,0.5,-1.0,2400.08544921875,0.0,4391.25,0.0008841081267786137,0.007172594388846765,0.7,-1.08,6459.206963331193,100.0,36864
17,"(3.0, 0.5, 0.141)",1633.9363,1209.9354,2180.7063,11.036207,5.957514,23.563538,2359296.0,"(3.0, 0.5, 0.141)",0.0237175546003258,0.8,-1.2,3889.8875213725537,100.0,1578.0184326171875,0.0008841081267786137,0.02360443398900247,1.1,-1.23,6261.944414623222,25.0,3456
18,"(3.0, 0.5, 0.208)",721.1616,542.4354,950.0443,8.491612,4.790756,19.809155,2359296.0,"(3.0, 0.5, 0.208)",0.0089532410124,0.4,-0.9,106.51880770274018,0.0,662.4166870117188,0.0008841081267786137,0.008897273194615751,0.55,-1.0,445.3099014190389,100.0,23328
19,"(3.0, 0.5, 0.306)",220.14052,168.21223,290.55142,11.182713,4.8369017,33.35716,2359296.0,"(3.0, 0.5, 0.306)",0.009445850429501,0.6,-1.0,167.27913262690208,100.0,211.4582061767578,0.0008841081267786137,0.00944201622458174,0.56,-1.0,149.60456171278724,25.0,20736
20,"(3.0, 0.5, 0.45)",65.82343,41.820435,106.92499,31.49556,7.0133986,128.52446,2359296.0,"(3.0, 0.5, 0.45)",0.0082518419478546,0.2,-0.1,0.000943424381735,100.0,54.61725616455078,0.0008841081267786137,0.007937972956772787,0.2,-0.14,0.001105589383605173,75.0,29524
21,"(3.0, 1.0, 0.044)",44780.305,34176.535,58910.94,9.165911,4.898657,18.032114,2359296.0,"(3.0, 1.0, 0.044)",0.0066088251135338,0.6,-1.0,35940.03944242426,50.0,42325.5625,0.0008841081267786137,0.006486082396255477,0.7,-1.04,55850.00781913685,50.0,44286
22,"(3.0, 1.0, 0.065)",14435.065,10560.673,18862.69,9.743365,5.0565624,23.403648,2359296.0,"(3.0, 1.0, 0.065)",0.0043354467445715,0.4,-0.8,1601.2783793913864,0.0,14435.065,0.0008841081267786137,0.0043354467445715,0.4,-0.8,1601.2783793913864,0.0,93312
23,"(3.0, 1.0, 0.096)",5968.863,4470.26,8384.32,14.188478,6.4522166,24.973417,2359296.0,"(3.0, 1.0, 0.096)",0.0099483231487286,0.3,-0.9,148.74204099581988,0.0,5968.86279296875,0.0008841081267786137,0.007824695869326992,0.36,-1.0,713.6911563955983,0.0,31104
24,"(3.0, 1.0, 0.141)",2101.808,1414.2571,3120.4087,19.736385,8.216821,45.73715,2359296.0,"(3.0, 1.0, 0.141)",0.0097521450017134,0.2,-0.7,0.3127690633138021,0.0,2101.80810546875,0.0008841081267786137,0.008879142406890472,0.2,-0.68,0.28652718107083136,0.0,23328
25,"(3.0, 1.0, 0.208)",794.82135,565.13434,1141.2125,17.22636,6.682286,46.94764,2359296.0,"(3.0, 1.0, 0.208)",0.0103540018213047,0.2,-0.5,0.0525675496096333,0.0,794.8213500976562,0.0008841081267786137,0.008323904703529617,0.23,-0.6,0.49970946234574926,0.0,27648
26,"(3.0, 1.0, 0.306)",181.34373,116.1538,295.4315,38.251617,8.847969,96.54534,2359296.0,"(3.0, 1.0, 0.306)",0.0091084348147496,0.3,-0.7,1.6109224924526704,200.0,118.61882019042969,0.0008841081267786137,0.009089859717998583,0.36,-0.8,7.279250087080811,300.0,23328
27,"(3.0, 1.0, 0.45)",79.18611,53.181538,124.049385,30.972004,5.839058,102.292625,2359296.0,"(3.0, 1.0, 0.45)",0.0075678249770952,0.1,1.9,9.761071778191983e-15,50.0,65.45447540283203,0.0008841081267786137,0.006809379976618235,0.11,1.6,1.311667225209543e-12,75.0,41472
28,"(4.0, 0.5, 0.044)",32999.508,26353.768,42370.848,6.2608566,3.2438424,11.766388,2359296.0,"(4.0, 0.5, 0.044)",0.0037706073942719,0.6,-0.9,21932.769788007256,0.0,31138.423828125,0.0008841081267786137,0.0031112867945505274,0.9,-0.99,54074.334671296434,75.0,186624
29,"(4.0, 0.5, 0.065)",11413.85,8876.095,14292.787,6.6726313,3.6913314,16.297958,2359296.0,"(4.0, 0.5, 0.065)",0.0069573102895996,0.8,-1.0,15153.117811489872,200.0,10608.052734375,0.0008841081267786137,0.006121968184722326,0.7,-0.98,12074.361752766932,100.0,49821
30,"(4.0, 0.5, 0.096)",4582.912,3560.7751,5756.72,7.6520357,3.974957,19.64706,2359296.0,"(4.0, 0.5, 0.096)",0.0101623737013676,0.6,-1.0,3700.907987180373,50.0,4582.912109375,0.0008841081267786137,0.009649485856879914,0.57,-1.0,3404.416882108671,0.0,20736
31,"(4.0, 0.5, 0.141)",1618.3718,1159.4705,2298.1343,13.142393,5.4534116,45.20949,2359296.0,"(4.0, 0.5, 0.141)",0.0149520026586049,0.5,-1.1,1123.869323730469,0.0,1618.371826171875,0.0008841081267786137,0.014921780691785902,0.49,-1.1,1054.0085155375198,0.0,8748
32,"(4.0, 0.5, 0.208)",574.25934,416.59674,778.5764,14.209282,6.8288264,48.865086,2359296.0,"(4.0, 0.5, 0.208)",0.0168780951840568,0.4,-1.0,96.93501574373448,200.0,509.28692626953125,0.0008841081267786137,0.016749422112973533,0.52,-1.1,398.2857544733254,100.0,6912
33,"(4.0, 0.5, 0.306)",168.57628,117.35762,238.68164,18.28666,7.6736617,50.313923,2359296.0,"(4.0, 0.5, 0.306)",0.0181022060303271,0.5,-1.1,92.75028440687392,200.0,145.59510803222656,0.0008841081267786137,0.018072561711616253,0.48,-1.1,88.6182904691388,100.0,5832
34,"(4.0, 0.5, 0.45)",63.26655,40.170082,105.092316,39.03409,8.83666,189.98802,2359296.0,"(4.0, 0.5, 0.45)",0.0288676398952477,0.8,-1.2,132.55494991237808,100.0,57.37372589111328,0.0008841081267786137,0.028359331653534547,1.2,-1.24,248.5932959680877,25.0,2304
35,"(4.0, 1.0, 0.044)",40600.367,28619.09,55260.453,15.855316,7.723549,26.320326,2359296.0,"(4.0, 1.0, 0.044)",0.0072739140373795,0.5,-1.0,16219.287109375,200.0,30060.302734375,0.0008841081267786137,0.006332336640672398,0.8,-1.1,57972.65994905399,300.0,46656
36,"(4.0, 1.0, 0.065)",14875.311,11666.066,20155.238,8.706474,3.8425858,19.0724,2359296.0,"(4.0, 1.0, 0.065)",0.0024492588425185,0.6,-0.8,7569.480694609287,50.0,13548.76953125,0.0008841081267786137,0.0023732902268745193,0.63,-0.8,8316.54226051502,100.0,331776
37,"(4.0, 1.0, 0.096)",4569.4595,3392.976,6099.675,10.85104,4.59188,25.740705,2359296.0,"(4.0, 1.0, 0.096)",0.0046496226495095,0.4,-0.7,368.0179268607871,50.0,4569.45947265625,0.0008841081267786137,0.0031356063249612376,0.4,-0.74,433.5739770201196,0.0,186624
38,"(4.0, 1.0, 0.141)",1789.6858,1280.7323,2477.3833,16.340288,6.5405507,52.2358,2359296.0,"(4.0, 1.0, 0.141)",0.0133112658312072,0.6,-1.1,1767.7842747986883,100.0,1789.685791015625,0.0008841081267786137,0.013234760010703006,0.54,-1.1,1558.3437521447024,0.0,10368
39,"(4.0, 1.0, 0.208)",647.68274,432.31055,961.62134,24.324581,7.747118,66.440346,2359296.0,"(4.0, 1.0, 0.208)",0.0087408444390409,0.3,-0.8,9.362500442733404,100.0,647.6827392578125,0.0008841081267786137,0.007861969888719123,0.2,-0.53,0.04796906127154498,0.0,31104
40,"(4.0, 1.0, 0.306)",243.3492,156.21161,397.12473,34.926,6.6239824,148.65797,2359296.0,"(4.0, 1.0, 0.306)",0.0177010818062495,0.8,-1.1,342.0444967566998,200.0,188.81417846679688,0.0008841081267786137,0.01768845509001704,0.66,-1.1,263.44848071742905,125.0,5832
41,"(4.0, 1.0, 0.45)",58.184,29.877493,119.969444,99.681694,11.123254,219.92195,2359296.0,"(4.0, 1.0, 0.45)",0.0095742072734822,0.5,-1.0,15.888197898864746,200.0,31.776395797729492,0.0008841081267786137,0.009558181365662166,0.6,-1.06,31.93173200299091,200.0,20736
