filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
12,"(2.0, 1.0, 0.306)",486.4704,322.8517,694.3802,21.598185,9.082599,78.27521,65536000.0,"(2.0, 1.0, 0.306)",0.0069159671333317,0.2,-0.7,0.0723914282662527,0.0,458.6914978027344,0.00016775858896935606,0.005498089622390068,0.32,-1.0,26.929256577901224,25.0,64000
13,"(2.0, 1.0, 0.45)",240.64812,160.60445,357.72043,27.41576,11.083582,90.15799,65536000.0,"(2.0, 1.0, 0.45)",0.0095069813949324,0.4,-1.1,53.765687875116,200.0,200.18023681640625,0.00016775858896935606,0.009489214176217398,0.38,-1.1,47.53080165481973,100.0,20250
14,"(3.0, 0.5, 0.044)",49222.934,39497.516,61235.414,5.8286905,3.4802582,14.170282,65536000.0,"(3.0, 0.5, 0.044)",0.0074820038452971,0.6,-1.0,41796.82608662803,0.0,49222.93359375,0.00016775858896935606,0.00466895176162585,0.8,-1.07,87620.14446287011,0.0,81000
15,"(3.0, 0.5, 0.065)",17971.002,13642.741,23482.666,8.304072,4.5939674,25.05351,65536000.0,"(3.0, 0.5, 0.065)",0.0078345285174318,0.7,-1.1,25796.26340999082,100.0,17440.55859375,0.00016775858896935606,0.006287760182597246,0.6,-1.08,18620.850136788133,25.0,48000
16,"(3.0, 0.5, 0.096)",6345.5527,4786.419,8311.817,11.042005,5.9107924,29.89032,65536000.0,"(3.0, 0.5, 0.096)",0.0097444712440818,0.5,-1.1,4155.577935112848,50.0,6345.552734375,0.00016775858896935606,0.007110644905917618,0.4,-1.04,1504.3242624758964,0.0,36000
17,"(3.0, 0.5, 0.141)",2323.7383,1644.8761,3184.7878,14.917322,7.895183,43.75968,65536000.0,"(3.0, 0.5, 0.141)",0.0104393290676327,0.3,-0.9,51.31226625515541,100.0,2323.73828125,0.00016775858896935606,0.006857968815782323,0.3,-0.96,73.6283974371724,0.0,40500
18,"(3.0, 0.5, 0.208)",900.46747,599.03424,1323.153,19.713686,9.753018,65.94815,65536000.0,"(3.0, 0.5, 0.208)",0.0084349653988942,0.2,-0.7,0.1225531623477027,50.0,900.4674682617188,0.00016775858896935606,0.005967214579421731,0.25,-0.9,4.644419420211707,0.0,54000
19,"(3.0, 0.5, 0.306)",343.26465,236.90782,500.3875,24.408543,11.292701,84.61687,65536000.0,"(3.0, 0.5, 0.306)",0.0051639397152654,0.2,-0.8,0.08128515003515,0.0,323.00079345703125,0.00016775858896935606,0.004284092507669812,0.24,-0.9,1.1037003908606136,25.0,96000
20,"(3.0, 0.5, 0.45)",171.33374,107.637955,272.6788,30.046623,13.066219,104.865486,65536000.0,"(3.0, 0.5, 0.45)",0.0081252403804382,0.2,-0.9,0.0679895794580852,0.0,171.333740234375,0.00016775858896935606,0.007509603448172697,0.2,-0.89,0.06439500234646221,0.0,32000
21,"(3.0, 1.0, 0.044)",59909.387,45905.496,78907.77,9.428432,4.9180193,27.930716,65536000.0,"(3.0, 1.0, 0.044)",0.0062978918438767,0.6,-1.0,48136.663368086985,50.0,57989.40234375,0.00016775858896935606,0.004493658776137943,0.57,-1.0,43077.43539715799,25.0,96000
22,"(3.0, 1.0, 0.065)",21362.357,15172.813,28723.436,13.069553,6.2479978,40.167374,65536000.0,"(3.0, 1.0, 0.065)",0.0080159231734379,0.3,-0.8,370.4831686627992,0.0,21362.357421875,0.00016775858896935606,0.005494771103355112,0.4,-0.97,3948.0387942012835,0.0,64000
23,"(3.0, 1.0, 0.096)",7615.371,5622.9277,10940.224,16.926651,7.5454984,62.22758,65536000.0,"(3.0, 1.0, 0.096)",0.0066584443404468,0.3,-0.9,189.77247068893624,0.0,7615.37109375,0.00016775858896935606,0.006418373901618743,0.3,-0.91,197.2665643840506,0.0,45562
24,"(3.0, 1.0, 0.141)",2686.8796,1754.1222,4184.0254,23.267946,8.802097,80.32978,65536000.0,"(3.0, 1.0, 0.141)",0.0073917400351743,0.2,-0.7,0.3998332795642671,0.0,2524.394287109375,0.00016775858896935606,0.006861102396353513,0.27,-0.9,26.611084408827924,25.0,40500
25,"(3.0, 1.0, 0.208)",1004.39294,635.2875,1637.4156,30.559532,11.567115,91.62125,65536000.0,"(3.0, 1.0, 0.208)",0.0070047897464131,0.2,-0.7,0.1319497153872535,50.0,886.7020874023438,0.00016775858896935606,0.005690639622438459,0.2,-0.71,0.13794518225385036,50.0,57663
26,"(3.0, 1.0, 0.306)",411.3971,258.06122,673.3294,40.70493,11.717995,186.50002,65536000.0,"(3.0, 1.0, 0.306)",0.0052213982146758,0.2,-0.8,0.0974189294501794,0.0,411.3970947265625,0.00016775858896935606,0.00400130162406831,0.2,-0.81,0.10232214238742009,0.0,121500
27,"(3.0, 1.0, 0.45)",163.96483,91.08035,304.8334,55.78215,14.047407,249.52174,65536000.0,"(3.0, 1.0, 0.45)",0.007772216707378,0.2,-0.9,0.0541672963944692,50.0,117.35385131835938,0.00016775858896935606,0.007271562853970126,0.21,-0.9,0.08746605780362386,125.0,36000
28,"(4.0, 0.5, 0.044)",46349.277,37058.324,60628.676,6.3421583,3.0101738,19.152296,65536000.0,"(4.0, 0.5, 0.044)",0.0065830323351143,0.7,-1.0,55320.28342371976,0.0,46349.27734375,0.00016775858896935606,0.004150140541065994,0.9,-1.06,93999.33569224845,0.0,108000
29,"(4.0, 0.5, 0.065)",17164.06,12939.339,22055.285,8.837403,4.3871074,27.929537,65536000.0,"(4.0, 0.5, 0.065)",0.0076585705370564,0.8,-1.1,30246.478105954608,100.0,17164.060546875,0.00016775858896935606,0.005791283509993916,0.6,-1.06,17247.965595427402,0.0,54000
30,"(4.0, 0.5, 0.096)",5966.472,4417.9043,7930.847,12.115549,5.586742,57.50614,65536000.0,"(4.0, 0.5, 0.096)",0.0081135472581761,0.4,-1.0,1222.7084157714728,0.0,5473.1044921875,0.00016775858896935606,0.007920121695592308,0.5,-1.06,3308.2111292235863,75.0,30375
31,"(4.0, 0.5, 0.141)",2055.4995,1429.1813,3054.1968,16.804369,7.347258,73.47157,65536000.0,"(4.0, 0.5, 0.141)",0.0115304069001245,0.3,-0.9,44.90589640801567,100.0,2055.49951171875,0.00016775858896935606,0.008308710297625699,0.3,-0.96,65.12916544944574,0.0,27000
32,"(4.0, 0.5, 0.208)",839.61536,565.6832,1310.5981,24.497513,8.7728195,135.99687,65536000.0,"(4.0, 0.5, 0.208)",0.0067347742177931,0.2,-0.7,0.1249427613757905,0.0,839.6153564453125,0.00016775858896935606,0.0063481571358432465,0.25,-0.9,4.330557187713078,0.0,48000
33,"(4.0, 0.5, 0.306)",343.61234,223.27318,572.8258,30.229763,10.148605,169.80159,65536000.0,"(4.0, 0.5, 0.306)",0.0053596382632886,0.2,-0.8,0.0813674823440448,0.0,343.6123352050781,0.00016775858896935606,0.00438116351577416,0.23,-0.9,0.7449063344604084,0.0,96000
34,"(4.0, 0.5, 0.45)",155.92847,94.996666,240.56935,31.281658,13.528588,132.44023,65536000.0,"(4.0, 0.5, 0.45)",0.0125180850014646,0.2,-0.9,0.0452448557293604,200.0,128.55435180664062,0.00016775858896935606,0.010481612159558895,0.2,-0.93,0.06028274463151846,100.0,16000
35,"(4.0, 1.0, 0.044)",54964.81,40951.637,72775.35,11.857471,5.4701858,34.22683,65536000.0,"(4.0, 1.0, 0.044)",0.0039987800517776,0.6,-1.0,43668.35541646156,50.0,54964.80859375,0.00016775858896935606,0.0023071303995761405,0.44,-0.9,12623.593359386517,0.0,364500
36,"(4.0, 1.0, 0.065)",18656.621,13794.199,27820.873,15.41544,6.832291,61.836243,65536000.0,"(4.0, 1.0, 0.065)",0.0065789096452957,0.4,-1.0,3823.299091823935,0.0,17314.134765625,0.00016775858896935606,0.004298093453535601,0.4,-0.97,3199.8751070759345,50.0,96000
37,"(4.0, 1.0, 0.096)",6984.451,4659.9814,10817.166,25.896133,8.4300995,113.6564,65536000.0,"(4.0, 1.0, 0.096)",0.0064791766027219,0.3,-0.9,146.34983865590834,100.0,6984.451171875,0.00016775858896935606,0.004905888841108208,0.24,-0.8,15.382478900631842,0.0,81000
38,"(4.0, 1.0, 0.141)",2525.5208,1639.5256,3893.7305,28.93729,10.277659,132.89,65536000.0,"(4.0, 1.0, 0.141)",0.0075616647679424,0.2,-0.7,0.375821540469215,0.0,2525.520751953125,0.00016775858896935606,0.005156245879984533,0.2,-0.72,0.41092452394038603,0.0,72000
39,"(4.0, 1.0, 0.208)",935.8056,570.58325,1615.1818,40.98896,12.021566,179.49057,65536000.0,"(4.0, 1.0, 0.208)",0.0046220946151119,0.1,0.1,7.889320027845156e-11,0.0,935.8056030273438,0.00016775858896935606,0.00460849660192153,0.11,-0.1,7.71302377488034e-09,0.0,91125
40,"(4.0, 1.0, 0.306)",408.25516,227.49237,739.76855,50.04549,15.046362,223.6211,65536000.0,"(4.0, 1.0, 0.306)",0.0041155911750957,0.2,-0.8,0.081976935101935,50.0,346.18603515625,0.00016775858896935606,0.002817908474008011,0.2,-0.81,0.08610293372474591,50.0,243000
41,"(4.0, 1.0, 0.45)",161.35173,91.64241,318.64127,62.420288,17.039036,265.7608,65536000.0,"(4.0, 1.0, 0.45)",0.0110147483142642,0.1,-0.3,1.2606236010007838e-10,0.0,143.10739135742188,0.00016775858896935606,0.008150683592226066,0.13,-0.6,2.849039431543678e-06,25.0,27000
