filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
17,"(3.0, 0.5, 0.141)",2323.7383,1644.8761,3184.7878,14.917322,7.895183,43.75968,65536000.0,"(3.0, 0.5, 0.141)",0.0104393290676327,0.3,-0.9,51.31226625515541,100.0,2323.73828125,0.0001677585889693,0.0068579688157823,0.3,-0.96,73.6283974371724,0.0,40500,17.7827,0.0776639,0.0,15.5436,0.0515111,0.0,12.0808,0.0511454,0.0,0.0
18,"(3.0, 0.5, 0.208)",900.46747,599.03424,1323.153,19.713686,9.753018,65.94815,65536000.0,"(3.0, 0.5, 0.208)",0.0084349653988942,0.2,-0.7,0.1225531623477027,50.0,900.4674682617188,0.0001677585889693,0.0059672145794217,0.25,-0.9,4.644419420211707,0.0,54000,10.1862,0.0752866,0.0,8.96098,0.0497237,0.0,6.87579,0.0485133,0.0,0.0
19,"(3.0, 0.5, 0.306)",343.26465,236.90782,500.3875,24.408543,11.292701,84.61687,65536000.0,"(3.0, 0.5, 0.306)",0.0051639397152654,0.2,-0.8,0.08128515003515,0.0,323.00079345703125,0.0001677585889693,0.0042840925076698,0.24,-0.9,1.1037003908606136,25.0,96000,5.849,0.0765916,0.0,5.10702,0.051463,0.0,3.91175,0.0508509,0.0,0.0
20,"(3.0, 0.5, 0.45)",171.33374,107.637955,272.6788,30.046623,13.066219,104.865486,65536000.0,"(3.0, 0.5, 0.45)",0.0081252403804382,0.2,-0.9,0.0679895794580852,0.0,171.333740234375,0.0001677585889693,0.0075096034481726,0.2,-0.89,0.0643950023464622,0.0,32000,3.40621,0.0859418,0.0,2.98205,0.0607813,0.0,2.2814,0.0597019,0.0,0.0
21,"(3.0, 1.0, 0.044)",59909.387,45905.496,78907.77,9.428432,4.9180193,27.930716,65536000.0,"(3.0, 1.0, 0.044)",0.0062978918438767,0.6,-1.0,48136.663368086985,50.0,57989.40234375,0.0001677585889693,0.0044936587761379,0.57,-1.0,43077.43539715799,25.0,96000,127.551,0.0644658,0.0,110.417,0.0378114,0.0,87.5133,0.0400459,0.0,0.0
22,"(3.0, 1.0, 0.065)",21362.357,15172.813,28723.436,13.069553,6.2479978,40.167374,65536000.0,"(3.0, 1.0, 0.065)",0.0080159231734379,0.3,-0.8,370.4831686627992,0.0,21362.357421875,0.0001677585889693,0.0054947711033551,0.4,-0.97,3948.038794201284,0.0,64000,65.4509,0.0708374,0.0,56.8072,0.0445076,0.0,44.4731,0.0454653,0.0,0.0
23,"(3.0, 1.0, 0.096)",7615.371,5622.9277,10940.224,16.926651,7.5454984,62.22758,65536000.0,"(3.0, 1.0, 0.096)",0.0066584443404468,0.3,-0.9,189.77247068893624,0.0,7615.37109375,0.0001677585889693,0.0064183739016187,0.3,-0.91,197.2665643840506,0.0,45562,34.4405,0.0749987,0.0,30.0209,0.0489659,0.0,23.3233,0.048943,0.0,0.0
24,"(3.0, 1.0, 0.141)",2686.8796,1754.1222,4184.0254,23.267946,8.802097,80.32978,65536000.0,"(3.0, 1.0, 0.141)",0.0073917400351743,0.2,-0.7,0.3998332795642671,0.0,2524.394287109375,0.0001677585889693,0.0068611023963535,0.27,-0.9,26.611084408827924,25.0,40500,18.1234,0.076043,0.0,15.9344,0.0501875,0.0,12.3062,0.0489045,0.0,0.0
25,"(3.0, 1.0, 0.208)",1004.39294,635.2875,1637.4156,30.559532,11.567115,91.62125,65536000.0,"(3.0, 1.0, 0.208)",0.0070047897464131,0.2,-0.7,0.1319497153872535,50.0,886.7020874023438,0.0001677585889693,0.0056906396224384,0.2,-0.71,0.1379451822538503,50.0,57663,10.2764,0.0719331,0.0,9.10439,0.0466896,0.0,6.957,0.0445682,0.0,0.0
26,"(3.0, 1.0, 0.306)",411.3971,258.06122,673.3294,40.70493,11.717995,186.50002,65536000.0,"(3.0, 1.0, 0.306)",0.0052213982146758,0.2,-0.8,0.0974189294501794,0.0,411.3970947265625,0.0001677585889693,0.0040013016240683,0.2,-0.81,0.10232214238742,0.0,121500,6.06618,0.0742661,0.0,5.31315,0.0493627,0.0,4.05421,0.0484205,0.0,0.0
27,"(3.0, 1.0, 0.45)",163.96483,91.08035,304.8334,55.78215,14.047407,249.52174,65536000.0,"(3.0, 1.0, 0.45)",0.007772216707378,0.2,-0.9,0.0541672963944692,50.0,117.35385131835938,0.0001677585889693,0.0072715628539701,0.21,-0.9,0.0874660578036238,125.0,36000,3.04316,0.0832845,0.0,2.67395,0.0580742,0.0,2.04879,0.0565779,0.0,0.0
28,"(4.0, 0.5, 0.044)",46349.277,37058.324,60628.676,6.3421583,3.0101738,19.152296,65536000.0,"(4.0, 0.5, 0.044)",0.0065830323351143,0.7,-1.0,55320.28342371976,0.0,46349.27734375,0.0001677585889693,0.0041501405410659,0.9,-1.06,93999.33569224844,0.0,108000,124.542,0.0619187,0.0,106.663,0.0362037,0.0,85.2818,0.0398158,0.0,0.0
29,"(4.0, 0.5, 0.065)",17164.06,12939.339,22055.285,8.837403,4.3871074,27.929537,65536000.0,"(4.0, 0.5, 0.065)",0.0076585705370564,0.8,-1.1,30246.478105954608,100.0,17164.060546875,0.0001677585889693,0.0057912835099939,0.6,-1.06,17247.965595427402,0.0,54000,65.0756,0.0704932,0.0,55.8617,0.044756,0.0,44.0802,0.0471186,0.0,0.0
30,"(4.0, 0.5, 0.096)",5966.472,4417.9043,7930.847,12.115549,5.586742,57.50614,65536000.0,"(4.0, 0.5, 0.096)",0.0081135472581761,0.4,-1.0,1222.7084157714728,0.0,5473.1044921875,0.0001677585889693,0.0079201216955923,0.5,-1.06,3308.2111292235863,75.0,30375,33.3903,0.0761172,0.0,28.8766,0.050161,0.0,22.5733,0.0511421,0.0,0.0
31,"(4.0, 0.5, 0.141)",2055.4995,1429.1813,3054.1968,16.804369,7.347258,73.47157,65536000.0,"(4.0, 0.5, 0.141)",0.0115304069001245,0.3,-0.9,44.90589640801567,100.0,2055.49951171875,0.0001677585889693,0.0083087102976256,0.3,-0.96,65.12916544944574,0.0,27000,16.7124,0.0792582,0.0,14.6456,0.053305,0.0,11.3377,0.0524343,0.0,0.0
32,"(4.0, 0.5, 0.208)",839.61536,565.6832,1310.5981,24.497513,8.7728195,135.99687,65536000.0,"(4.0, 0.5, 0.208)",0.0067347742177931,0.2,-0.7,0.1249427613757905,0.0,839.6153564453125,0.0001677585889693,0.0063481571358432,0.25,-0.9,4.330557187713078,0.0,48000,9.93575,0.0749502,0.0,8.74825,0.0496111,0.0,6.6971,0.0482383,0.0,0.0
33,"(4.0, 0.5, 0.306)",343.61234,223.27318,572.8258,30.229763,10.148605,169.80159,65536000.0,"(4.0, 0.5, 0.306)",0.0053596382632886,0.2,-0.8,0.0813674823440448,0.0,343.6123352050781,0.0001677585889693,0.0043811635157741,0.23,-0.9,0.7449063344604084,0.0,96000,5.58639,0.0793852,0.0,4.85728,0.0544238,0.0,3.72411,0.0540981,0.0,0.0
34,"(4.0, 0.5, 0.45)",155.92847,94.996666,240.56935,31.281658,13.528588,132.44023,65536000.0,"(4.0, 0.5, 0.45)",0.0125180850014646,0.2,-0.9,0.0452448557293604,200.0,128.55435180664062,0.0001677585889693,0.0104816121595588,0.2,-0.93,0.0602827446315184,100.0,16000,2.76808,0.0907901,0.0,2.44942,0.0657833,0.0,1.87262,0.0633004,0.0,0.0
35,"(4.0, 1.0, 0.044)",54964.81,40951.637,72775.35,11.857471,5.4701858,34.22683,65536000.0,"(4.0, 1.0, 0.044)",0.0039987800517776,0.6,-1.0,43668.35541646156,50.0,54964.80859375,0.0001677585889693,0.0023071303995761,0.44,-0.9,12623.593359386516,0.0,364500,120.107,0.0600074,0.0,103.565,0.0339106,0.0,82.0903,0.0365537,0.0,
36,"(4.0, 1.0, 0.065)",18656.621,13794.199,27820.873,15.41544,6.832291,61.836243,65536000.0,"(4.0, 1.0, 0.065)",0.0065789096452957,0.4,-1.0,3823.299091823935,0.0,17314.134765625,0.0001677585889693,0.0042980934535356,0.4,-0.97,3199.8751070759345,50.0,96000,58.9877,0.0696704,0.0,50.8108,0.0438021,0.0,40.0284,0.045822,0.0,0.0
37,"(4.0, 1.0, 0.096)",6984.451,4659.9814,10817.166,25.896133,8.4300995,113.6564,65536000.0,"(4.0, 1.0, 0.096)",0.0064791766027219,0.3,-0.9,146.34983865590834,100.0,6984.451171875,0.0001677585889693,0.0049058888411082,0.24,-0.8,15.382478900631842,0.0,81000,30.6744,0.0746916,0.0,26.6304,0.0486381,0.0,20.7788,0.0492329,0.0,0.0
38,"(4.0, 1.0, 0.141)",2525.5208,1639.5256,3893.7305,28.93729,10.277659,132.89,65536000.0,"(4.0, 1.0, 0.141)",0.0075616647679424,0.2,-0.7,0.375821540469215,0.0,2525.520751953125,0.0001677585889693,0.0051562458799845,0.2,-0.72,0.410924523940386,0.0,72000,17.0243,0.0755788,0.0,14.9261,0.049424,0.0,11.5905,0.0486511,0.0,0.0
39,"(4.0, 1.0, 0.208)",935.8056,570.58325,1615.1818,40.98896,12.021566,179.49057,65536000.0,"(4.0, 1.0, 0.208)",0.0046220946151119,0.1,0.1,7.889320027845156e-11,0.0,935.8056030273438,0.0001677585889693,0.0046084966019215,0.11,-0.1,7.71302377488034e-09,0.0,91125,9.39649,0.0728015,0.0,8.27008,0.0473265,0.0,6.34344,0.0461003,0.0,0.0
40,"(4.0, 1.0, 0.306)",408.25516,227.49237,739.76855,50.04549,15.046362,223.6211,65536000.0,"(4.0, 1.0, 0.306)",0.0041155911750957,0.2,-0.8,0.081976935101935,50.0,346.18603515625,0.0001677585889693,0.002817908474008,0.2,-0.81,0.0861029337247459,50.0,243000,5.53307,0.0759436,0.0,4.83015,0.0507988,0.0,3.70541,0.0501937,0.0,0.0
41,"(4.0, 1.0, 0.45)",161.35173,91.64241,318.64127,62.420288,17.039036,265.7608,65536000.0,"(4.0, 1.0, 0.45)",0.0110147483142642,0.1,-0.3,1.2606236010007838e-10,0.0,143.10739135742188,0.0001677585889693,0.008150683592226,0.13,-0.6,2.849039431543678e-06,25.0,27000,2.71637,0.0872866,0.0,2.39687,0.0622069,0.0,1.83035,0.0602419,0.0,0.0
