filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
10,"(2.0, 1.0, 0.141)",2588.4419785368195,1780.6223244451696,3678.276731664971,18.88142516723305,8.077786012422937,32.666289566666165,97416000.0,"(2.0, 1.0, 0.141)",0.0050762073198437,0.1,2.8,3.4950923484030375e-14,200.0,1921.6409123548672,0.00013759757095388865,0.004579834291446538,0.1,3.0,2.2128580823918073e-14,250.0,90298
11,"(2.0, 1.0, 0.208)",701.1605966157001,482.1211456658505,971.9585062582404,15.83096872822494,7.000276383651901,44.14306267579402,97416000.0,"(2.0, 1.0, 0.208)",0.0045749311936627,0.1,2.8,9.78724427252815e-15,200.0,561.8632210918523,0.00013759757095388865,0.0045749311936627,0.1,2.8,9.78724427252815e-15,200.0,90298
12,"(2.0, 1.0, 0.306)",143.18810022439942,98.89982588706587,244.2273328966973,25.8051535122098,6.654957096343937,179.12416486804167,97416000.0,"(2.0, 1.0, 0.306)",0.0048121672121335,0.1,2.9,1.5987136116854489e-15,200.0,117.67242155157837,0.00013759757095388865,0.004057678103831508,0.09,3.2,3.507687046945561e-18,150.0,107023
13,"(2.0, 1.0, 0.45)",37.364078359463335,25.38881490731533,80.81443166213667,57.2273642928098,6.215368862098959,317.2110188238274,97416000.0,"(2.0, 1.0, 0.45)",0.0052001768076303,0.1,2.3,1.6087569967209625e-15,100.0,28.8128399764489,0.00013759757095388865,0.004389475374063201,0.12,1.8,1.0540165689764831e-11,150.0,95132
14,"(3.0, 0.5, 0.044)",16054.87645139801,13110.8033303444,20187.676066856297,5.1865406507897855,2.4288378794404677,25.400701793534857,97416000.0,"(3.0, 0.5, 0.044)",0.0048841140382009,0.5,-0.4,2280.5222232099445,0.0,16054.87645139801,0.00013759757095388865,0.0039016672104396077,0.5,-0.42,2352.156067070735,0.0,120400
15,"(3.0, 0.5, 0.065)",6784.055426653286,5247.568417874177,8803.062445051584,8.081644592403325,2.9370213609346982,35.84478827517799,97416000.0,"(3.0, 0.5, 0.065)",0.0021533123294634,0.3,0.1,13.691257294336632,0.0,6784.055426653286,0.00013759757095388865,0.0021533123294634,0.3,0.1,13.691257294336632,0.0,380531
16,"(3.0, 0.5, 0.096)",3359.2172695191507,2391.139457596698,4607.142156243195,15.76114695730595,5.49373761698031,38.281385968701215,97416000.0,"(3.0, 0.5, 0.096)",0.0012191375431911,0.1,2.6,8.318212446048126e-14,50.0,3100.7004501580564,0.00013759757095388865,0.0012191375431911,0.1,2.6,8.318212446048126e-14,50.0,1284291
17,"(3.0, 0.5, 0.141)",1231.115686042695,814.9655081236625,1828.8371563527085,23.86485864647519,10.430858692009505,46.02968070346354,97416000.0,"(3.0, 0.5, 0.141)",0.003584068168615,0.1,2.4,3.8543161227611834e-14,200.0,939.9611133051026,0.00013759757095388865,0.0030645444223966756,0.09,2.7,8.739516901650953e-17,175.0,190265
18,"(3.0, 0.5, 0.208)",237.76462060417208,150.65560233932598,385.64079280554745,28.864040654256073,9.06745034488761,155.00181821433495,97416000.0,"(3.0, 0.5, 0.208)",0.004353274601444,0.1,2.4,7.497661480074624e-15,200.0,173.79984566058477,0.00013759757095388865,0.004054517120617529,0.1,2.5,5.828134894574478e-15,225.0,107023
19,"(3.0, 0.5, 0.306)",37.06332202425726,23.14396545271071,117.32559119932158,148.39627775340986,6.691576037292518,531.413767807778,97416000.0,"(3.0, 0.5, 0.306)",0.0045370638250364,0.1,2.9,3.55028163916468e-16,200.0,25.12120094064649,0.00013759757095388865,0.004482362556793795,0.11,2.5,6.367088759585065e-14,200.0,95132
20,"(3.0, 0.5, 0.45)",16.5231127422582,10.65772746650948,38.85425506427667,71.40128547564863,7.274286759632708,361.2833179156989,97416000.0,"(3.0, 0.5, 0.45)",0.0054773874020308,0.1,2.5,3.986551290352288e-16,200.0,12.140833653316248,0.00013759757095388865,0.005205879982911998,0.09,2.9,7.061281426964112e-19,175.0,71349
21,"(3.0, 1.0, 0.044)",19461.664975436302,15522.437861590992,24874.38908259824,5.322448671883674,2.581803509439427,25.31280322753831,97416000.0,"(3.0, 1.0, 0.044)",0.0038194502163775,0.4,-0.2,629.7278899883347,0.0,19461.664975436302,0.00013759757095388865,0.0038194502163775,0.4,-0.2,629.7278899883347,0.0,120400
22,"(3.0, 1.0, 0.065)",7502.823644872465,5710.162778577557,10200.536653643629,9.257718050466725,3.309808920280368,58.569121898039505,97416000.0,"(3.0, 1.0, 0.065)",0.003331550041616,0.1,3.4,3.96243306624539e-14,0.0,7502.823644872465,0.00013759757095388865,0.0031244898424055423,0.11,3.0,7.189124470714135e-12,0.0,190265
23,"(3.0, 1.0, 0.096)",3292.0979166151396,2404.8678104281316,4973.0043019652285,20.168646188209248,4.472127717533212,89.6460840146941,97416000.0,"(3.0, 1.0, 0.096)",0.0027981410030305,0.1,2.9,4.1619726591541255e-14,50.0,3076.085903785219,0.00013759757095388865,0.002156812905990513,0.09,3.2,9.169477892719132e-17,25.0,380531
24,"(3.0, 1.0, 0.141)",1365.8419203504109,829.7346058241866,2218.021991022235,33.29009350182129,8.591853917194657,93.56148754970508,97416000.0,"(3.0, 1.0, 0.141)",0.0040558922949313,0.1,2.6,2.5476123339683e-14,200.0,977.0913506410781,0.00013759757095388865,0.003823257585286677,0.09,3.0,4.527386127529451e-17,175.0,120400
25,"(3.0, 1.0, 0.208)",319.8684880461592,203.29633973731305,541.5469299311244,33.92833453894755,10.258579258115834,131.53247813156162,97416000.0,"(3.0, 1.0, 0.208)",0.0065722576976928,0.1,2.4,9.562649702920644e-15,200.0,210.24204806143953,0.00013759757095388865,0.0047330030660017106,0.1,2.7,4.534229047953697e-15,275.0,80266
26,"(3.0, 1.0, 0.306)",53.2279287280532,32.3900195925753,192.4485075834413,198.48605738539553,7.762974931433992,575.6320684472104,97416000.0,"(3.0, 1.0, 0.306)",0.0054956762936154,0.1,2.9,5.03788128638398e-16,200.0,34.14487356839355,0.00013759757095388865,0.004771280334719075,0.11,2.6,7.063630436717882e-14,250.0,80266
27,"(3.0, 1.0, 0.45)",17.517926231223736,10.312789777856194,50.18253482988303,122.78390062568062,8.580932685834723,490.86118105471337,97416000.0,"(3.0, 1.0, 0.45)",0.006367422575919,0.1,2.4,4.893275389257565e-16,200.0,10.899879003514537,0.00013759757095388865,0.0058166004413980725,0.1,2.6,2.924097656154806e-16,275.0,53511
28,"(4.0, 0.5, 0.044)",15959.524379806357,13074.113228405378,20283.023935449044,4.760009258708404,1.8159143060700311,33.84916236924928,97416000.0,"(4.0, 0.5, 0.044)",0.0031057763327489,0.5,-0.2,1705.0773910049536,0.0,15959.524379806357,0.00013759757095388865,0.0028743030779969647,0.54,-0.3,2701.1052183606503,0.0,214047
29,"(4.0, 0.5, 0.065)",6084.367494549321,4802.151067058883,7864.410485461425,6.735881347946256,2.5508103904654815,35.44897815815325,97416000.0,"(4.0, 0.5, 0.065)",0.0020875392171538,0.4,-0.1,168.50407181309822,0.0,6084.367494549321,0.00013759757095388865,0.0016673312384977157,0.31,0.3,12.188259538595995,0.0,642145
30,"(4.0, 0.5, 0.096)",2342.4910108625904,1789.301321552972,3051.3449952907895,10.325524890138087,3.5208765375084994,50.42790291106009,97416000.0,"(4.0, 0.5, 0.096)",0.0019824839330202,0.2,0.9,0.0044690381006993,0.0,2342.4910108625904,0.00013759757095388865,0.001378112978604129,0.19,1.0,0.0014028166070891787,0.0,963217
31,"(4.0, 0.5, 0.141)",816.9889181116595,553.8469669890773,1228.1718686314828,21.817774771709804,5.863916350588761,76.35402965392399,97416000.0,"(4.0, 0.5, 0.141)",0.0029946282234737,0.1,2.9,9.678485998820147e-15,100.0,666.008548773507,0.00013759757095388865,0.002944888693975356,0.1,3.0,7.669395414200732e-15,125.0,214047
32,"(4.0, 0.5, 0.208)",154.54519936715363,100.14126544082733,340.00654969407185,55.58365928573141,7.256660143716997,351.6659817689273,97416000.0,"(4.0, 0.5, 0.208)",0.0039355241568145,0.1,3.2,8.656321427034129e-16,200.0,114.52988168600783,0.00013759757095388865,0.0038431195839054855,0.09,3.6,1.4845751324543636e-18,175.0,120400
33,"(4.0, 0.5, 0.306)",20.975535856776578,10.594520109473144,109.64828409410308,568.72942122357,5.106111565037218,753.4408059374207,97416000.0,"(4.0, 0.5, 0.306)",0.0042057057618468,0.1,4.2,1.5264781843446466e-17,200.0,11.904913375193981,0.00013759757095388865,0.003769159142669065,0.1,4.1,1.832638039333522e-17,175.0,135450
34,"(4.0, 0.5, 0.45)",15.951136987494609,10.430437982082305,29.886481382266965,44.29809060642174,7.628279853960824,252.83440284175745,97416000.0,"(4.0, 0.5, 0.45)",0.0055656811176906,0.1,2.6,3.1535589247106223e-16,200.0,11.517198005182339,0.00013759757095388865,0.005239894994762479,0.1,2.7,2.483880566596806e-16,225.0,67723
35,"(4.0, 1.0, 0.044)",19069.55039419544,15784.892250705052,22975.919055486986,3.69286293128894,1.7096907601851454,12.386034418809484,97416000.0,"(4.0, 1.0, 0.044)",0.002724836969847,0.7,-0.4,8491.83987153455,0.0,19069.550394195438,0.00013759757095388865,0.0021133731912075238,0.63,-0.3,5576.624524955906,0.0,428097
36,"(4.0, 1.0, 0.065)",6604.594914861366,5275.082945123831,8996.458422103644,6.983503344373215,2.848361647887742,34.92102159364397,97416000.0,"(4.0, 1.0, 0.065)",0.0016842907963384,0.2,1.3,0.0064237034263746,0.0,6604.594914861366,0.00013759757095388865,0.0016842907963384,0.2,1.3,0.0064237034263746,0.0,642145
37,"(4.0, 1.0, 0.096)",2429.823945449952,1852.855861853664,3348.3119853491453,11.321371304314,3.3646563029007286,79.18443026339067,97416000.0,"(4.0, 1.0, 0.096)",0.0014856848832985,0.1,3.6,8.881265039758347e-15,0.0,2429.823945449952,0.00013759757095388865,0.0014856848832985,0.1,3.6,8.881265039758347e-15,0.0,856194
38,"(4.0, 1.0, 0.141)",818.5766002915587,556.3341162373175,1336.1535905551054,31.6180551397267,5.607967382484303,186.68225497128637,97416000.0,"(4.0, 1.0, 0.141)",0.0040733045989018,0.1,3.1,6.291608807610935e-15,100.0,651.4657237717761,0.00013759757095388865,0.0033897085614356115,0.11,2.8,9.09743997076634e-13,125.0,160534
39,"(4.0, 1.0, 0.208)",177.2256962861034,111.54745950347528,459.6033475391296,80.290108061677,6.799598316216076,418.9477053679793,97416000.0,"(4.0, 1.0, 0.208)",0.0047653924294815,0.1,3.3,7.804272167481992e-16,200.0,116.92834554895781,0.00013759757095388865,0.004368563388640589,0.1,3.5,5.128626521729852e-16,250.0,95132
40,"(4.0, 1.0, 0.306)",25.24986899890313,12.286595922745049,168.9748640775372,761.1019327871168,5.968569868125219,781.4470223088764,97416000.0,"(4.0, 1.0, 0.306)",0.0037689947176033,0.1,4.2,1.8200515380166586e-17,200.0,13.934427727040662,0.00013759757095388865,0.0037689947176033,0.1,4.2,1.8200515380166586e-17,200.0,135450
41,"(4.0, 1.0, 0.45)",15.45489255147552,8.722463819004233,41.70985085834428,97.215221845331,12.966027210793492,430.3281460425139,97416000.0,"(4.0, 1.0, 0.45)",0.0125108374665053,0.1,1.9,1.3509735446799016e-15,200.0,8.39037929361786,0.00013759757095388865,0.009849432930072788,0.11,1.9,7.997925744381691e-14,300.0,20065
