filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
12,"(2.0, 1.0, 0.306)",762.4244,541.1085,1034.1337,13.610855,6.35502,43.26357,65536000.0,"(2.0, 1.0, 0.306)",0.0064654907153393,0.5,-1.1,529.4613732231988,0.0,762.4243774414062,0.00016775858896935606,0.006458440153985001,0.48,-1.1,464.0591696659191,0.0,45562
13,"(2.0, 1.0, 0.45)",385.89188,283.89017,523.6054,15.397686,7.341062,51.135696,65536000.0,"(2.0, 1.0, 0.45)",0.010000987022625,0.8,-1.2,830.4954096026166,200.0,332.7707214355469,0.00016775858896935606,0.009997123136518793,0.71,-1.2,742.5575777182299,125.0,18000
14,"(3.0, 0.5, 0.044)",54611.496,43830.477,68225.84,5.8426104,3.3512216,13.24751,65536000.0,"(3.0, 0.5, 0.044)",0.0050903690952792,0.7,-1.0,65181.673053787104,0.0,54611.49609375,0.00016775858896935606,0.003970172049734072,0.8,-1.04,90187.1489116849,0.0,121500
15,"(3.0, 0.5, 0.065)",20051.635,15301.119,26173.47,8.327031,4.237464,31.902897,65536000.0,"(3.0, 0.5, 0.065)",0.005280807613646,0.9,-1.1,41288.723483170885,100.0,20051.634765625,0.00016775858896935606,0.0038222401609221412,0.7,-1.07,28679.8732691304,0.0,128000
16,"(3.0, 0.5, 0.096)",7543.658,5791.975,9827.254,10.051375,5.1577287,31.161493,65536000.0,"(3.0, 0.5, 0.096)",0.0059439223632338,0.6,-1.1,8103.616261253391,50.0,7543.658203125,0.00016775858896935606,0.005077255033744843,0.5,-1.07,4715.965368295199,0.0,72000
17,"(3.0, 0.5, 0.141)",3029.6753,2226.6934,4048.9788,11.869856,6.099657,42.95454,65536000.0,"(3.0, 0.5, 0.141)",0.0053231396519451,0.4,-1.0,620.8709893352168,0.0,3029.67529296875,0.00016775858896935606,0.00480514474149113,0.5,-1.08,1960.1936419311278,0.0,81000
18,"(3.0, 0.5, 0.208)",1278.9551,912.78687,1790.4606,13.163214,6.759455,46.13346,65536000.0,"(3.0, 0.5, 0.208)",0.0045740578713334,0.5,-1.1,829.4323391384551,50.0,1278.955078125,0.00016775858896935606,0.004019899322659351,0.4,-1.03,292.08939989078425,0.0,115327
19,"(3.0, 0.5, 0.306)",570.0337,423.46823,770.7787,14.327629,7.225086,52.971577,65536000.0,"(3.0, 0.5, 0.306)",0.0070492863828433,0.5,-1.1,326.70902676052526,200.0,507.0919494628906,0.00016775858896935606,0.004922378490864743,0.6,-1.16,709.7816793188831,100.0,76885
20,"(3.0, 0.5, 0.45)",286.7123,204.47507,402.80707,15.016447,7.8517394,51.353134,65536000.0,"(3.0, 0.5, 0.45)",0.0100684705241427,0.6,-1.2,384.5021740433511,200.0,234.7941436767578,0.00016775858896935606,0.008683584443334724,0.58,-1.2,357.0883401426976,200.0,24000
21,"(3.0, 1.0, 0.044)",64540.363,49467.23,87195.8,9.409001,4.7803283,37.679535,65536000.0,"(3.0, 1.0, 0.044)",0.0046360890188736,0.5,-0.9,24447.107303503788,0.0,62423.58984375,0.00016775858896935606,0.002753404315482433,0.6,-0.98,50308.7830856938,25.0,256000
22,"(3.0, 1.0, 0.065)",24439.07,17615.53,32619.6,11.773681,5.5610085,31.460018,65536000.0,"(3.0, 1.0, 0.065)",0.0042604130152475,0.5,-1.0,11454.5703125,50.0,23517.21875,0.00016775858896935606,0.0038093366623423996,0.49,-1.0,10978.223170981088,25.0,128000
23,"(3.0, 1.0, 0.096)",8953.594,6787.576,12553.048,13.947937,6.377974,46.95319,65536000.0,"(3.0, 1.0, 0.096)",0.0051419669316059,0.4,-1.0,1834.858878299422,0.0,8953.59375,0.00016775858896935606,0.0036258567863757807,0.42,-1.0,2290.762181587392,0.0,144000
24,"(3.0, 1.0, 0.141)",3573.481,2456.5896,5408.809,19.758526,7.513738,86.421295,65536000.0,"(3.0, 1.0, 0.141)",0.0044095566979693,0.4,-1.0,667.6578914647768,50.0,3573.48095703125,0.00016775858896935606,0.0033654261373472077,0.31,-0.9,113.47225950206513,0.0,162000
25,"(3.0, 1.0, 0.208)",1460.1869,1014.0151,2200.9016,20.469873,8.118437,79.21844,65536000.0,"(3.0, 1.0, 0.208)",0.0045879724500967,0.4,-1.0,256.7626784530739,100.0,1460.1868896484375,0.00016775858896935606,0.0023420066802099654,0.35,-1.0,148.92339917668193,0.0,324000
26,"(3.0, 1.0, 0.306)",644.15283,444.09998,950.1494,21.628925,8.052745,88.341415,65536000.0,"(3.0, 1.0, 0.306)",0.0051608920523441,0.4,-1.1,193.82630295723672,0.0,644.15283203125,0.00016775858896935606,0.0027247131767750288,0.42,-1.1,238.7803038828234,0.0,256000
27,"(3.0, 1.0, 0.45)",297.63724,199.13623,461.9794,25.02184,8.875195,130.113,65536000.0,"(3.0, 1.0, 0.45)",0.0077566726432334,0.5,-1.2,278.35133870442706,50.0,297.6372375488281,0.00016775858896935606,0.007005616550320004,0.4,-1.17,122.90821904618174,0.0,36000
28,"(4.0, 0.5, 0.044)",52661.484,41935.332,68760.51,7.222083,2.908855,28.258614,65536000.0,"(4.0, 0.5, 0.044)",0.0033568002658474,0.8,-1.0,79232.49637739547,0.0,52661.484375,0.00016775858896935606,0.0019006938162668963,0.9,-1.02,97474.74570278166,0.0,512000
29,"(4.0, 0.5, 0.065)",19179.664,14357.501,25446.459,10.077302,4.221503,39.123707,65536000.0,"(4.0, 0.5, 0.065)",0.0055072364976199,1.0,-1.1,40955.76660156251,200.0,17359.044921875,0.00016775858896935606,0.004851734920507833,0.8,-1.08,31717.471739875946,100.0,81000
30,"(4.0, 0.5, 0.096)",7389.1016,5530.429,9733.235,11.388264,4.9882026,54.667698,65536000.0,"(4.0, 0.5, 0.096)",0.0056995299837426,0.7,-1.1,10788.436266653442,50.0,7091.79296875,0.00016775858896935606,0.004768335393300571,0.6,-1.07,7343.466920768697,25.0,81000
31,"(4.0, 0.5, 0.141)",2937.0312,2098.5413,4282.121,14.420107,5.6800027,75.537,65536000.0,"(4.0, 0.5, 0.141)",0.0054788951580885,0.6,-1.1,3097.740970647544,50.0,2937.03125,0.00016775858896935606,0.0044095841066124075,0.5,-1.07,1836.1035571392852,0.0,96000
32,"(4.0, 0.5, 0.208)",1211.6005,876.56085,1694.5302,15.904488,6.231095,73.17604,65536000.0,"(4.0, 0.5, 0.208)",0.0035142204864395,0.5,-1.1,841.3892110188804,0.0,1211.6005,0.00016775858896935606,0.0035142204864395,0.5,-1.1,841.3892110188804,0.0,144000
33,"(4.0, 0.5, 0.306)",568.4065,405.28287,833.9084,17.182964,6.882735,86.33892,65536000.0,"(4.0, 0.5, 0.306)",0.0076192745422955,0.4,-1.1,171.03414571468772,0.0,539.0023803710938,0.00016775858896935606,0.004059632473749963,0.5,-1.14,435.2409402221364,25.0,108000
34,"(4.0, 0.5, 0.45)",283.11673,197.49237,409.01205,17.404562,7.6313305,90.71602,65536000.0,"(4.0, 0.5, 0.45)",0.0109853862339898,0.5,-1.2,271.9931920369466,50.0,283.1167297363281,0.00016775858896935606,0.010429954256055751,0.4,-1.16,111.4053529985683,0.0,17085
35,"(4.0, 1.0, 0.044)",58287.34,43707.965,76399.82,11.168824,5.140559,31.577555,65536000.0,"(4.0, 1.0, 0.044)",0.0024184782701031,0.7,-1.0,62578.06474221168,100.0,54650.41796875,0.00016775858896935606,0.0015721830215269517,0.6,-0.97,42937.08710295233,50.0,768000
36,"(4.0, 1.0, 0.065)",21414.965,16082.757,32492.146,14.850756,5.8051095,83.52836,65536000.0,"(4.0, 1.0, 0.065)",0.0031479612649835,0.5,-1.0,10707.482421875,0.0,19876.603515625,0.00016775858896935606,0.0022324358824636348,0.5,-0.98,9368.68566912943,50.0,384000
37,"(4.0, 1.0, 0.096)",8498.877,5852.591,12304.955,18.97387,6.9008064,67.0381,65536000.0,"(4.0, 1.0, 0.096)",0.0047026561844112,0.4,-1.0,1741.6738204160476,0.0,7759.607421875,0.00016775858896935606,0.002830476039527907,0.4,-0.97,1434.0753936625133,50.0,243000
38,"(4.0, 1.0, 0.141)",3317.6882,2236.2944,5358.334,27.628592,8.728076,167.15974,65536000.0,"(4.0, 1.0, 0.141)",0.0042889936241625,0.4,-1.0,569.9785852621641,100.0,2969.7255859375,0.00016775858896935606,0.0028859328470359213,0.38,-1.0,473.1801191091769,50.0,216000
39,"(4.0, 1.0, 0.208)",1350.272,913.49713,2110.288,25.219662,8.160243,126.59571,65536000.0,"(4.0, 1.0, 0.208)",0.0047369841207154,0.5,-1.1,790.2820163302953,100.0,1350.27197265625,0.00016775858896935606,0.0011701678186266662,0.35,-1.0,137.71325671153457,0.0,1296000
40,"(4.0, 1.0, 0.306)",669.43933,429.96326,1037.2242,26.914349,9.231152,123.560646,65536000.0,"(4.0, 1.0, 0.306)",0.0031917167506147,0.4,-1.1,179.87423615526262,50.0,669.4393310546875,0.00016775858896935606,0.0024454489742777863,0.38,-1.1,158.95169558360595,0.0,324000
41,"(4.0, 1.0, 0.45)",272.01816,182.47232,462.20102,31.423466,9.644135,166.41689,65536000.0,"(4.0, 1.0, 0.45)",0.0097565908099684,0.5,-1.2,208.6959679921468,200.0,200.34813,0.00016775858896935606,0.0097565908099684,0.5,-1.2,208.6959679921468,200.0,20250
