filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,2.3022522831837624,1.600261595831688,4.312391287192033,31.16421486645669,7.534246252934468,254.04936609030187,196608000.0,single_edge,0.0098777700643961,0.3,-0.9,0.0485655492595854,100.0,2.0639637143630005,9.685608715247528e-05,0.0087902025349232,0.3,-0.92,0.0556035390467052,50.0,24000,0.55363,0.077776,0.0,0.484684,0.0518163,0.0,0.375012,0.0511438,0.0,0.0
11,1.729031375051011,1.1116209779325406,4.19504207225945,51.69518812069592,8.267882090992389,352.9387290748384,196608000.0,single_edge,0.0090479862044169,0.2,-0.6,0.0001685908984311,0.0,1.523908035740319,9.685608715247528e-05,0.0085509410683686,0.21,-0.6,0.0002965017351036,50.0,24000,0.494195,0.0730382,0.0,0.433797,0.0464989,0.0,0.339076,0.0457511,0.0,0.0
12,1.6410960667565826,1.0095848417717417,5.134599218052037,93.97476498956053,9.732666373673108,492.8535938718677,196608000.0,single_edge,0.0068185559133027,0.1,0.3,5.3606780933596734e-14,0.0,1.6410960667565826,9.685608715247528e-05,0.0057746593114679,0.12,0.0,1.5260577611403418e-10,0.0,54000,0.453775,0.0706101,0.0,0.398938,0.0444117,0.0,0.310051,0.0434633,0.0,0.0
13,2.4757060457587228,1.6311737181572843,7.367666942554493,76.89315821014026,9.35350708243762,437.1728268738513,196608000.0,single_edge,0.0098336354649276,0.1,0.2,1.284398069702742e-13,0.0,2.4757060457587228,9.685608715247528e-05,0.0083526112982335,0.12,-0.1,3.6163123194378125e-10,0.0,27000,0.525477,0.0749436,0.0,0.463555,0.0493295,0.0,0.356132,0.0477248,0.0,0.0
14,2.941162255307592,1.9529727120816465,7.233361813395803,49.3156917526549,9.119066136147008,368.1084531614864,196608000.0,single_edge,0.0113024096648889,0.2,-0.7,0.0003867553059918,50.0,2.941162255307592,9.685608715247528e-05,0.0090432867353525,0.2,-0.75,0.0005489348285274,0.0,22780,0.555421,0.0808367,0.0,0.488378,0.0551466,0.0,0.376403,0.0537201,0.0,0.0
15,5.888606960619337,5.144225086055696,7.268117268978887,1.92604984044282,0.0264832151828105,37.080341967276496,196608000.0,inside_out,0.0761265739768246,9.6,4.0,6.853521356697512,0.0,5.888606960619337,9.685608715247528e-05,0.0761265739768246,9.6,4.0,6.853521356697512,0.0,315,2.38981,0.0761266,0.0,2.53811,0.0800385,0.0,2.11791,0.0761266,0.0,0.0
16,1.8992383020014745,1.1319970818432763,5.303278918424501,92.76618152695116,9.32971531429724,439.2130301235235,196608000.0,multi_edge,0.0078734129321121,0.1,0.3,6.203905649308382e-14,0.0,1.8992383020014745,9.685608715247528e-05,0.0066287347640465,0.09,0.5,2.2837475063015884e-16,0.0,40500,0.471662,0.071192,0.0,0.413577,0.0452025,0.0,0.320812,0.0445109,0.0,0.0
17,4.5331525549883445,3.1802240293100703,7.248395631588757,19.80696791516503,8.020444092834875,161.97756235579843,196608000.0,dual_color,0.0194064251004061,0.2,-0.8,0.0010734515984728,0.0,4.100057778350444,9.685608715247528e-05,0.016871972871252,0.2,-0.75,0.0007652296330982,75.0,6750,0.658516,0.0890417,0.0,0.57201,0.0641126,0.0,0.438594,0.0637229,0.0,0.0
18,1.521247829429838,0.8315819865990957,7.123018572279725,291.77718934503923,11.339580684555465,649.255458098432,196608000.0,multi_edge,0.0067841470147257,0.1,0.2,7.892244634642668e-14,0.0,1.521247829429838,9.685608715247528e-05,0.0066814623909333,0.09,0.4,2.9233915835734487e-16,0.0,40500,0.400813,0.0710285,0.0,0.35026,0.0453475,0.0,0.270659,0.0451217,0.0,0.0
19,9.498957816825676,8.315452030589192,11.20513191093589,1.5309652040142645,0.234134071237617,25.54609878824374,196608000.0,inside_out,0.0964250990612769,0.1,9.6,2.203985975956026e-20,50.0,9.28292900682304,9.685608715247528e-05,0.0964250990612769,0.1,9.6,2.203985975956026e-20,50.0,187,2.18008,0.0964251,0.0,2.70905,0.0964348,0.0,1.93205,0.0964251,0.0,0.0
20,5.762972091152496,4.108924742787806,11.218436481963709,23.9463721154226,6.8262777034462685,246.4505856324101,196608000.0,dual_color,0.0062672049430357,0.2,-0.4,0.0002661746403066,0.0,5.762972091152496,9.685608715247528e-05,0.0062672049430357,0.2,-0.4,0.0002661746403066,0.0,48000,1.07128,0.0657634,0.0,0.938789,0.0392956,0.0,0.732054,0.0392637,0.0,0.0
21,17.996762690212257,15.324903384850211,23.577667688207107,2.4344454065497017,0.4292326516392492,56.896662883387,196608000.0,eye,0.0177609505184016,17.0,-0.8,44.92377201505558,0.0,17.996762690212257,9.685608715247528e-05,0.0177609505184016,17.0,-0.8,44.92377201505558,0.0,6000,3.444,0.0421337,0.0,3.11394,0.0217893,0.0,2.59497,0.0287618,0.0,0.0
22,2.4734028420121468,1.5437618001346156,4.981902548093825,45.67607471809615,9.841909177098572,266.21534347060253,196608000.0,multi_edge,0.010363942905038,0.2,-0.7,0.0002974815911766,100.0,2.248147589619658,9.685608715247528e-05,0.0081569351483244,0.2,-0.75,0.0004195914419156,25.0,27000,0.489693,0.0782002,0.0,0.432276,0.0528297,0.0,0.331183,0.0509728,0.0,0.0
23,2.518340542869751,1.81519925760628,4.23828653281198,24.52727193994933,8.08910122036971,170.09547961691737,196608000.0,single_edge,0.0100574228047611,0.2,-0.7,0.0003747530569746,0.0,2.361958585307493,9.685608715247528e-05,0.0093756947500684,0.27,-0.9,0.0248987567452255,25.0,20250,0.551124,0.0789624,0.0,0.484394,0.0532945,0.0,0.373261,0.0519574,0.0,0.0
24,2.572177436218618,1.5267050929753452,5.256229967252993,49.18220987141784,11.640820501395098,275.8180252811158,196608000.0,single_edge,0.0072945904682759,0.1,0.0,3.614128635456568e-13,0.0,2.572177436218618,9.685608715247528e-05,0.0068660266786297,0.09,0.2,1.3472418313846306e-15,0.0,40500,0.459988,0.0759709,0.0,0.407,0.0506598,0.0,0.312384,0.0484409,0.0,0.0
25,2.573772473057773,1.5220867683143036,7.811394136565616,106.6489443875201,12.185914216322605,429.51299900677685,196608000.0,multi_edge,0.011509302514752,0.1,-0.2,1.0968330377047206e-12,0.0,2.573772473057773,9.685608715247528e-05,0.0077513808756812,0.13,-0.5,2.8649100149984693e-08,0.0,30375,0.410327,0.0834548,0.0,0.359946,0.0585481,0.0,0.275002,0.0570776,0.0,0.0
26,2.8730206328692627,2.137456636176141,5.318737832271369,26.457716058621145,4.890081445925614,226.3071620915265,196608000.0,dual_color,0.0098253479629885,0.4,-0.8,0.2932153163056306,50.0,2.8730206328692627,9.685608715247528e-05,0.0081079218926281,0.3,-0.64,0.0300993250309326,0.0,27000,0.867603,0.0637124,0.0,0.760495,0.0360484,0.0,0.608837,0.035995,0.0,0.0
27,2.200091160823053,1.3014129387381816,5.96127284564554,93.0532695926147,11.851439275872565,461.1181483880141,196608000.0,multi_edge,0.0136448423220421,0.2,-0.8,0.0003545263188222,200.0,1.6874716799660412,9.685608715247528e-05,0.010596037622469,0.2,-0.82,0.0004410618004279,100.0,17085,0.381969,0.085403,0.0,0.33664,0.0600308,0.0,0.258643,0.058061,0.0,0.0
28,2.8666555637381577,1.7874588216443537,5.7326308925941145,48.88857578320391,11.334629590633645,280.3675390083085,196608000.0,single_edge,0.0075232429425843,0.1,0.0,4.027895515687276e-13,0.0,2.8666555637381577,9.685608715247528e-05,0.0075232429425843,0.1,0.0,4.027895515687276e-13,0.0,34171,0.496282,0.0755921,0.0,0.439746,0.0502807,0.0,0.337423,0.047895,0.0,0.0
29,1.7569172670718245,1.1278164252504157,3.0486979025297365,28.50858224661346,8.820440761981997,178.64215999943295,196608000.0,single_edge,0.0186193865644698,0.1,1.1,2.021791572562241e-15,200.0,1.2473849256001537,9.685608715247528e-05,0.0166819565121366,0.09,1.5,3.239871850974877e-18,300.0,6750,0.549065,0.0641201,0.0,0.483654,0.038677,0.0,0.384397,0.0341821,0.0,0.0
30,2.0599672819868045,1.2377037727374431,3.894839840712564,46.511807136098845,11.471763886271429,251.4164035721745,196608000.0,single_edge,0.0091117548998994,0.1,0.0,2.8944296910080553e-13,0.0,2.0599672819868045,9.685608715247528e-05,0.0073574125649881,0.11,-0.1,1.6978501272101915e-11,0.0,36000,0.43128,0.0758176,0.0,0.380637,0.0501795,0.0,0.293284,0.0483784,0.0,0.0
31,3.02033137515656,2.250168817774603,6.153471799150322,19.89221904480645,3.807259842256624,239.58331971494223,196608000.0,eye,0.0109419151523452,0.1,2.3,1.6073998244873095e-16,0.0,3.02033137515656,9.685608715247528e-05,0.0107870067409611,0.09,2.7,2.8082265030042203e-19,0.0,15187,1.03254,0.0530114,0.0,0.90538,0.0255793,0.0,0.734308,0.023943,0.0,0.0
32,2.3336212706144903,1.6346351523995506,3.654024772353101,22.701879508516672,7.1336430865379725,168.98549637278046,196608000.0,single_edge,0.0117053706579788,0.3,-0.9,0.052928332413625,50.0,2.195583469713909,9.685608715247528e-05,0.0107643649948331,0.25,-0.8,0.0074120628541785,25.0,15187,0.568474,0.0783321,0.0,0.497912,0.052408,0.0,0.385081,0.0516327,0.0,0.0
33,1.335896522657963,0.7678429432579019,5.287087002171781,205.6869256813176,10.751469402719136,604.4451452107678,196608000.0,multi_edge,0.0055784805435293,0.1,0.1,1.1262291182313233e-13,0.0,1.335896522657963,9.685608715247528e-05,0.0055784805435293,0.1,0.1,1.1262291182313233e-13,0.0,60750,0.364048,0.0730876,0.0,0.317675,0.0474863,0.0,0.245417,0.0472611,0.0,0.0
34,2.2212273962273468,1.3291558032234791,4.699125790746701,55.25907371816363,12.340126001082243,320.05510448863714,196608000.0,single_edge,0.0064227164812715,0.1,0.0,3.121013902667474e-13,0.0,2.2212273962273468,9.685608715247528e-05,0.0052121047078097,0.13,-0.4,1.4424895071686622e-08,0.0,68343,0.435906,0.0751865,0.0,0.384571,0.049821,0.0,0.294909,0.0481092,0.0,0.0
37,16.167853726525813,13.759149937139098,19.78818746542162,2.8449692240478672,0.587879876008378,50.026168798138364,196608000.0,eye,0.0302800222675165,3.1,-0.8,40.27981139844844,0.0,16.167853726525813,9.685608715247528e-05,0.0302800222675165,3.1,-0.8,40.27981139844844,0.0,2022,3.0727,0.0524188,0.0,2.84241,0.0345435,0.0,2.35837,0.0411399,0.0,0.0
38,5.785209631658894,4.405344992421887,9.052337343190482,15.473746209710402,5.014139372779038,140.7893588391954,196608000.0,dual_color,0.0093208236592182,0.4,-0.9,0.7965213000478356,50.0,5.785209631658894,9.685608715247528e-05,0.0079108492532078,0.38,-0.9,0.6556530373529365,0.0,30375,1.13547,0.0705539,0.0,0.987717,0.0437351,0.0,0.780065,0.0447248,0.0,0.0
39,3.4085285973459016,2.579455748012886,6.702232881207431,22.990214853285703,3.679301072948496,215.4161012499274,196608000.0,eye,0.0168615680369433,0.1,4.1,4.45112194412193e-18,200.0,2.7613554585639486,9.685608715247528e-05,0.0163404938504216,0.11,3.8,6.7423074946780315e-16,300.0,6750,1.17787,0.0449019,0.0,1.0204,0.0194264,0.0,0.840384,0.0143466,0.0,0.0
40,6.118752586495715,5.401828212510229,7.150604785646781,1.0150872612649555,-0.1074573966934891,22.506646030927985,196608000.0,inside_out,0.0762270746964734,8.4,0.0,10.49674998961841,0.0,6.118752586495715,9.685608715247528e-05,0.0762270746964734,8.4,0.0,10.49674998961841,0.0,315,2.18564,0.0775555,0.0,2.54215,0.0767438,0.0,1.88263,0.0762581,0.0,0.0
41,1.5166534307974875,0.9134267959955732,4.65331659705902,113.74275836602168,9.902360504357956,489.0275902850749,196608000.0,multi_edge,0.0054372981987919,0.2,-0.6,0.0001225807423166,50.0,1.5166534307974875,9.685608715247528e-05,0.0034038734459744,0.13,-0.2,3.722981717272489e-09,0.0,162000,0.41862,0.0697446,0.0,0.366215,0.044039,0.0,0.283015,0.0437075,0.0,0.0
42,6.274678369863662,4.113623862572836,11.493925845315346,27.19242840912377,9.175704179694817,202.20472105869405,196608000.0,dual_color,0.0069550581307735,0.2,-0.6,0.0005536004263822,50.0,6.274678369863662,9.685608715247528e-05,0.0066022141566733,0.16,-0.4,5.445593727933598e-06,0.0,40500,0.907873,0.072734,0.0,0.794338,0.0469173,0.0,0.614829,0.0466411,0.0,0.0
43,2.0190118904223624,1.4290016187624806,3.909050959221334,28.699864338125632,7.438937818954633,232.23227142287595,196608000.0,single_edge,0.012908616535325,0.3,-0.9,0.0431749380745244,100.0,2.0190118904223624,9.685608715247528e-05,0.0099563782580714,0.27,-0.9,0.0212835594315892,0.0,18000,0.516206,0.0809028,0.0,0.447402,0.0553969,0.0,0.346329,0.0556631,0.0,0.0
44,5.454440864912458,3.7299711334026937,7.849206214477867,20.08548213076721,7.693951641903414,111.5492045240718,196608000.0,dual_color,0.0127327512869096,0.1,0.7,3.098576608854787e-14,50.0,4.987008348092514,9.685608715247528e-05,0.0121965630153687,0.09,1.0,7.463289793131161e-17,50.0,12000,0.959734,0.0682512,0.0,0.843349,0.0418182,0.0,0.655968,0.0413806,0.0,0.0
45,2.3915613962057813,1.6880883520679004,4.725228249297624,30.766981828802884,5.795799191398505,273.8437871296607,196608000.0,eye,0.0112606535003491,0.1,1.0,5.026001347918463e-15,0.0,2.3915613962057813,9.685608715247528e-05,0.0112606535003491,0.1,1.0,5.026001347918463e-15,0.0,15187,0.711151,0.0661381,0.0,0.627066,0.0392147,0.0,0.495944,0.0375377,0.0,0.0
46,2.1680101325578023,1.7173442853806482,2.9406682410639005,7.908254436043995,2.310332084497821,80.72863090384,196608000.0,eye,0.0472510641621136,0.1,7.8,2.4710308709916242e-20,200.0,1.8374922419831323,9.685608715247528e-05,0.047239300132174,0.11,7.4,5.3459861910588786e-18,300.0,843,0.98451,0.0504565,0.0,1.10767,0.0478514,0.0,0.825693,0.0473757,0.0,0.0
47,4.371498395268013,3.207928208050008,6.195170178243111,12.500661204164894,5.414444661215742,66.6915698878428,196608000.0,dual_color,0.008648929452517,0.5,-1.0,1.8462222055619515,200.0,3.943184282125387,9.685608715247528e-05,0.0071393883730311,0.5,-1.02,2.09565491184385,100.0,36000,0.9491,0.0715038,0.0,0.820389,0.0453936,0.0,0.644075,0.0469128,0.0,0.0
48,1.7453511617303217,1.0377114443180888,4.300883058261772,76.50801959412526,11.524476935620047,407.1340723563692,196608000.0,single_edge,0.0135582450828247,0.1,0.6,1.1217155034303264e-14,200.0,1.1395051074529632,9.685608715247528e-05,0.0126269936055853,0.09,0.9,2.5095152246349068e-17,275.0,12000,0.43237,0.0708851,0.0,0.382956,0.0448137,0.0,0.298077,0.0424224,0.0,0.0
49,4.270996564999282,2.9634149933558014,9.424464233270603,41.045681223917285,6.865394359565877,323.7257667963709,196608000.0,single_edge,0.0114194460678708,0.2,-0.6,0.0004164477050443,0.0,4.270996564999282,9.685608715247528e-05,0.0085833904203279,0.23,-0.7,0.0038963044254784,0.0,24000,0.81727,0.0747924,0.0,0.712324,0.0487353,0.0,0.553547,0.0488671,0.0,0.0
50,2.4001023622696613,1.6451700673789726,4.24520866578944,26.6649331721086,7.578241521472352,203.24080329713289,196608000.0,single_edge,0.0079205110137818,0.3,-0.8,0.0354419969258618,100.0,2.4001023622696613,9.685608715247528e-05,0.0063191317939724,0.24,-0.7,0.0035633129666013,0.0,48000,0.633481,0.0709967,0.0,0.55308,0.0445211,0.0,0.432764,0.0446431,0.0,0.0
51,7.929508660190871,7.126730313357782,9.74464142856361,0.6428678114922488,-0.5047016595839573,30.678670562726698,196608000.0,inside_out,0.0445248754028979,20.0,18.0,8.161797142900758,0.0,7.929508660190871,9.685608715247528e-05,0.0445248754028979,20.0,18.0,8.161797142900758,0.0,948,3.03715,0.0349039,0.0,2.71959,0.0594251,0.0,2.2462,0.0562423,0.0,0.0
52,5.667009017925472,4.917849596428007,6.979304084460943,1.5118283725608146,-0.0585204615745055,31.09148242647348,196608000.0,inside_out,0.0682108447298058,0.9,8.0,0.3869738694092713,200.0,5.240959853413638,9.685608715247528e-05,0.0682065642461443,1.11,8.3,0.7403006088683114,300.0,375,2.20982,0.0681907,0.0,2.41327,0.0725693,0.0,1.94616,0.0683701,0.0,0.0
53,1.5517741527160307,1.335767690769321,1.976592762291139,2.4153537835057106,0.1207728230229097,46.9844321105315,196608000.0,inside_out,0.0348641195241414,7.5,-0.7,3.645890360926398,0.0,1.5517741527160307,9.685608715247528e-05,0.0348641195241414,7.5,-0.7,3.645890360926398,0.0,1500,1.03775,0.0546257,0.0,0.95429,0.0351749,0.0,0.797064,0.0423578,0.0,0.0
54,2.342376912808062,1.3137185291038,7.799598098839922,126.324409623397,11.666046603703364,514.482511721023,196608000.0,multi_edge,0.0116190651237442,0.1,0.0,2.6712427319139854e-13,50.0,2.342376912808062,9.685608715247528e-05,0.011165640160947,0.08,0.3,1.890514692416144e-18,0.0,15187,0.398461,0.0815144,0.0,0.351322,0.0562198,0.0,0.2697,0.0542953,0.0,0.0
55,1.7471062525792111,1.0562432361391654,6.837467313674846,135.6926123729043,10.34650017649754,537.613378453516,196608000.0,single_edge,0.0066141603304598,0.1,0.3,5.706962806560832e-14,0.0,1.7471062525792111,9.685608715247528e-05,0.0066141603304598,0.1,0.3,5.706962806560832e-14,0.0,40500,0.468438,0.0694425,0.0,0.411061,0.0435604,0.0,0.317611,0.0429206,0.0,0.0
56,5.728336679828687,4.075082186625017,8.676035351929112,18.425700440292303,7.222912252260166,148.65062270061972,196608000.0,dual_color,0.010317729277434,0.3,-0.9,0.1255946355330487,100.0,5.449344431161391,9.685608715247528e-05,0.0089588988079055,0.29,-0.9,0.1044072581273651,25.0,24000,0.892349,0.0777401,0.0,0.780557,0.0519242,0.0,0.603347,0.0513049,0.0,0.0
57,2.0806822769782385,1.341215490699731,5.211853264917828,63.9804893063025,8.855077701414617,406.5888423923118,196608000.0,single_edge,0.0080951715968981,0.2,-0.6,0.0001755811761296,50.0,1.883259857318292,9.685608715247528e-05,0.0075547529871711,0.2,-0.61,0.0001912410148561,25.0,34171,0.515434,0.0736491,0.0,0.451293,0.0477022,0.0,0.349235,0.0472351,0.0,0.0
58,2.7810587089598138,2.44102037408427,3.5932146762704047,2.4377654965521147,-0.2004809760897825,72.48047782089141,196608000.0,inside_out,0.064705187811317,20.0,18.0,2.86252755343874,0.0,2.7810587089598138,9.685608715247528e-05,0.064705187811317,20.0,18.0,2.86252755343874,0.0,421,1.76867,0.0566737,0.0,1.68032,0.0741459,0.0,1.40831,0.0679817,0.0,0.0
59,6.145941657396322,4.4289169676485045,10.825209312250918,16.14811633672351,5.37401688183764,163.4541830131001,196608000.0,dual_color,0.0085542887645686,0.5,-1.0,2.760252004597679,100.0,6.145941657396322,9.685608715247528e-05,0.0051309540497707,0.44,-1.0,1.9143493410988317,0.0,72000,1.14696,0.0699924,0.0,0.996654,0.0435673,0.0,0.781525,0.044546,0.0,0.0
60,0.4476436035133631,0.2898454755056706,1.4612231105275004,113.78133111273335,7.462280122562285,514.1494424813177,196608000.0,misc,0.014913022413258,0.1,3.0,3.7468773771207714e-18,200.0,0.3322801705706262,9.685608715247528e-05,0.0146420786530789,0.1,2.9,4.69598643561124e-18,175.0,9000,0.359309,0.0404649,0.0,0.318242,0.0169627,0.0,0.238601,0.017324,0.0,0.0
61,1.843074031049852,1.1006363294663928,3.727251498255454,46.09653480778858,9.89003202754338,297.62929642621134,196608000.0,misc,0.0075002904608004,0.1,0.4,3.870285277428852e-14,0.0,1.843074031049852,9.685608715247528e-05,0.0075002904608004,0.1,0.4,3.870285277428852e-14,0.0,34171,0.495761,0.068264,0.0,0.438146,0.04182,0.0,0.342296,0.0399755,0.0,0.0
62,4.9735642407223954,3.553528768299271,7.270376492371597,15.25648243574199,7.422365521487609,91.8176067716497,196608000.0,misc,0.0272565649720633,0.1,0.5,6.107378247493874e-14,100.0,4.637341076012609,9.685608715247528e-05,0.0272084861551551,0.09,0.7,2.309436122279271e-16,50.0,2530,0.799176,0.083818,0.0,0.691756,0.0581754,0.0,0.537326,0.0587573,0.0,0.0
63,1.2542742791108787,0.7086532094756197,4.418372965869893,155.455437983278,10.188262226151508,552.3244591555955,196608000.0,multi_edge,0.0092255278168728,0.1,0.1,1.0574173908116005e-13,0.0,1.2542742791108787,9.685608715247528e-05,0.0075536566052837,0.11,0.0,6.324863594664925e-12,0.0,34171,0.359053,0.07493,0.0,0.31431,0.0489105,0.0,0.24403,0.0483405,0.0,0.0
