filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
25,2.467996812030527,1.5238849298483317,7.815592886802014,112.4670530761105,12.160982321746207,501.0041289390107,196608000.0,multi_edge,0.0105651648991034,0.1,-0.2,1.0517559219867553e-12,0.0,2.467996812030527,9.685608715247527e-05,0.008941550298390832,0.11,-0.3,5.94749379958286e-11,0.0,24000
26,2.8156893931805187,2.0730800814544943,5.614294527785098,26.741517594212365,5.120459869118274,252.5063661826116,196608000.0,dual_color,0.0187379016254825,0.1,1.2,3.0525910216013174e-15,0.0,2.8156893931805187,9.685608715247527e-05,0.018666428580145333,0.11,1.0,3.0864448607976855e-13,0.0,5062
27,2.140153274580194,1.2399917707526225,5.810341134912966,91.37372776062776,12.574223725900932,373.9541146805164,196608000.0,multi_edge,0.0113801446732239,0.1,-0.2,9.12042863883255e-13,0.0,2.140153274580194,9.685608715247527e-05,0.010525603357879998,0.14,-0.6,2.638988637292673e-07,0.0,17085
28,2.741034533414134,1.690670189604252,6.579037270630505,75.24306659676208,11.921231712004808,374.7224719123096,196608000.0,single_edge,0.0098945566138372,0.1,0.1,1.957092392540701e-13,50.0,2.4454735616146186,9.685608715247527e-05,0.009051454410111903,0.09,0.3,7.669823522096321e-16,25.0,22780
29,1.7258889341435235,1.1429463915209557,3.623128954430317,43.3051822413923,9.01049564898353,313.253925364242,196608000.0,single_edge,0.0154131968338557,0.1,1.0,2.743556152984518e-15,200.0,1.2545221585818003,9.685608715247527e-05,0.013421041585512161,0.1,1.0,2.636449170834156e-15,250.0,10125
30,1.978963120852192,1.194478102895003,5.089722971281465,77.80430625523704,11.695095693337167,400.4570559778045,196608000.0,single_edge,0.008097091373082,0.1,0.0,2.7806119371371817e-13,0.0,1.9789631208521914,9.685608715247527e-05,0.006987964491204757,0.09,0.2,1.0365310968200819e-15,0.0,36000
31,2.947402337984867,2.19339172350142,7.011465783948109,34.2144357592743,3.941233478920618,325.493694339432,196608000.0,eye,0.0092242074472418,0.1,2.3,1.5685874867040983e-16,0.0,2.947402337984867,9.685608715247527e-05,0.0092242074472418,0.1,2.3,1.5685874867040983e-16,0.0,22780
32,2.2174000527064783,1.5126148003402786,4.271721799066161,32.15132564446372,7.228036355199847,253.3175747949156,196608000.0,single_edge,0.0108698194238453,0.3,-0.9,0.0498118485487257,50.0,2.2174000527064783,9.685608715247527e-05,0.009602261471560847,0.24,-0.8,0.0048835776334678884,0.0,20250
33,1.2858075348261764,0.7107368393162973,6.556296202641399,301.9982845430914,11.298797481291617,639.4188920567999,196608000.0,multi_edge,0.0039753421176401,0.1,0.1,1.084001538742866e-13,0.0,1.2858075348261764,9.685608715247527e-05,0.0034334117856250623,0.12,-0.2,3.029845259311955e-10,0.0,162000
34,2.1420231765235624,1.281154107578793,5.77393266277627,88.34922213253095,12.44557735523656,452.2028966572378,196608000.0,single_edge,0.0070951289021344,0.1,0.0,3.009725219993519e-13,0.0,2.1420231765235624,9.685608715247527e-05,0.005620375691657353,0.12,-0.3,8.390412424564382e-10,0.0,60750
35,15.646657859685464,13.53476984839825,19.76149934348404,1.9709920886990924,0.4053945561081705,37.43832193446042,196608000.0,inside_out,0.0653329349296922,1.1,-0.6,18.422058327509266,200.0,14.41676697856171,9.685608715247527e-05,0.06533240521665434,1.14,-0.6,18.784886985928477,300.0,421
36,7.277589133262421,6.320529305734825,8.747619549846867,1.5081751420938794,-0.0587579981720056,29.333559209016176,196608000.0,misc,0.0342172644340476,5.8,2.2,8.672699562037145,50.0,7.099706845002435,9.685608715247527e-05,0.0342172644340476,5.8,2.2,8.672699562037145,50.0,1500
37,16.304039706556683,13.927011749561617,20.02211814337652,3.7522120188372856,0.4987731441554874,90.32894319610944,196608000.0,eye,0.0199827973317375,20.0,-0.8,40.56307260904294,0.0,16.304039706556683,9.685608715247527e-05,0.0199827973317375,20.0,-0.8,40.56307260904294,0.0,4500
38,5.570080353324012,4.22646470889834,8.571334825977356,15.769983020942531,5.248059149599974,143.3953846829533,196608000.0,dual_color,0.0113038377606378,0.4,-0.9,0.7338983575284425,100.0,5.570080353324012,9.685608715247527e-05,0.010498086730712397,0.3,-0.76,0.08449934404308168,0.0,17085
39,3.329345857311916,2.4863445199902667,8.294433436246878,46.62586246875587,3.723214451239982,408.01151753324746,196608000.0,eye,0.0151533129911396,0.1,4.0,5.064327532036567e-18,200.0,2.6567590298327715,9.685608715247527e-05,0.014273442913232848,0.11,3.7,7.612779675334328e-16,300.0,9000
40,6.199851746693973,5.460700395491768,7.440243673035219,1.303444218130367,-0.0192394853575584,27.0849343873293,196608000.0,inside_out,0.0828443851286656,2.3,1.0,6.686377788095882,0.0,6.061991381153043,9.685608715247527e-05,0.08284437999428429,2.6,1.1,6.824949521084992,50.0,280
41,1.4957714199422905,0.8774417907991406,6.0691511905740265,214.425876886826,10.116652301061306,604.3267622161553,196608000.0,multi_edge,0.0059426320771042,0.1,0.2,7.760072839752801e-14,0.0,1.2790465518222585,9.685608715247527e-05,0.005448255791674073,0.12,0.0,1.1893873593432163e-10,25.0,60750
42,6.281508796917506,4.080554398280477,11.680729714354795,31.737597838658708,9.370359871606418,222.05248092280948,196608000.0,dual_color,0.0114102859728654,0.1,0.3,2.0518693136247922e-13,0.0,6.281508796917506,9.685608715247527e-05,0.0114102859728654,0.1,0.3,2.0518693136247922e-13,0.0,13500
43,1.9410554300852725,1.3578620972603177,4.099107147967064,33.63111980252583,7.778419408849698,291.31396503636984,196608000.0,single_edge,0.0130312182078749,0.3,-0.9,0.0411807418161186,100.0,1.6955305688291373,9.685608715247527e-05,0.01062370407756874,0.3,-0.92,0.04567788645347867,75.0,17085
44,5.268706677787826,3.5577674893083144,9.570409513116267,34.02231485471652,7.820707218618406,249.0817523631721,196608000.0,dual_color,0.0189683816110487,0.1,0.7,2.9528350860537674e-14,50.0,4.49666390477621,9.685608715247527e-05,0.018877109992687935,0.09,1.0,6.729466542099124e-17,100.0,5062
45,2.3105039571979376,1.6023369907165486,5.6834049197609895,48.27081207162604,5.9774831580110455,380.5882929781802,196608000.0,eye,0.0151576425475882,0.1,0.9,6.87884396251225e-15,0.0,2.1001609314776317,9.685608715247527e-05,0.014074760922837437,0.12,0.6,1.988149502620855e-11,50.0,9000
46,2.135310074288906,1.6865356343937672,3.3663413601428807,11.434882130523556,2.2890364144415405,146.86493911273965,196608000.0,eye,0.0337694795073276,0.2,2.6,3.739832602606267e-07,0.0,2.135310074288906,9.685608715247527e-05,0.0337694795073276,0.2,2.6,3.739832602606267e-07,0.0,1687
47,4.244754251649971,3.0922474795906214,6.115173663301212,13.6434743851024,5.652046886667781,85.02142165281063,196608000.0,dual_color,0.0100232079074006,0.4,-1.0,0.8698769725663696,0.0,4.07123376835926,9.685608715247527e-05,0.006989310361005918,0.4,-0.97,0.7524164370213903,25.0,36000
48,1.68357530914292,0.992373926264986,4.685471236248104,110.3213778946222,11.695803063158074,498.2567385908485,196608000.0,single_edge,0.0109449980360835,0.1,0.5,1.6055141226590353e-14,200.0,1.1980216184383714,9.685608715247527e-05,0.010160603540758983,0.1,0.5,1.648240024670104e-14,175.0,18000
49,4.145922231387946,2.8300331894207043,9.69065457325404,48.90690816234668,7.192141441872004,351.5550181319343,196608000.0,single_edge,0.0108625951081029,0.2,-0.6,0.0004042522095903,0.0,4.145922231387946,9.685608715247527e-05,0.010279929498622664,0.2,-0.58,0.00037309490097057996,0.0,18000
50,2.4079847613829126,1.616029327294186,5.425091712847879,50.90584147769932,7.840040129056264,342.6484022689141,196608000.0,single_edge,0.0130355413510814,0.1,0.5,3.31290921751524e-14,0.0,2.4079847613829126,9.685608715247527e-05,0.012447091462934101,0.11,0.3,3.212831109748761e-12,0.0,12000
51,7.985398847209415,7.1721967038371615,9.856784116699448,0.7592493930085427,-0.5529995136052012,29.877056165143,196608000.0,inside_out,0.0325078495907298,20.0,18.0,8.219324587320392,0.0,7.985398847209415,9.685608715247527e-05,0.0325078495907298,20.0,18.0,8.219324587320392,0.0,1687
52,5.633741417120613,4.892384138567779,7.401223577857312,2.5736943714816967,-0.0828178716730797,76.11792307227573,196608000.0,inside_out,0.0806630527841332,20.0,18.0,5.798777272662676,0.0,5.633741417120613,9.685608715247527e-05,0.0806630527841332,20.0,18.0,5.798777272662676,0.0,280
53,1.5144993652687582,1.2972923105277088,2.165280451608935,4.734886389017269,0.1714112087256308,117.80772521227848,196608000.0,inside_out,0.0574035234988796,2.7,-0.7,3.389863295120143,0.0,1.5144993652687582,9.685608715247527e-05,0.0574035234988796,2.7,-0.7,3.389863295120143,0.0,562
54,2.2522242165493727,1.2621872883135694,8.349614548394218,146.84134165211046,11.814289516139024,534.1303993420249,196608000.0,multi_edge,0.0134073208378341,0.1,0.0,2.566120423546154e-13,50.0,1.826309386807796,9.685608715247527e-05,0.013063519368384235,0.08,0.4,8.505471765214225e-19,50.0,11389
55,1.7466277429707624,1.0200877019629182,6.763567923002034,139.49432598946015,10.8573245566585,533.3724274495853,196608000.0,single_edge,0.0061894528578986,0.1,0.2,9.061517240320774e-14,0.0,1.7466277429707624,9.685608715247527e-05,0.005303829259950432,0.11,0.1,5.5291757379534214e-12,0.0,68343
56,5.629362644547459,3.988346402322225,8.538994732458075,18.80189732771452,7.271516970844375,138.39767079935112,196608000.0,dual_color,0.01211204130131,0.3,-0.9,0.1231941921714298,100.0,5.3501225500477325,9.685608715247527e-05,0.00970973866613778,0.3,-0.94,0.15614148781568524,25.0,20250
57,2.022800015341576,1.281178111915218,5.296871828621589,77.38820437539097,9.08422883141608,429.47418694196887,196608000.0,single_edge,0.0076320946385737,0.2,-0.6,0.0001689091629996,50.0,2.022800015341576,9.685608715247527e-05,0.005350010724856399,0.17,-0.5,8.82901125621671e-06,0.0,64870
58,2.9047872678642603,2.5485421641720243,3.5753590403033515,1.5988910667851313,-0.1555314457620099,29.15771127714005,196608000.0,inside_out,0.0441042892590437,2.4,13.0,1.4008721997042626,0.0,2.9047872678642603,9.685608715247527e-05,0.0441042892590437,2.4,13.0,1.4008721997042626,0.0,948
59,6.163247963842847,4.425704043934356,9.295060817903712,14.309881743315543,5.473112929763683,105.4496866632416,196608000.0,dual_color,0.0088571492865674,0.5,-1.0,2.592707835021542,200.0,5.533479938367132,9.685608715247527e-05,0.007470983754166216,0.47,-1.0,2.226224292273662,100.0,34171
60,0.4436069408339663,0.2847841003333135,1.4607930410688303,117.23720807438822,7.71829695103034,519.7394011906787,196608000.0,misc,0.011422155899756,0.1,2.8,5.5683762667907495e-18,200.0,0.29640241740079765,9.685608715247527e-05,0.009469307199887589,0.1,3.1,2.7926267346542924e-18,300.0,20250
61,1.7777988991804683,1.0554973212342198,3.768450368645172,52.38376222321106,10.058177979205064,319.39886060315854,196608000.0,misc,0.0081806610294814,0.1,0.5,2.1180461241333162e-14,50.0,1.7777988991804685,9.685608715247527e-05,0.00763856397249052,0.09,0.6,1.3636104535014957e-16,0.0,30375
62,4.82185189153998,3.4056354908514783,7.54296493307422,17.427436283181866,7.848707735267252,120.7502181264627,196608000.0,misc,0.0168663234140502,0.2,-0.6,0.0004169771208751,100.0,4.82185189153998,9.685608715247527e-05,0.014199351046603192,0.17,-0.5,2.1046165860853753e-05,0.0,9000
63,1.249356242325104,0.6909777121724419,4.477408382754893,182.28158621001256,10.6036275625514,568.761374375445,196608000.0,multi_edge,0.0105297140556127,0.1,0.3,3.2892958301400133e-14,50.0,1.249356242325104,9.685608715247527e-05,0.009754357212808817,0.08,0.6,2.0749082743171344e-19,0.0,20250
