filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
11,35.6231326704054,22.13365562264466,126.8723175555523,123.571097135212,9.073881516034223,578.5602715832097,480000000.0,single_edge,0.0126175638325698,0.2,-0.7,0.004459510398157,50.0,31.482279420415644,6.198809110762993e-05,0.012219968586299479,0.2,-0.72,0.005122444815940529,25.0,12358
12,43.91723101310328,27.386360517610733,135.87605429699278,96.98091160626166,7.289021811166064,471.2338724928194,480000000.0,single_edge,0.0088755289010648,0.3,-0.9,1.0944025356838354,0.0,39.00422437802829,6.198809110762993e-05,0.007774466346014419,0.3,-0.87,0.8678425163004709,25.0,29296
13,26.80083113292681,17.42017089603212,66.18157634224642,62.42768792346527,7.379165535841696,381.6788319574068,480000000.0,single_edge,0.0106477918654939,0.3,-0.8,0.3766024764283404,100.0,24.186989950830064,6.198809110762993e-05,0.008024978886515544,0.3,-0.85,0.5001363895397993,25.0,29296
14,34.87331626467633,23.775398531565024,87.9663874563766,54.20631796196697,7.393387781735862,361.20562004142926,480000000.0,single_edge,0.0193522376865005,0.3,-1.0,1.3117384211469083,0.0,31.845369457560867,6.198809110762993e-05,0.015282710976877945,0.3,-0.95,0.9681228007704952,25.0,8239
15,40.983663078548624,32.11496540185199,59.747095000584366,10.88498120193976,2.8283474356856004,89.63590039574626,480000000.0,inside_out,0.0159943196169944,0.1,7.6,5.596979852914214e-19,200.0,34.08187902498456,6.198809110762993e-05,0.015887314911982087,0.11,7.2,1.2073210854165925e-16,275.0,7324
16,56.9681428884678,34.52018287787445,193.8138099409964,130.33396775216514,7.260765563971495,506.0163875454807,480000000.0,multi_edge,0.0049541985755527,0.1,0.8,2.433475103600698e-13,0.0,56.9681428884678,6.198809110762993e-05,0.0049541985755527,0.1,0.8,2.433475103600698e-13,0.0,74155
17,53.075738172875,36.94311467352996,89.21446563949486,26.31529632350022,6.790149547937804,188.34853390537768,480000000.0,dual_color,0.0222631117072614,0.3,-1.1,3.221687356023687,0.0,53.075738172875,6.198809110762993e-05,0.01797239306152143,0.32,-1.1,4.9104071304348755,0.0,5493
18,44.322678443361845,27.33251887582289,140.17925038651214,125.97785427397812,8.379817383887792,515.6298878293784,480000000.0,multi_edge,0.0081794515648168,0.2,-0.4,0.0016938994938115,50.0,38.608310019196686,6.198809110762993e-05,0.005698500209963819,0.23,-0.6,0.024273300961782592,25.0,58593
20,33.46226181605903,20.651030068734727,101.49606711807132,100.80253066660764,7.800715126211781,495.8569356276499,480000000.0,dual_color,0.0119325683281267,0.3,-0.9,0.8338682411531133,0.0,27.16261172293565,6.198809110762993e-05,0.010358779899206694,0.34,-0.9,1.6101016068680072,75.0,16479
22,16.84434584248119,11.786535307751627,40.58689469301402,55.302126890044406,6.380355834059123,387.8125763589419,480000000.0,multi_edge,0.0103123804926945,0.4,-0.9,1.8996615405736783,200.0,13.104313333741704,6.198809110762993e-05,0.009341147019229501,0.4,-0.9,1.9355658859885825,175.0,21972
23,29.395191745986853,20.32047027034696,62.64534839608503,37.85598622149407,6.241533201886322,299.3513956235902,480000000.0,single_edge,0.0113328274310565,0.5,-1.1,18.24888293430376,50.0,27.214622068275492,6.198809110762993e-05,0.01080118797917523,0.49,-1.1,17.724260236875455,25.0,16479
24,19.61666404451466,12.579616505850458,74.28264333125479,174.35964481365016,8.13632043986135,568.4573940946437,480000000.0,single_edge,0.0080584065433169,0.1,0.6,1.799242480605773e-13,0.0,19.61666404451466,6.198809110762993e-05,0.006956325695545829,0.12,0.2,7.918954703882321e-10,0.0,37077
25,8.296648013517709,5.380504849042215,29.666349029336047,126.87273634349182,6.121062814906849,575.7156670692397,480000000.0,multi_edge,0.0035888060451545,0.1,1.5,3.596304105953068e-15,0.0,8.296648013517709,6.198809110762993e-05,0.0035888060451545,0.1,1.5,3.596304105953068e-15,0.0,148314
26,39.24263668891069,28.430047558084187,88.03920870806138,40.2627601811293,5.923629455566335,320.6840300643041,480000000.0,dual_color,0.0211813248711801,0.3,-0.7,0.4151162498522909,100.0,30.559027882936995,6.198809110762993e-05,0.020899208870610808,0.27,-0.6,0.11000051146437846,200.0,4119
27,8.69216657365792,4.964149198733404,66.57049599257529,806.4449387862629,6.994765723670955,803.7050104249587,480000000.0,multi_edge,0.0044687558226055,0.2,0.0,8.523901612659506e-05,100.0,6.97750260617119,6.198809110762993e-05,0.00351689497958535,0.16,0.3,5.338652028626974e-07,25.0,148314
28,26.206570779202075,17.33887103169469,91.92325888402014,110.37841633359398,7.471470182826533,445.0752224915186,480000000.0,single_edge,0.0093691878991316,0.3,-0.8,0.3677090244528896,100.0,26.206570779202075,6.198809110762993e-05,0.008110301541976561,0.21,-0.6,0.005098925607657482,0.0,29296
29,18.060452239672472,11.770130276764592,46.126895078406925,62.69509800882773,8.26492286304209,339.19896025975163,480000000.0,single_edge,0.0301116247042599,0.1,0.7,9.73971136113488e-14,50.0,13.936628769123852,6.198809110762993e-05,0.03009853342196811,0.1,0.8,5.953228843037029e-14,150.0,2059
30,17.88258225366284,10.798274076598856,74.03823430473676,177.87444780614726,9.338488348939851,571.8893711205399,480000000.0,single_edge,0.0067850052388848,0.1,0.4,3.755177147134885e-13,0.0,17.88258225366284,6.198809110762993e-05,0.006499899395806433,0.11,0.2,3.636956447756539e-11,0.0,43944
31,42.23151078674035,29.89706519967681,84.43680788003671,30.278518822219084,4.8836138111165095,252.3013666287856,480000000.0,eye,0.0587846771453841,0.4,-0.6,2.884832789852244,0.0,36.17139321775513,6.198809110762993e-05,0.05878466584019504,0.26,-0.2,0.029886447192921276,100.0,513
32,28.36844233078157,18.621511374962527,63.43691948083202,43.96180159695635,7.271359260934868,328.297639047402,480000000.0,single_edge,0.0164504477179424,0.4,-1.0,4.416307770727132,200.0,23.568801127250733,6.198809110762993e-05,0.01472805110964015,0.4,-1.02,5.1886701678025355,100.0,8239
33,15.705383976929353,9.40881303824397,50.03083990335207,124.19117387579894,8.184326353118301,529.6183751602459,480000000.0,multi_edge,0.0046358903070137,0.1,1.4,7.0231943205043216e-15,100.0,12.474116958967677,6.198809110762993e-05,0.00403360999151809,0.1,1.3,9.86860416451605e-15,75.0,117187
34,23.40523629107464,14.846322271540586,82.27420513413529,106.58901801658604,7.658758411704655,454.6402688985469,480000000.0,single_edge,0.0090981452225881,0.2,-0.6,0.0022821504983908,0.0,23.40523629107464,6.198809110762993e-05,0.007105306092762553,0.23,-0.7,0.02135190800376999,0.0,37077
38,67.93500187794221,45.80795626733804,130.1769932374446,36.38435287960732,6.949812900960412,278.4475814437359,480000000.0,dual_color,0.0258157906590766,0.3,-0.9,1.69291725825618,0.0,56.63816501342044,6.198809110762993e-05,0.024997153071955158,0.27,-0.8,0.40160571854199956,100.0,3088
39,47.87546758155271,33.395466122501645,98.86813851051804,32.905272011506895,5.286592360469951,301.01361838866785,480000000.0,eye,0.0617467163062453,0.1,2.2,3.236521414708953e-15,0.0,47.87546758155271,6.198809110762993e-05,0.0617467163062453,0.1,2.2,3.236521414708953e-15,0.0,457
40,40.60497447138543,31.78465368589113,53.99987958831371,9.680335100666396,2.744433433512696,70.45109517727275,480000000.0,inside_out,0.0107137842402411,1.2,-0.8,60.32900528155052,200.0,35.794683021803976,6.198809110762993e-05,0.010655601005973236,0.8,-0.72,32.525264303368175,150.0,16479
41,27.048979509814643,16.229867843549687,92.62623572306454,138.16100095003665,9.111028160957405,521.1645561346826,480000000.0,multi_edge,0.0055919974651698,0.1,0.8,9.463454071779475e-14,50.0,23.424600250275102,6.198809110762993e-05,0.0048085314823796965,0.09,1.0,3.5056003069039303e-16,25.0,83424
42,72.9980805274623,48.27163053329006,171.25750856676558,54.75451459260661,8.270576148928999,389.31668025104943,480000000.0,dual_color,0.0121638670791011,0.3,-1.0,2.7457780662758258,0.0,63.38132968546119,6.198809110762993e-05,0.01084889787899379,0.3,-0.97,2.0943312275195813,50.0,16479
43,27.02525070488623,18.56196592655581,65.36803843942387,48.68100206434778,6.571851041660621,322.7978728724684,480000000.0,single_edge,0.018101404436268,0.5,-1.1,15.715678529174388,100.0,23.945199807855506,6.198809110762993e-05,0.015188882390316516,0.5,-1.12,17.901614688887197,50.0,8239
44,58.2231766209637,37.90085330903247,114.33618847945706,43.16408114997648,9.40965390123712,295.9006180517193,480000000.0,dual_color,0.0213816505259679,0.1,0.1,4.908511681427847e-12,0.0,58.2231766209637,6.198809110762993e-05,0.02110731528091242,0.12,-0.2,1.3719566178382783e-08,0.0,4119
45,36.25946688273299,25.12996338080956,76.0951253951085,38.493516349576055,6.074272192266197,288.5095255124512,480000000.0,eye,0.0278750532845425,0.2,-0.4,0.0016747175593719,0.0,31.24200327713513,6.198809110762993e-05,0.027874852361841562,0.2,-0.35,0.001217454908133266,75.0,2316
46,24.26179300739225,17.341380330217902,42.9027445086582,20.330322757920488,4.152161399955741,189.90571232096733,480000000.0,eye,0.0370137992437044,2.5,-0.9,53.47056453269643,200.0,19.287543084228698,6.198809110762993e-05,0.03687510839878072,2.9,-0.9,53.01709173135985,250.0,1372
47,46.93459430100687,34.61753850478583,75.89702858730992,18.301890543000265,5.803470918113317,137.36664072699776,480000000.0,dual_color,0.012819855677784,1.7,-1.2,166.38683439868282,200.0,37.159713281192076,6.198809110762993e-05,0.012120366543604821,1.4,-1.19,147.08110858902046,250.0,12358
48,18.0165819166905,11.13382668594996,45.35352680064557,80.48549018446052,8.95333992669156,415.2339220076776,480000000.0,single_edge,0.0111039164028564,0.1,0.7,9.530300473192877e-14,50.0,16.096143104890512,6.198809110762993e-05,0.010421199330114816,0.09,0.9,3.5448297612209074e-16,25.0,16479
49,69.44232218976379,42.6864595181082,138.23168578997357,46.42487368444415,9.766483060336665,291.01921132912696,480000000.0,single_edge,0.0153197141366979,0.2,-0.9,0.02755647705943,0.0,56.14722669040746,6.198809110762993e-05,0.014118430764133993,0.3,-1.07,2.927428939750158,100.0,9268
50,53.79102487969156,34.99190892526211,126.97848680622228,58.099948651338565,7.662758979066861,365.27857540022086,480000000.0,single_edge,0.0185733972604709,0.2,-0.7,0.0080046167975731,0.0,46.88118193834001,6.198809110762993e-05,0.018515258721586436,0.24,-0.8,0.10325060255372978,50.0,5493
52,39.61305712978559,29.97299822265399,56.9244589878547,11.382894876436914,2.769788299015121,69.37636209887395,480000000.0,inside_out,0.0212710419461967,0.3,0.2,0.0574370342432704,200.0,32.67189952737112,6.198809110762993e-05,0.02127103359314958,0.43,-0.2,1.62360962893275,275.0,4119
54,5.910095395399763,3.7314929758404727,18.05057568906505,151.29383719580682,6.227611364067543,586.4614070713877,480000000.0,multi_edge,0.0037798352807748,0.1,2.0,5.484211640690495e-16,50.0,5.166542115909088,6.198809110762993e-05,0.002836150865209275,0.09,2.3,1.3090607322257286e-18,25.0,234375
55,28.245968155496502,17.297066408130608,97.3513756830316,110.44305222061818,8.437852980040116,516.7285570345172,480000000.0,single_edge,0.0086962007837465,0.2,-0.6,0.0027541508020655,0.0,28.245968155496502,6.198809110762993e-05,0.005954240232972641,0.17,-0.4,8.117285250884199e-05,0.0,49437
56,61.738980325914646,40.75891471762686,123.1323146697874,39.91708686350879,8.492515161709113,265.74664437329807,480000000.0,dual_color,0.0152074356761645,0.3,-1.0,2.0453114998896886,50.0,54.37577618033677,6.198809110762993e-05,0.013734695263176083,0.3,-0.99,1.9576223629310274,50.0,9895
57,46.4092453378672,30.58319626912872,111.0282536158624,57.25811993649392,8.008434100272233,314.0279100536776,480000000.0,single_edge,0.0106625880611154,0.3,-0.9,1.0024137629443346,50.0,46.4092453378672,6.198809110762993e-05,0.009871755859504394,0.24,-0.8,0.10221121454448408,0.0,18538
58,20.315382582668345,16.325116175521128,31.28096671830852,12.922099155534545,2.1894621778766585,114.43917744010982,480000000.0,inside_out,0.0209993149530339,0.2,8.4,4.7990578284178906e-08,200.0,16.66209246893793,6.198809110762993e-05,0.020303712235979904,0.23,8.8,9.42656561759096e-07,300.0,4633
59,71.705622302549,51.49826102525564,117.60355790668922,23.022372191566483,6.113443824358377,167.30525354209152,480000000.0,dual_color,0.0144760435972555,0.5,-1.1,42.8962193291261,100.0,67.25307782512661,6.198809110762993e-05,0.012261183436483525,0.5,-1.12,50.27891583816286,25.0,12358
60,4.826455507626006,3.2675323677661683,13.71221789694386,70.3396469733537,5.225754460322576,414.8780149247608,480000000.0,misc,0.0073981420361077,0.1,3.5,1.6086530828462776e-17,200.0,3.551656960561518,6.198809110762993e-05,0.007180023511653366,0.1,3.7,1.0853539137566108e-17,250.0,37077
61,18.599342555035143,12.44434528153318,47.613763929419456,55.19555066799754,7.512728862387952,339.88701644757026,480000000.0,misc,0.0107434819568975,0.3,-0.8,0.2666220140474306,100.0,16.980508991180084,6.198809110762993e-05,0.009841176059061874,0.28,-0.8,0.16644858044969216,25.0,18538
62,58.03867676431666,41.024363588111854,98.16134161147828,24.81296506031009,6.511022173731068,192.53434948072749,480000000.0,misc,0.0317133648194471,0.2,-0.7,0.0086367078518328,0.0,50.1536358265829,6.198809110762993e-05,0.03166032995858037,0.2,-0.66,0.006273526687269327,100.0,1831
63,14.228201687632874,8.911548890915402,48.39418034900999,142.22451792634504,6.788236761043854,520.6982449575648,480000000.0,multi_edge,0.003675948487128,0.1,1.8,2.202159339293643e-15,50.0,11.313990838753584,6.198809110762993e-05,0.003261747807022264,0.1,1.9,1.6261284153670124e-15,75.0,175780
