filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
16,3.685564330396766,2.491368997121528,11.497043963137408,98.21685849037472,6.107912690687542,474.67576347594206,196608000.0,multi_edge,0.0123346619888575,0.3,-0.8,0.052702652843046,100.0,3.685564330396766,9.685608715247528e-05,0.009719140084354,0.27,-0.8,0.0261333274266748,0.0,20250,0.793349,0.0731834,0.0,0.680205,0.0478601,0.0,0.533074,0.0497587,0.0,0.0
17,5.512060098087606,3.988664535487736,8.524160913897981,16.000288196918433,6.604530162972692,130.9194641893263,196608000.0,dual_color,0.0128478908411777,0.3,-0.9,0.1231558515588099,100.0,5.273746375831415,9.685608715247528e-05,0.0122061877912124,0.29,-0.9,0.1010428696727353,25.0,12000,0.877534,0.0816282,0.0,0.761909,0.0559455,0.0,0.590531,0.0562929,0.0,0.0
18,2.7819095130280544,1.737999724282746,10.329431221137495,133.81102449195402,7.80645147898532,542.9873440051329,196608000.0,multi_edge,0.0090550943637582,0.4,-1.0,0.4553305582227048,100.0,2.468156321322288,9.685608715247528e-05,0.0073708947716463,0.3,-0.89,0.0591978973001355,25.0,34171,0.635455,0.0743488,0.0,0.546034,0.0491006,0.0,0.425453,0.0505132,0.0,0.0
19,8.81050758335045,7.611680194091968,11.381525912947923,3.313474322360526,0.7384579949852912,58.6689721668476,196608000.0,inside_out,0.0216103170328694,2.1,-0.7,18.58268330345961,0.0,8.81050758335045,9.685608715247528e-05,0.0216103170328694,2.1,-0.7,18.58268330345961,0.0,3796,2.38272,0.0440115,0.0,2.17495,0.0219981,0.0,1.82084,0.0281632,0.0,0.0
20,6.5114604403666325,4.561612680869787,14.675508047704897,40.10164111403975,7.118111874563919,330.3234776782707,196608000.0,dual_color,0.0074575075073131,0.3,-0.8,0.1129269794025269,0.0,6.5114604403666325,9.685608715247528e-05,0.0056017737013764,0.21,-0.5,0.0008741244965475,0.0,60750,1.11505,0.0661958,0.0,0.974821,0.0398372,0.0,0.760353,0.0401788,0.0,0.0
21,16.940987670424363,14.24930616403676,27.47717317887677,5.813911437394459,0.6040128372825075,151.51389366068747,196608000.0,eye,0.0259496835679033,3.6,-0.8,42.7223702863199,0.0,16.940987670424363,9.685608715247528e-05,0.025814350689385,4.0,-0.81,43.35072898972688,0.0,2845,3.15147,0.0473152,0.0,2.94734,0.0305253,0.0,2.45859,0.0375289,0.0,0.0
22,4.190189072064269,2.8959045138684,8.050702345338284,30.215891687681605,6.529590332904054,252.8494331218793,196608000.0,multi_edge,0.0069459916613474,0.4,-1.0,0.7764130298161881,50.0,3.78867657529266,9.685608715247528e-05,0.0059754149958314,0.41,-1.0,0.8704861073023412,50.0,54000,0.852857,0.0736354,0.0,0.734399,0.0479927,0.0,0.574331,0.0495642,0.0,0.0
23,3.114394459041693,2.2400952551155493,10.844688929233296,94.76233660648012,7.07229532488341,528.6470867197072,196608000.0,single_edge,0.0086819342849732,0.3,-0.9,0.0776096560386053,0.0,3.114394459041693,9.685608715247528e-05,0.0066623606242154,0.29,-0.9,0.0596705512568051,0.0,40500,0.682873,0.0754646,0.0,0.591741,0.0498849,0.0,0.458791,0.0504845,0.0,0.0
24,3.638220124930815,2.306074636032146,10.045019938710931,77.04254676660247,8.743888137378784,457.1728506716486,196608000.0,single_edge,0.0108677774812384,0.2,-0.7,0.0005414018043051,0.0,3.638220124930815,9.685608715247528e-05,0.0100183372802382,0.18,-0.6,6.778462123972638e-05,0.0,18000,0.659056,0.0770022,0.0,0.569164,0.0518066,0.0,0.440149,0.0524604,0.0,0.0
25,5.047052985853809,3.427316570321484,12.798537905631044,52.7538125260409,7.616404196713365,308.6964963874876,196608000.0,multi_edge,0.0089138475071161,0.4,-1.1,1.518663851857238,0.0,4.32042530609034,9.685608715247528e-05,0.0079328199101804,0.44,-1.1,1.926377619949898,75.0,30375,0.80143,0.0833053,0.0,0.685164,0.0585665,0.0,0.531914,0.0598732,0.0,0.0
26,3.6602117946603454,2.736598203834593,6.9304241814797365,48.70443697682466,4.332386103156432,384.0441051504501,196608000.0,dual_color,0.0099329191738849,0.4,-0.8,0.4060264249810083,0.0,3.430464635502345,9.685608715247528e-05,0.0097863348227697,0.42,-0.8,0.4860158323142378,25.0,20250,1.01192,0.0629862,0.0,0.882058,0.0352473,0.0,0.712823,0.0375019,0.0,0.0
27,3.254640355051365,2.0880965313564355,10.274344085663484,102.11702896077882,8.381011817086167,516.5712908804484,196608000.0,multi_edge,0.0113589933037659,0.4,-1.1,0.7864650362699425,100.0,3.254640355051365,9.685608715247528e-05,0.0100235163224751,0.3,-1.04,0.1468718480605415,0.0,18000,0.573429,0.0882459,0.0,0.492348,0.0632232,0.0,0.381869,0.0640779,0.0,0.0
28,3.895680326926129,2.5254703588709093,13.193123226738898,131.39643696635605,8.385811415912576,535.9167440405462,196608000.0,single_edge,0.0067589689319951,0.2,-0.7,0.000579714334364,0.0,3.895680326926129,9.685608715247528e-05,0.0067589689319951,0.2,-0.7,0.000579714334364,0.0,40500,0.683658,0.0763806,0.0,0.592529,0.0509262,0.0,0.458735,0.0513249,0.0,0.0
29,2.239753603079227,1.45089284152067,7.447100761908615,84.05424602513536,7.789997269942331,509.72899345394205,196608000.0,single_edge,0.0173680041585862,0.1,1.3,1.3563645377876017e-15,200.0,1.6232461400299736,9.685608715247528e-05,0.0161425586102112,0.09,1.7,2.2467987573605388e-18,275.0,6750,0.635774,0.0636268,0.0,0.561623,0.0371498,0.0,0.446253,0.0339058,0.0,0.0
30,2.929029328316167,1.8385281764290555,8.304694128133328,81.36973225873783,8.788266830717168,472.4394953325752,196608000.0,single_edge,0.0115746612158804,0.2,-0.6,0.0002303766807478,100.0,2.638810201299016,9.685608715247528e-05,0.0103803115272814,0.19,-0.6,0.0001183367594036,25.0,18000,0.601284,0.0758018,0.0,0.519624,0.050389,0.0,0.402638,0.0512941,0.0,0.0
31,4.122970071977911,3.1155776643958446,9.477141167867195,28.02871262390309,3.097562193763195,305.1331362140208,196608000.0,eye,0.0121723819944619,0.2,0.5,1.7161880086488143e-05,0.0,3.929538032373964,9.685608715247528e-05,0.0121105115698482,0.19,0.7,4.202553159609986e-06,25.0,12000,1.25974,0.0519473,0.0,1.10355,0.0240134,0.0,0.902097,0.0251503,0.0,0.0
32,3.016518217170903,2.097837208870221,10.527937040189606,86.57406364603855,6.577082634177606,476.67482226043,196608000.0,single_edge,0.0069832588585198,0.4,-1.0,0.5513312688744543,50.0,2.7769886627110365,9.685608715247528e-05,0.0061837806586055,0.39,-1.0,0.5038351468296491,25.0,48000,0.702117,0.0750177,0.0,0.606813,0.0492047,0.0,0.473766,0.0503641,0.0,0.0
33,2.58507661663736,1.7012774593623208,6.645986218760573,71.848351070399,7.46248884254411,429.7345763915501,196608000.0,multi_edge,0.0096790041629534,0.4,-1.0,0.3941386384096857,200.0,2.0524208388793017,9.685608715247528e-05,0.0078496788128399,0.4,-1.02,0.451840325732831,125.0,30375,0.600342,0.0772999,0.0,0.514033,0.0524322,0.0,0.399513,0.0538564,0.0,0.0
34,3.145228949590133,1.9896546595611224,9.66051032664587,114.0973478572539,8.9552630320389,515.4878036187114,196608000.0,single_edge,0.0092135113552911,0.3,-0.9,0.0571725207635549,200.0,2.53221320794042,9.685608715247528e-05,0.0087172838929127,0.29,-0.9,0.0485161915116113,100.0,24000,0.60877,0.0767533,0.0,0.525216,0.0515693,0.0,0.406511,0.0524021,0.0,0.0
35,13.84805788323212,11.73677528651624,17.841560941163074,2.7886535158967103,0.6809470515634867,40.40550687800889,196608000.0,inside_out,0.0076589467678444,4.4,-0.8,35.22148715367355,0.0,13.84805788323212,9.685608715247528e-05,0.0076589467678444,4.4,-0.8,35.22148715367355,0.0,30375,3.1169,0.0350115,0.0,2.73082,0.00828216,0.0,2.22566,0.0172026,0.0,0.0
36,7.040786253131293,6.054329316149715,10.931064470969105,6.501899408325008,0.171534495093249,177.17669478574513,196608000.0,misc,0.0072540450159975,1.2,0.9,4.082714025149903,0.0,7.040786253131293,9.685608715247528e-05,0.0072540450159975,1.2,0.9,4.082714025149903,0.0,36000,2.45662,0.0160833,0.0,2.17379,0.0246416,0.0,1.75558,0.0272502,0.0,0.0
37,15.200028728462916,12.767356481093804,20.41110975380427,4.365224977826856,0.5878276800610134,94.33303117712408,196608000.0,eye,0.02056194396131,5.2,-0.8,38.7537857020868,0.0,15.200028728462916,9.685608715247528e-05,0.02056194396131,5.2,-0.8,38.7537857020868,0.0,4500,3.02913,0.0424013,0.0,2.82926,0.024818,0.0,2.35977,0.031878,0.0,0.0
38,6.32019143295072,4.623749530319524,14.507545807873347,35.21294714442216,5.471282424530051,351.79187984979734,196608000.0,dual_color,0.0100278704305201,0.3,-0.7,0.0792433759256261,0.0,5.950752576605356,9.685608715247528e-05,0.0097448003415583,0.31,-0.7,0.0968849605974673,25.0,20250,1.21352,0.0670612,0.0,1.05463,0.0401641,0.0,0.835411,0.0417666,0.0,0.0
39,4.7153702362393375,3.671193671630424,11.775905924842473,32.963799344992964,3.1863874042549862,369.9428624960504,196608000.0,eye,0.012089152428418,0.1,3.2,3.3989260137358146e-17,50.0,4.391781818982652,9.685608715247528e-05,0.012089152428418,0.1,3.2,3.3989260137358146e-17,50.0,12000,1.37834,0.0481314,0.0,1.20199,0.0210425,0.0,0.995647,0.020207,0.0,0.0
40,5.621045718093805,4.830499018842056,8.127537145188192,6.1720812877824685,0.1311277630236819,139.51801645416165,196608000.0,inside_out,0.0299953953464141,7.2,-0.2,10.265633770542529,0.0,5.621045718093805,9.685608715247528e-05,0.0299953953464141,7.2,-0.2,10.265633770542529,0.0,2133,2.04481,0.0327755,0.0,2.10547,0.0338151,0.0,1.71176,0.0310106,0.0,0.0
41,3.005167781922227,2.033266440295248,9.167720322972556,87.20050243379094,7.521290107824681,468.4027993331604,196608000.0,multi_edge,0.0070187694544244,0.3,-0.9,0.0748877642060306,0.0,2.702593796362017,9.685608715247528e-05,0.0067041352289549,0.31,-0.9,0.0858181219592211,25.0,40500,0.68124,0.0727769,0.0,0.584521,0.0476536,0.0,0.455347,0.0492643,0.0,0.0
42,7.697337580804665,5.136153321942552,16.23556691389123,45.34355140503218,8.802107468211206,319.94290949941825,196608000.0,dual_color,0.0117196753399749,0.2,-0.5,0.0004330550968389,100.0,7.162445280460209,9.685608715247528e-05,0.0106274662422923,0.14,-0.1,8.31766188195919e-08,25.0,17085,1.04636,0.0713911,0.0,0.912889,0.0451439,0.0,0.711334,0.0455899,0.0,0.0
43,2.760943192822148,1.937342671849157,5.991883310959911,33.84457780997929,5.686301141713568,328.70895678477,196608000.0,single_edge,0.0073674787642638,0.4,-1.0,0.565799752733931,0.0,2.7609431928221477,9.685608715247528e-05,0.0045385654331968,0.4,-0.97,0.5102578623970546,0.0,91125,0.747629,0.0696263,0.0,0.641926,0.0442266,0.0,0.503005,0.0461948,0.0,0.0
44,6.248442544266474,4.234463134039347,14.48894446280016,50.84271977752993,7.519496561739883,354.4203273040527,196608000.0,dual_color,0.0067834023562839,0.2,-0.4,0.0002592303992751,50.0,5.798757773828376,9.685608715247528e-05,0.0056355370192418,0.2,-0.41,0.0002772898422102,25.0,60750,1.06789,0.0655534,0.0,0.937754,0.03877,0.0,0.736239,0.038497,0.0,0.0
45,3.3127519106531587,2.4080801894643624,10.756287600523878,78.30370827026147,4.632745419894804,331.2821419981838,196608000.0,eye,0.0194392871322274,0.1,1.4,1.7574802150027619e-15,50.0,2.855711159283367,9.685608715247528e-05,0.0193186318318465,0.1,1.5,1.2378500028944064e-15,125.0,5062,0.891372,0.0663999,0.0,0.774915,0.039391,0.0,0.61526,0.0411675,0.0,0.0
46,2.4564696872703986,1.914639159664736,5.059959567953563,32.243124311612384,2.5603362324167773,322.08976576802894,196608000.0,eye,0.0107612960295929,0.4,0.7,0.0231135546486452,100.0,2.16969942379448,9.685608715247528e-05,0.010665335447814,0.46,0.5,0.0684476780262944,150.0,17085,1.17355,0.0302293,0.0,1.05277,0.0143981,0.0,0.879944,0.0120958,0.0,0.0
47,4.659488571959296,3.3270190017227885,10.55973741746927,40.92122667754136,5.885001206880808,318.81767645790615,196608000.0,dual_color,0.0072977229512879,0.5,-1.0,1.921796687462738,200.0,4.113658366991194,9.685608715247528e-05,0.0059197094686563,0.47,-1.0,1.655003052096182,100.0,54000,0.966959,0.0700942,0.0,0.831689,0.0444808,0.0,0.65206,0.0463814,0.0,0.0
48,2.924931701551067,1.9796248978538071,6.463289311074636,44.74760318245092,7.692422892821641,338.5994235269083,196608000.0,single_edge,0.0114122374192258,0.2,-0.4,0.0001137858761911,100.0,2.529991612808673,9.685608715247528e-05,0.0107967135553883,0.17,-0.2,3.4224402012394605e-06,75.0,15187,0.703348,0.0693263,0.0,0.612819,0.0429829,0.0,0.480102,0.0434389,0.0,0.0
49,5.523211620377323,3.861166163686217,14.425816638201294,53.85205811973065,6.45573062801305,406.054960082908,196608000.0,single_edge,0.0073091707165852,0.4,-1.0,1.1318710856605334,0.0,5.523211620377323,9.685608715247528e-05,0.005523738648536,0.33,-0.9,0.2700239020747405,0.0,60750,1.00216,0.0717064,0.0,0.868004,0.0457344,0.0,0.678034,0.046781,0.0,0.0
50,3.382892563601956,2.4094692173219,9.831792791428349,71.59304485381016,6.65020142914021,403.1264497605035,196608000.0,single_edge,0.0096686354248755,0.3,-0.8,0.0586688412452874,0.0,3.098653366870758,9.685608715247528e-05,0.0080544372228667,0.28,-0.7,0.0215252756964599,25.0,27000,0.818503,0.0667487,0.0,0.70791,0.0405278,0.0,0.557668,0.0422981,0.0,0.0
51,7.367633166373575,6.490877665867046,9.513047055584382,1.7467176465190164,-0.4460233018366836,70.36047945529153,196608000.0,inside_out,0.0198889459649331,20.0,18.0,7.583461965195867,0.0,7.367633166373575,9.685608715247528e-05,0.0198889459649331,20.0,18.0,7.583461965195867,0.0,4500,2.77266,0.0165342,0.0,2.45253,0.043067,0.0,2.02051,0.0427421,0.0,0.0
52,5.293439327262451,4.488687600844614,9.637004810510502,11.03223465970118,0.1421003519154061,206.781131095244,196608000.0,inside_out,0.0304064908391156,1.6,3.6,2.523201523649591,100.0,5.022346925461932,9.685608715247528e-05,0.0304064908391156,1.6,3.6,2.523201523649591,100.0,1897,2.12718,0.0304064,0.0,2.10682,0.0391968,0.0,1.70152,0.0346337,0.0,0.0
53,1.5622172467296105,1.3456482494918671,2.7901857732842754,8.218273635011341,0.3361605960986588,188.8607150683333,196608000.0,inside_out,0.0206800264290256,5.3,-0.6,3.432971012104071,0.0,1.5622172467296105,9.685608715247528e-05,0.0206800264290256,5.3,-0.6,3.432971012104071,0.0,4500,1.04852,0.036083,0.0,0.991886,0.0186679,0.0,0.826725,0.0255188,0.0,0.0
54,4.515233129819939,3.0529381162662386,10.465865084918116,55.21500346660834,7.270156385541149,370.76036346552615,196608000.0,multi_edge,0.0104715516801528,0.5,-1.1,2.35697368520445,200.0,3.7163356135703247,9.685608715247528e-05,0.0090922622252053,0.4,-1.05,0.915120407465536,100.0,22780,0.769321,0.0813406,0.0,0.660556,0.0560262,0.0,0.515371,0.0573413,0.0,0.0
55,2.991251654518789,1.9638288292837232,15.838795569271024,250.6449670023,6.433259621071736,685.6576682051357,196608000.0,single_edge,0.0088335854050762,0.3,-0.8,0.0518766898871919,0.0,2.991251654518789,9.685608715247528e-05,0.0079803530577526,0.25,-0.7,0.0069033302466406,0.0,30375,0.751776,0.0669337,0.0,0.646194,0.0413197,0.0,0.50767,0.043495,0.0,0.0
56,6.187806388625462,4.305217939795317,15.871177072347836,52.26994435786592,7.6029569323333694,374.24782084058046,196608000.0,dual_color,0.0111624407968853,0.3,-0.9,0.1325268587453591,100.0,6.187806388625462,9.685608715247528e-05,0.0103124717448455,0.24,-0.8,0.0136279571396407,0.0,18000,0.908844,0.079516,0.0,0.792879,0.0534741,0.0,0.616244,0.0532654,0.0,0.0
57,3.1663944371820065,2.1303712235216032,8.772464432592962,59.347944462960726,6.0245023948686205,378.6071082575704,196608000.0,single_edge,0.0064176515410336,0.5,-1.0,1.3295757399152144,100.0,3.1663944371820065,9.685608715247528e-05,0.0051775483901137,0.35,-0.9,0.2245343253996464,0.0,72000,0.804233,0.0674036,0.0,0.691099,0.041745,0.0,0.543557,0.0439529,0.0,0.0
58,2.952385493545897,2.538779248125869,4.618209260893648,6.927019314043731,0.1998792940579012,155.43415767926825,196608000.0,inside_out,0.0162982970037578,1.1,16.0,0.2210944561754435,200.0,2.712495291078866,9.685608715247528e-05,0.0161590893914306,1.4,16.0,0.4501798930659527,225.0,6750,1.62924,0.0156666,0.0,1.47227,0.0389247,0.0,1.21435,0.0365533,0.0,0.0
59,7.331521449818652,5.420854963637471,13.697990014406423,22.00806490885575,4.583865888143348,237.16911877866465,196608000.0,dual_color,0.0051177617899444,0.6,-1.0,5.5915741628654745,100.0,7.331521449818652,9.685608715247528e-05,0.0028528631447323,0.5,-0.97,3.3575386745826394,0.0,216000,1.39395,0.0626463,0.0,1.2093,0.0362168,0.0,0.950989,0.0380077,0.0,0.0
60,0.9083998213826714,0.631226483263871,2.9390741076608307,103.87017543611704,5.770326056557784,500.1424421579757,196608000.0,misc,0.0067315338368033,0.1,2.0,8.902061114002864e-17,50.0,0.8015402114318937,9.685608715247528e-05,0.0067315338368033,0.1,2.0,8.902061114002864e-17,50.0,40500,0.520219,0.0499007,0.0,0.457578,0.0237028,0.0,0.366757,0.0200472,0.0,0.0
61,2.831790664803961,1.875037237994108,6.0857717141023855,40.4614549816683,7.221174475255541,309.0681504265508,196608000.0,misc,0.0111786234419649,0.2,-0.4,0.0001307920374601,0.0,2.540592122936473,9.685608715247528e-05,0.0110491198630821,0.23,-0.5,0.0011352399709598,50.0,15187,0.727448,0.0668066,0.0,0.631647,0.0401452,0.0,0.499376,0.0418675,0.0,0.0
62,5.812720664852087,4.058982334504875,10.130945448202096,17.175970685171134,5.942628943837728,144.44625710175745,196608000.0,misc,0.0190991107871033,0.2,-0.4,0.0002250931146873,200.0,5.02853597599897,9.685608715247528e-05,0.0182438116619449,0.17,-0.2,6.802340209552012e-06,150.0,5694,0.995098,0.0763942,0.0,0.864278,0.0499928,0.0,0.678751,0.051033,0.0,0.0
63,2.6454210809616843,1.7615170656963612,7.923953764537649,95.88670718635154,6.860978666868698,478.51324862564593,196608000.0,multi_edge,0.0092118067034207,0.4,-1.0,0.4455197252526846,100.0,2.2982685765544058,9.685608715247528e-05,0.008098949622238,0.39,-1.0,0.4169799111069506,50.0,27000,0.642077,0.076527,0.0,0.550302,0.0513137,0.0,0.429881,0.0530651,0.0,0.0
