filter_idx,total_samples,initial_r,initial_eta,kstest_stat_initial,initial_exclude_cutoff,best_r,best_eta,best_scale,kstest_stat_best,best_exclude_cutoff,n_pval_0.05
38,786432000.0,0.1,2.3,0.0028998423423948,100.0,0.11,2.0,2.780561547497722e-13,0.002888057825760071,100.0,216000
39,786432000.0,0.1,3.2,0.0209290349765735,200.0,0.1,3.1,3.269099075322001e-16,0.02092666633709367,175.0,4270
40,786432000.0,0.1,6.9,0.0079820913955921,200.0,0.12,6.6,9.615939436554445e-15,0.006652572423741954,300.0,40500
41,786432000.0,0.1,1.7,0.0070625068287335,200.0,0.1,1.8,2.3600483816116098e-15,0.006000505546824186,250.0,54000
42,786432000.0,0.1,2.1,0.0018576194404458,100.0,0.1,2.1,4.546374627308525e-15,0.0018576194404458,100.0,546750
43,786432000.0,0.1,1.9,0.0029562841502687,100.0,0.1,1.8,3.045317882066248e-15,0.002893749531218459,75.0,216000
44,786432000.0,0.1,3.1,0.0032293377639963,200.0,0.1,2.9,6.58908005926426e-16,0.002206237932618033,150.0,384000
45,786432000.0,0.2,0.3,0.0045070160278972,200.0,0.17,0.6,3.1006462523813716e-06,0.004131547319355611,175.0,108000
46,786432000.0,0.1,5.4,0.0187832768523549,200.0,0.11,5.1,5.053536378865207e-16,0.018774094943508124,250.0,5062
47,786432000.0,0.1,1.9,0.0029373590962878,100.0,0.1,1.8,3.625950344158055e-15,0.0027573199002920434,75.0,243000
48,786432000.0,0.1,1.8,0.0066602935934579,200.0,0.12,1.5,9.640125671307932e-12,0.005846421192313822,300.0,54000
49,786432000.0,0.1,2.4,0.0019075911481676,100.0,0.1,2.4,2.311765576231987e-15,0.0019075911481676,100.0,486000
50,786432000.0,0.1,2.4,0.0044990269240459,200.0,0.09,2.5,4.182463049356824e-18,0.004490463615130114,100.0,96000
52,786432000.0,0.1,7.1,0.0050416705419799,200.0,0.11,7.0,1.103266626642958e-16,0.004193001872587504,250.0,108000
54,786432000.0,0.1,1.3,0.0086417908622163,200.0,0.1,1.6,1.1926494472787745e-15,0.006249653520522647,300.0,48000
55,786432000.0,0.1,2.5,0.0040490181332279,200.0,0.1,2.5,5.676717781774083e-16,0.0040490181332279,200.0,108000
56,786432000.0,0.1,2.2,0.0015780850078983,100.0,0.1,2.2,2.3452257822177728e-15,0.0015780850078983,100.0,768000
57,786432000.0,0.1,2.6,0.0041939444172359,200.0,0.09,3.0,9.147048825266767e-19,0.003856257278956665,175.0,121500
58,786432000.0,0.1,5.1,0.0137993084959882,200.0,0.11,5.3,5.519578974156504e-16,0.012269953084767693,300.0,12000
59,786432000.0,0.2,0.5,0.0032176169173321,200.0,0.17,0.8,3.134768699111624e-06,0.002782359625697471,175.0,243000
60,786432000.0,0.1,3.2,0.0158750621138134,200.0,0.1,3.6,6.069656669953248e-18,0.015251944820577457,275.0,7593
61,786432000.0,0.1,2.3,0.0038441320938086,200.0,0.09,2.6,1.9023535183120573e-18,0.0033502256646129602,175.0,162000
62,786432000.0,0.1,1.7,0.0053373598991489,100.0,0.1,1.7,4.255922029032839e-15,0.0053373598991489,100.0,68343
63,786432000.0,0.1,1.5,0.0077687408847794,200.0,0.11,1.4,1.8140991317778028e-13,0.005992646889762643,275.0,54000
