filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
11,"(2.0, 1.0, 0.208)",1762.8989,1260.4213,2366.7957,12.330162,5.9805775,43.154724,65536000.0,"(2.0, 1.0, 0.208)",0.0036100321068886,0.6,-1.1,1877.0452096405809,50.0,1694.495361328125,0.0001677585889693,0.0036027707216912,0.56,-1.1,1626.493627169432,25.0,144000,18.8699,0.0693741,0.0,16.1314,0.0443434,0.0,12.6451,0.046591,0.0,0.0
12,"(2.0, 1.0, 0.306)",745.6645,528.93805,1012.0757,13.569963,6.4410796,45.177895,65536000.0,"(2.0, 1.0, 0.306)",0.0073289303209422,0.5,-1.1,482.2349124484593,50.0,649.4261474609375,0.0001677585889693,0.0073012057540284,0.98,-1.2,2127.9999005016543,125.0,36000,11.2957,0.0757141,0.0,9.55589,0.0517034,0.0,7.47844,0.0540976,0.0,0.0
13,"(2.0, 1.0, 0.45)",384.10773,284.34375,517.42163,14.839424,7.2483044,50.776234,65536000.0,"(2.0, 1.0, 0.45)",0.0098162009141836,0.8,-1.2,831.803956683483,200.0,340.0316772460937,0.0001677585889693,0.0098092088938721,0.67,-1.2,688.9840452648979,100.0,20250,7.22412,0.0824512,0.0,6.13184,0.0582275,0.0,4.77206,0.0600811,0.0,0.0
14,"(3.0, 0.5, 0.044)",51914.2,41686.004,65051.332,5.8377953,3.3291972,16.338778,65536000.0,"(3.0, 0.5, 0.044)",0.0052924469016809,0.7,-1.0,61962.30834835153,0.0,51914.19921875,0.0001677585889693,0.0039024457093479,0.8,-1.04,85732.74768987902,0.0,128000,131.307,0.0605391,0.0,112.271,0.0351777,0.0,88.9105,0.0382268,0.0,0.0
15,"(3.0, 0.5, 0.065)",20121.014,15447.533,26134.682,7.6497793,4.1561832,18.7133,65536000.0,"(3.0, 0.5, 0.065)",0.0048262578063631,0.8,-1.1,38804.28928934166,0.0,20121.013671875,0.0001677585889693,0.0037057909287955,0.7,-1.08,29596.536662375664,0.0,128000,72.913,0.066091,0.0,62.3678,0.0410283,0.0,49.0017,0.0434365,0.0,0.0
16,"(3.0, 0.5, 0.096)",7553.185,5814.3687,9803.293,9.749014,5.0442734,29.01981,65536000.0,"(3.0, 0.5, 0.096)",0.0062999351144993,0.7,-1.1,10111.2655319708,200.0,6888.43408203125,0.0001677585889693,0.0054176702384519,0.6,-1.08,7354.609545855598,100.0,64000,39.9885,0.0711879,0.0,34.1908,0.0461316,0.0,26.8597,0.048401,0.0,0.0
17,"(3.0, 0.5, 0.141)",2907.1948,2123.0745,3915.211,12.439499,6.363569,40.227215,65536000.0,"(3.0, 0.5, 0.141)",0.0056236664910381,0.4,-1.0,595.7710817696974,0.0,2907.19482421875,0.0001677585889693,0.0043267457417509,0.4,-1.01,617.3204664973612,0.0,96000,22.9339,0.073066,0.0,19.7562,0.0474659,0.0,15.4562,0.0490272,0.0,0.0
18,"(3.0, 0.5, 0.208)",1239.65,877.90393,1748.8369,14.423132,6.8848867,54.33668,65536000.0,"(3.0, 0.5, 0.208)",0.0041188657775185,0.5,-1.1,799.1341484917536,50.0,1239.6500244140625,0.0001677585889693,0.0036729332250401,0.47,-1.1,702.5156706358206,0.0,144000,14.2914,0.0742658,0.0,12.2919,0.0490643,0.0,9.54567,0.0504091,0.0,0.0
19,"(3.0, 0.5, 0.306)",561.3305,413.12927,777.4939,15.390804,7.532159,61.881798,65536000.0,"(3.0, 0.5, 0.306)",0.0055684479031229,0.4,-1.1,168.90497283091682,0.0,536.079833984375,0.0001677585889693,0.0054231404486036,0.5,-1.16,469.2575577594318,25.0,64000,8.66152,0.0813854,0.0,7.35454,0.0573936,0.0,5.69068,0.0588913,0.0,0.0
20,"(3.0, 0.5, 0.45)",284.76028,202.90848,404.3398,15.329744,7.934065,57.69226,65536000.0,"(3.0, 0.5, 0.45)",0.0089834690585356,0.5,-1.2,296.6252962748209,0.0,252.7093811035156,0.0001677585889693,0.0082824305403787,0.5,-1.19,251.6023308477853,100.0,27000,5.33685,0.0929555,0.0,4.54469,0.0688018,0.0,3.50497,0.0698006,0.0,0.0
21,"(3.0, 1.0, 0.044)",61206.117,46783.438,81083.195,9.796426,5.0349927,25.327528,65536000.0,"(3.0, 1.0, 0.044)",0.0035220374327487,0.6,-1.0,49063.72441791807,50.0,61206.1171875,0.0001677585889693,0.0035121384467815,0.5,-0.95,26496.15462662337,0.0,144000,130.627,0.0620345,0.0,113.196,0.035256,0.0,89.7655,0.0375922,0.0,0.0
22,"(3.0, 1.0, 0.065)",22796.803,16514.635,30120.648,11.251803,5.460247,29.790302,65536000.0,"(3.0, 1.0, 0.065)",0.0042172326723425,0.5,-1.0,11398.4013671875,0.0,22796.802734375,0.0001677585889693,0.0025757587624466,0.49,-1.0,10641.921166923732,0.0,288000,73.9564,0.0656187,0.0,63.8577,0.0395059,0.0,50.2259,0.0414329,0.0,0.0
23,"(3.0, 1.0, 0.096)",9137.883,6802.1636,13172.245,16.35892,7.0332103,61.826324,65536000.0,"(3.0, 1.0, 0.096)",0.0049700280749803,0.4,-1.0,1872.625213465299,0.0,8698.76953125,0.0001677585889693,0.0034096336193906,0.4,-0.98,1663.1020507657893,25.0,162000,41.251,0.0697991,0.0,35.728,0.0439288,0.0,27.8442,0.044945,0.0,0.0
24,"(3.0, 1.0, 0.141)",3432.6167,2363.0771,5119.747,18.990582,7.5552025,76.0019,65536000.0,"(3.0, 1.0, 0.141)",0.004919393509625,0.3,-0.9,85.53964658051478,0.0,3432.61669921875,0.0001677585889693,0.0030697972127188,0.36,-1.0,410.43466176071934,0.0,192000,23.3759,0.0733393,0.0,20.2317,0.047712,0.0,15.6957,0.0484699,0.0,0.0
25,"(3.0, 1.0, 0.208)",1459.5114,991.5533,2277.9783,23.97234,8.661948,92.116806,65536000.0,"(3.0, 1.0, 0.208)",0.0056070930054322,0.5,-1.1,780.3644816080731,200.0,1234.7469482421875,0.0001677585889693,0.0045811293661791,0.4,-1.03,281.99309052963366,100.0,91125,14.4669,0.0738459,0.0,12.5097,0.04856,0.0,9.66353,0.0492362,0.0,0.0
26,"(3.0, 1.0, 0.306)",652.549,448.37283,963.86163,22.443838,8.222865,99.75556,65536000.0,"(3.0, 1.0, 0.306)",0.0044590149854313,0.4,-1.1,196.35272260832983,0.0,571.8408203125,0.0001677585889693,0.0039071216870621,0.5,-1.15,480.5385044642856,75.0,128000,9.13064,0.078952,0.0,7.7781,0.0548756,0.0,5.99986,0.0561015,0.0,0.0
27,"(3.0, 1.0, 0.45)",318.5771,212.19495,486.20966,24.926025,9.167426,110.44149,65536000.0,"(3.0, 1.0, 0.45)",0.0095626475159413,0.5,-1.2,297.7747281392415,50.0,298.1046447753906,0.0001677585889693,0.0064908516898474,0.4,-1.16,117.30304038424262,25.0,45562,5.27554,0.0909122,0.0,4.5125,0.0666551,0.0,3.46979,0.0671435,0.0,0.0
28,"(4.0, 0.5, 0.044)",50571.727,40431.79,65892.164,6.679678,2.8838775,25.129753,65536000.0,"(4.0, 0.5, 0.044)",0.0039357096528426,0.8,-1.0,76088.32506749702,0.0,50571.7265625,0.0001677585889693,0.0022899127686041,0.9,-1.02,93606.669939795,0.0,364500,136.529,0.0566449,0.0,117.034,0.0308289,0.0,93.9016,0.034796,0.0,6.438226000000001e-299
29,"(4.0, 0.5, 0.065)",18909.94,14231.982,25055.006,9.745888,4.055307,39.57902,65536000.0,"(4.0, 0.5, 0.065)",0.0048881815520838,1.0,-1.1,42894.99511718751,100.0,18909.939453125,0.0001677585889693,0.0032575182155675,0.7,-1.06,26315.30867126361,0.0,182250,73.1803,0.0646354,0.0,62.5636,0.0392308,0.0,49.5727,0.0422623,0.0,0.0
30,"(4.0, 0.5, 0.096)",6842.406,5137.359,8976.54,11.165505,4.913157,52.805687,65536000.0,"(4.0, 0.5, 0.096)",0.0062216951440574,0.8,-1.1,11189.504487573477,200.0,6174.2353515625,0.0001677585889693,0.0054342802966922,0.7,-1.09,9345.53160154399,100.0,64000,39.9967,0.0693762,0.0,34.2544,0.0440333,0.0,26.8777,0.046191,0.0,0.0
31,"(4.0, 0.5, 0.141)",2787.0925,1992.6383,4351.8726,15.390659,5.7222915,107.20398,65536000.0,"(4.0, 0.5, 0.141)",0.0063657732083584,0.6,-1.1,2819.881639366971,100.0,2787.092529296875,0.0001677585889693,0.0046992983898824,0.5,-1.08,1803.2430960771717,0.0,81000,23.0196,0.0745113,0.0,19.7623,0.0491899,0.0,15.4263,0.0507933,0.0,0.0
32,"(4.0, 0.5, 0.208)",1247.4126,903.2397,1744.5676,15.6654,6.3431206,81.22659,65536000.0,"(4.0, 0.5, 0.208)",0.0052249648219671,0.5,-1.1,800.4604763454863,50.0,1247.41259765625,0.0001677585889693,0.0035870312536179,0.47,-1.1,706.9147584748844,0.0,144000,14.3717,0.0759,0.0,12.3072,0.05119,0.0,9.52538,0.0524848,0.0,0.0
33,"(4.0, 0.5, 0.306)",554.5676,392.87805,842.0141,19.098263,7.0591364,117.15437,65536000.0,"(4.0, 0.5, 0.306)",0.005539657146532,0.4,-1.1,166.87001519986728,0.0,524.513671875,0.0001677585889693,0.0041213428267509,0.5,-1.15,440.7677914915965,25.0,108000,8.57,0.0820329,0.0,7.27893,0.0580474,0.0,5.62841,0.0594456,0.0,0.0
34,"(4.0, 0.5, 0.45)",266.8606,186.1339,383.85413,17.195349,7.6414614,88.66722,65536000.0,"(4.0, 0.5, 0.45)",0.0129259210092881,0.5,-1.2,244.1055615743001,100.0,266.860595703125,0.0001677585889693,0.0108632409644477,0.4,-1.17,110.19911628528476,0.0,16000,4.88084,0.0974124,0.0,4.16244,0.0733148,0.0,3.20752,0.0738549,0.0,0.0
35,"(4.0, 1.0, 0.044)",57588.613,42649.195,85053.41,14.231262,5.261082,80.49723,65536000.0,"(4.0, 1.0, 0.044)",0.0026600028464296,0.5,-0.9,20239.814157196968,50.0,52238.46875,0.0001677585889693,0.0019072586149398,0.6,-0.96,40027.12031232638,75.0,512000,128.505,0.0558507,0.0,110.83,0.0298388,0.0,87.9356,0.032791,0.0,1.7071743999999994e-207
36,"(4.0, 1.0, 0.065)",21983.225,16417.64,33028.25,15.000921,6.192299,66.08119,65536000.0,"(4.0, 1.0, 0.065)",0.0028490009883407,0.5,-1.0,9702.6748046875,100.0,19857.39453125,0.0001677585889693,0.0027020270424039,0.49,-1.0,9269.757239396427,75.0,256000,69.169,0.0646965,0.0,59.2061,0.0394189,0.0,46.684,0.0420684,0.0,0.0
37,"(4.0, 1.0, 0.096)",7936.631,5452.11,11634.319,19.419737,7.0005,89.8065,65536000.0,"(4.0, 1.0, 0.096)",0.0040259912137572,0.4,-1.0,1626.4527968012162,0.0,7251.35205078125,0.0001677585889693,0.0030592043681328,0.4,-0.98,1386.372914370803,50.0,192000,38.0402,0.0683141,0.0,32.598,0.0430228,0.0,25.5979,0.0452289,0.0,0.0
38,"(4.0, 1.0, 0.141)",3282.5146,2210.4067,5667.2046,30.935406,8.547705,207.98854,65536000.0,"(4.0, 1.0, 0.141)",0.0029800105536333,0.4,-1.0,598.9093206910161,50.0,3042.198974609375,0.0001677585889693,0.002537558105665,0.39,-1.0,551.9528356881941,25.0,288000,22.8853,0.0699736,0.0,19.7085,0.0444321,0.0,15.4072,0.046009,0.0,0.0
39,"(4.0, 1.0, 0.208)",1444.2435,948.2682,2557.7957,34.89251,8.71456,193.39052,65536000.0,"(4.0, 1.0, 0.208)",0.0043237241688141,0.5,-1.1,747.0371670193143,200.0,1189.578369140625,0.0001677585889693,0.00306003027157,0.4,-1.04,282.01035870691675,100.0,192000,13.8743,0.0739836,0.0,11.9152,0.0489877,0.0,9.23901,0.0503405,0.0,0.0
40,"(4.0, 1.0, 0.306)",636.5207,409.50058,1040.0055,28.717112,9.065942,157.45232,65536000.0,"(4.0, 1.0, 0.306)",0.0038602543138211,0.4,-1.1,170.85811195302415,50.0,636.5206909179688,0.0001677585889693,0.0026562002573212,0.38,-1.1,151.13549264585157,0.0,256000,8.67317,0.0803941,0.0,7.3744,0.0561839,0.0,5.71839,0.0577672,0.0,0.0
41,"(4.0, 1.0, 0.45)",288.79776,194.62756,482.28543,30.239223,9.707455,156.58919,65536000.0,"(4.0, 1.0, 0.45)",0.0105821554181188,0.4,-1.2,138.8238233221514,0.0,267.96075439453125,0.0001677585889693,0.0086810890962212,0.4,-1.19,122.292656240885,25.0,24000,4.56582,0.0972633,0.0,3.91118,0.0730553,0.0,2.99931,0.0731793,0.0,0.0
