11,0.006758906049060115,-0.0024949520892207913,5.17742483598863e-05,0.0007823563422326913,0.0034825439046134135,-0.0012876749050537233,0.0035577819843405894,-0.0010021942884256604,0.002279362350817184,33.33634818266251,0.00014992767260593235,-0.000417758661568863,-0.00010207908811206103,0.00022201856725066272,9.106590889458573e-05,0.00044354148546920107,-7.691445344764089e-05,0.00022553776952053097,0.00021983776175896782,-0.00010991722597563293,-2.8531883344568575e-05,-0.00010643657893844457,6.950790874739371e-06
12,0.01172668126706049,1.1730060604187011e-05,0.003180987440531347,-0.005812877495265496,0.0004834829871455602,-0.003471126260093527,-0.0008551848693849945,0.0017237745424644253,-0.0009709110854925501,0.00014992767260593235,22.518072029068893,0.0008652552507011027,0.0004979428661113782,0.00026036748737724204,-0.00047495164870934984,-0.00020333376992556434,-0.0001900249235281175,-0.0001482107845098543,-0.0002012105453594269,8.493569290553032e-05,1.5105578899200397e-05,-5.5977070179389274e-05,3.55311559427296e-05
13,-0.0009703272950431284,0.0004733448248474279,-0.002347370414770153,0.0018691763271819772,0.00156300975848467,-0.0008007296655689923,0.001234033409186276,0.0004005941109820597,3.759594146446792e-05,-0.000417758661568863,0.0008652552507011027,15.305799430942116,0.0009137348187240838,-9.36481529286833e-06,2.884791005405566e-06,3.597429160143179e-05,-3.518423814971507e-05,0.00012416507763057797,0.0001010720613382127,1.2629227355578571e-05,1.6543285479353523e-05,4.119159331790952e-05,-2.3725873386426567e-05
14,0.009375502525391726,-0.003540708908848715,0.000978830207341776,0.0007278433373121316,-0.0002917326202072989,0.00042148211075056637,-0.001510116783124714,-0.0011457676442592464,-0.0005047454096250626,-0.00010207908811206103,0.0004979428661113782,0.0009137348187240838,10.37111909163211,-0.00011193976575790881,8.72219721741526e-06,0.00010854106466942063,-5.1415157921318026e-05,-9.162067169960485e-05,2.06932401933566e-05,4.29695591605805e-05,3.1247699719949185e-05,1.136804039862966e-05,-2.7843547674725938e-05
15,0.0012139745408957323,-0.0006633910395260717,-0.002699070772458517,-0.0010363846403877374,0.0006968409898960827,-0.0015765598700650109,0.0002567298616773042,0.000259680489327169,0.00016314469068104534,0.00022201856725066272,0.00026036748737724204,-9.36481529286833e-06,-0.00011193976575790881,6.650777583031263,0.00018251695620947775,0.00026312908843298806,5.460898894193472e-05,3.768079779141551e-05,4.387513415474678e-05,2.7236337582986747e-05,4.4059013905518514e-05,-1.8434919805206647e-06,1.2890035654025905e-05
16,0.0006717632115218254,0.0021144936437621498,0.00030116073667231557,-0.0009945675414526373,-0.00021780807654841802,0.0005886355385879384,0.0008081304386885685,1.1579980841083308e-05,-0.00010022308980050311,9.106590889458573e-05,-0.00047495164870934984,2.884791005405566e-06,8.72219721741526e-06,0.00018251695620947775,4.260034907538775,7.437713797696745e-05,0.00019225211891616542,3.2648389812218254e-05,-2.3101810174853947e-05,-2.734523246368494e-06,6.59875994753413e-06,-9.280263990762186e-06,1.5446006349189865e-05
17,-0.000932933272503508,0.0001625537029714051,0.001319256951594153,0.0004238793310816122,0.0005807173118546145,-0.0007400507356423349,-0.00019130018646382316,-0.00016213095110956922,5.139108901900449e-06,0.00044354148546920107,-0.00020333376992556434,3.597429160143179e-05,0.00010854106466942063,0.00026312908843298806,7.437713797696745e-05,2.5491930355735404,3.399840057838638e-06,-9.248606799048432e-06,1.0791293302644791e-05,2.6284498232846484e-05,1.499029892498411e-05,3.089736929391109e-05,-1.1317456078534704e-05
18,0.0029077398772564054,0.0010769036765399117,-0.001180810221396636,-0.00014742938746013876,3.176859311097358e-05,0.0013167351544621166,3.0549702731593695e-05,0.000496581570236491,-0.00017566686375253298,-7.691445344764089e-05,-0.0001900249235281175,-3.518423814971507e-05,-5.1415157921318026e-05,5.460898894193472e-05,0.00019225211891616542,3.399840057838638e-06,1.5066548594362166,-2.060787814675208e-05,1.8599021687237966e-05,1.2509614078986356e-05,2.3499685052549505e-06,-1.4818463019633918e-05,-3.892836028588313e-06
19,0.0014943438275694927,0.000719289366381991,0.00012436675092600182,0.0007279465485579073,0.0003969881293343738,-0.0003091127926698169,-4.0285378660708296e-05,-0.00018676489024128349,5.2509330871889615e-05,0.00022553776952053097,-0.0001482107845098543,0.00012416507763057797,-9.162067169960485e-05,3.768079779141551e-05,3.2648389812218254e-05,-9.248606799048432e-06,-2.060787814675208e-05,0.7801460397819834,-3.1035422238000027e-06,1.97582062056108e-06,-5.681548724146733e-06,-3.0782893704096946e-06,4.027942521489628e-06
20,-4.443432897215093e-05,-0.00022942348445605446,0.00022660848123418778,4.636045201389357e-05,0.0004264774655272295,0.000403823719215456,3.2698705506335465e-05,0.0001479996145333993,0.0001177966124345408,0.00021983776175896782,-0.0002012105453594269,0.0001010720613382127,2.06932401933566e-05,4.387513415474678e-05,-2.3101810174853947e-05,1.0791293302644791e-05,1.8599021687237966e-05,-3.1035422238000027e-06,0.42994617516034755,-4.091931544544422e-07,-7.103137096017296e-06,7.820930758778403e-06,-6.490599954406156e-06
21,0.0003040666642999126,0.00037416894991037993,-1.4273383959930935e-06,3.956265393605113e-05,-0.00019061845950358406,9.491667346019095e-05,-0.00012370910707125904,3.093075953851337e-05,-8.415826832185752e-05,-0.00010991722597563293,8.493569290553032e-05,1.2629227355578571e-05,4.29695591605805e-05,2.7236337582986747e-05,-2.734523246368494e-06,2.6284498232846484e-05,1.2509614078986356e-05,1.97582062056108e-06,-4.091931544544422e-07,0.2086305175319398,1.0993251999485334e-06,2.0721090650682893e-06,5.703321359362505e-07
22,-0.0001483705795578182,-0.00041394954297230865,-0.0001715438881999718,-0.0001723687609149841,0.0001375116523868901,-0.0002370423268166425,-0.0002742401046431419,7.197862006027108e-05,3.6072635544891545e-05,-2.8531883344568575e-05,1.5105578899200397e-05,1.6543285479353523e-05,3.1247699719949185e-05,4.4059013905518514e-05,6.59875994753413e-06,1.499029892498411e-05,2.3499685052549505e-06,-5.681548724146733e-06,-7.103137096017296e-06,1.0993251999485334e-06,0.1348842477256482,-5.683014794839315e-06,1.7514835796710357e-06
23,0.0003823867046230011,-0.00034502505647863004,0.00017577063598535952,0.00031283979696290954,-0.00022785637392108948,1.2907334265272063e-06,-0.0001070247808612705,-7.93522041010269e-05,3.038573760026453e-05,-0.00010643657893844457,-5.5977070179389274e-05,4.119159331790952e-05,1.136804039862966e-05,-1.8434919805206647e-06,-9.280263990762186e-06,3.089736929391109e-05,-1.4818463019633918e-05,-3.0782893704096946e-06,7.820930758778403e-06,2.0721090650682893e-06,-5.683014794839315e-06,0.10041796590239065,1.1633110860024286e-06
24,-0.00016938963128195972,-6.0135604586317485e-05,2.7452113939424482e-05,0.00016224802899007874,-7.194951344934097e-05,-9.022790189402904e-05,-4.127375591788986e-06,-0.00014305358703597455,4.566481398464158e-05,6.950790874739371e-06,3.55311559427296e-05,-2.3725873386426567e-05,-2.7843547674725938e-05,1.2890035654025905e-05,1.5446006349189865e-05,-1.1317456078534704e-05,-3.892836028588313e-06,4.027942521489628e-06,-6.490599954406156e-06,5.703321359362505e-07,1.7514835796710357e-06,1.1633110860024286e-06,0.07402989999704339
