filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05
11,"(2.0, 1.0, 0.208)",4.718697,3.0802977,9.658144,42.770992,6.538382,280.373,160000000.0,"(2.0, 1.0, 0.208)",0.0073653933818307,0.4,-1.0,0.9670020169128456,0.0,4.126582622528076,0.00010736608296131946,0.006276878946606446,0.4,-0.97,0.7626456181533057,50.0,49437
12,"(2.0, 1.0, 0.306)",1.6281819,1.0524331,4.2372437,79.184685,6.904291,411.25183,160000000.0,"(2.0, 1.0, 0.306)",0.0064651784104954,0.2,-0.4,7.520090916223063e-05,0.0,1.6281819343566895,0.00010736608296131946,0.0043329976066347475,0.19,-0.3,2.3488158725311245e-05,0.0,98874
13,"(2.0, 1.0, 0.45)",0.5886774,0.39630264,2.0185516,147.04845,5.666576,533.19275,160000000.0,"(2.0, 1.0, 0.45)",0.0023507149498195,0.1,1.5,2.551708798479642e-16,0.0,0.5886774063110352,0.00010736608296131946,0.002144361002166084,0.11,1.2,3.5317858022224195e-14,0.0,395506
14,"(3.0, 0.5, 0.044)",116.50107,87.833305,169.18463,13.374086,4.4614196,84.312675,160000000.0,"(3.0, 0.5, 0.044)",0.0105022649323502,1.6,-1.2,443.4657373772785,100.0,116.50106811523438,0.00010736608296131946,0.008458678432910927,2.0,-1.22,554.9629301055869,0.0,24718
15,"(3.0, 0.5, 0.065)",48.885197,35.28498,75.46438,17.755852,4.6060367,126.88595,160000000.0,"(3.0, 0.5, 0.065)",0.0100846413467134,1.1,-1.2,160.70595770852623,50.0,48.885196685791016,0.00010736608296131946,0.008303675500123175,1.1,-1.21,180.9844690687837,0.0,27807
16,"(3.0, 0.5, 0.096)",20.937191,14.824292,38.129948,30.392162,5.614327,232.01202,160000000.0,"(3.0, 0.5, 0.096)",0.01005578335417,1.0,-1.2,55.2875264485677,200.0,15.597818374633789,0.00010736608296131946,0.009312808908949588,0.9,-1.19,45.59648384112506,300.0,21972
17,"(3.0, 0.5, 0.141)",8.425982,5.7270303,17.209816,40.256413,7.096903,283.53156,160000000.0,"(3.0, 0.5, 0.141)",0.0095821933240963,0.5,-1.1,5.188740955458748,50.0,7.471786975860596,0.00010736608296131946,0.008181515314750865,0.49,-1.1,4.866203780541483,50.0,27807
18,"(3.0, 0.5, 0.208)",3.3330612,2.1532567,6.2877254,37.882042,7.580223,234.74881,160000000.0,"(3.0, 0.5, 0.208)",0.0096430765971666,0.3,-0.9,0.0830587576836694,0.0,3.3330612182617188,0.00010736608296131946,0.006842978043295367,0.26,-0.8,0.01658847579757466,0.0,39062
19,"(3.0, 0.5, 0.306)",0.9693491,0.6361936,2.6116905,83.58259,7.329294,440.55084,160000000.0,"(3.0, 0.5, 0.306)",0.0056421587448378,0.1,0.9,2.885950958440452e-15,0.0,0.9693490862846375,0.00010736608296131946,0.004644542072320568,0.11,0.7,2.851743500107222e-13,0.0,87889
20,"(3.0, 0.5, 0.45)",0.34720543,0.22513233,1.1432908,125.06279,6.0860124,538.89923,160000000.0,"(3.0, 0.5, 0.45)",0.0034187057020012,0.1,2.1,2.5082672388147494e-17,50.0,0.3032890856266022,0.00010736608296131946,0.0026820581762868057,0.1,1.9,4.3590896195424984e-17,25.0,263671
21,"(3.0, 1.0, 0.044)",140.4855,105.64888,214.70471,14.993605,4.7134542,102.820206,160000000.0,"(3.0, 1.0, 0.044)",0.0079335615715837,1.6,-1.2,553.2915713546989,50.0,133.15603637695312,0.00010736608296131946,0.007098409948525619,2.0,-1.21,615.5901905927443,25.0,37077
22,"(3.0, 1.0, 0.065)",53.498684,38.40996,88.95193,20.842571,4.87331,168.96236,160000000.0,"(3.0, 1.0, 0.065)",0.0077491897452519,1.1,-1.2,174.91936059336692,50.0,53.49868392944336,0.00010736608296131946,0.007172566953828896,0.96,-1.2,172.14078406582732,0.0,37077
23,"(3.0, 1.0, 0.096)",23.714125,17.93361,37.965935,18.546865,5.4401975,138.86903,160000000.0,"(3.0, 1.0, 0.096)",0.0088224317468807,1.5,-1.2,86.83324929761888,100.0,19.978065490722656,0.00010736608296131946,0.00841959054439706,1.2,-1.19,73.28125532467935,150.0,24718
24,"(3.0, 1.0, 0.141)",10.035672,6.7740746,18.594767,32.000637,6.876478,215.0979,160000000.0,"(3.0, 1.0, 0.141)",0.0076927715946708,0.5,-1.1,6.176378329594932,50.0,10.035672187805176,0.00010736608296131946,0.007191315273475357,0.4,-1.06,2.5685722877995008,0.0,37077
25,"(3.0, 1.0, 0.208)",3.9081697,2.570171,8.102772,46.914135,8.179919,253.44922,160000000.0,"(3.0, 1.0, 0.208)",0.0091035511979066,0.4,-1.0,0.6490662903084837,100.0,3.3849170207977295,0.00010736608296131946,0.007194571244291348,0.31,-0.9,0.10748460316296524,50.0,37077
26,"(3.0, 1.0, 0.306)",1.2336318,0.7814965,3.547255,110.494896,7.9433036,469.7858,160000000.0,"(3.0, 1.0, 0.306)",0.0059756161517223,0.1,0.8,5.269633588251005e-15,0.0,1.2336318492889404,0.00010736608296131946,0.004763484712848487,0.09,1.0,1.8461874026742393e-17,0.0,78125
27,"(3.0, 1.0, 0.45)",0.4590403,0.27779153,2.125519,309.44733,6.555688,673.42786,160000000.0,"(3.0, 1.0, 0.45)",0.0026237200946348,0.1,1.9,5.252439962648534e-17,50.0,0.3654450476169586,0.00010736608296131946,0.0022523679889904225,0.11,1.6,7.323292847803738e-15,50.0,351562
28,"(4.0, 0.5, 0.044)",107.09753,83.98095,143.43358,9.75356,3.625057,50.523407,160000000.0,"(4.0, 0.5, 0.044)",0.0082789424335453,2.2,-1.2,487.56829307283016,0.0,107.09753,0.00010736608296131946,0.0082789424335453,2.2,-1.2,487.56829307283016,0.0,27807
29,"(4.0, 0.5, 0.065)",42.61373,31.048145,66.75063,16.537998,4.771248,122.042046,160000000.0,"(4.0, 0.5, 0.065)",0.0071815739871676,1.4,-1.2,160.35406077144097,50.0,42.613731384277344,0.00010736608296131946,0.00696236134786149,1.22,-1.2,162.7300182537492,0.0,39062
30,"(4.0, 0.5, 0.096)",19.663296,14.067487,30.647837,18.687,5.4845614,131.48987,160000000.0,"(4.0, 0.5, 0.096)",0.0094980839817691,1.5,-1.2,66.86315367789352,200.0,15.075578689575195,0.00010736608296131946,0.008814870392337026,1.3,-1.19,57.7109934885163,300.0,24718
31,"(4.0, 0.5, 0.141)",8.503867,5.761185,15.597688,28.779936,6.693488,196.37112,160000000.0,"(4.0, 0.5, 0.141)",0.0091565187866487,0.5,-1.1,5.27257455719842,50.0,7.883382797241211,0.00010736608296131946,0.008266558006526092,0.49,-1.1,5.134266714954402,25.0,27807
32,"(4.0, 0.5, 0.208)",3.3099813,2.138477,9.132234,86.95973,7.2606835,468.08893,160000000.0,"(4.0, 0.5, 0.208)",0.0097885099735628,0.3,-0.9,0.0824836150801599,0.0,3.309981346130371,0.00010736608296131946,0.006082096141589055,0.27,-0.8,0.023470171333381345,0.0,49437
33,"(4.0, 0.5, 0.306)",0.9458285,0.59772325,2.909372,118.972084,7.466095,505.99487,160000000.0,"(4.0, 0.5, 0.306)",0.0063581767350718,0.1,0.9,2.815925343348027e-15,0.0,0.8267495632171631,0.00010736608296131946,0.004621327725129243,0.11,0.9,1.2445236288232265e-13,25.0,87889
34,"(4.0, 0.5, 0.45)",0.30912352,0.19462037,1.6152692,399.83215,5.4140835,708.1638,160000000.0,"(4.0, 0.5, 0.45)",0.0030797800934665,0.1,2.5,8.273252480834997e-18,50.0,0.2573629915714264,0.00010736608296131946,0.0020284773256664668,0.1,2.3,1.3696683446199548e-17,25.0,468750
35,"(4.0, 1.0, 0.044)",121.18041,90.14103,182.41086,14.2980175,4.574466,79.343704,160000000.0,"(4.0, 1.0, 0.044)",0.007306358604838,1.5,-1.2,507.1036594335079,0.0,121.18041,0.00010736608296131946,0.007306358604838,1.5,-1.2,507.1036594335079,0.0,32958
36,"(4.0, 1.0, 0.065)",50.96683,38.42368,78.058624,15.743898,4.7320337,111.24624,160000000.0,"(4.0, 1.0, 0.065)",0.0101049454619415,1.0,-1.2,169.8894373575846,0.0,50.96683120727539,0.00010736608296131946,0.008270911539453918,1.1,-1.21,188.6911685239913,0.0,27807
37,"(4.0, 1.0, 0.096)",23.426535,16.512379,36.02367,20.611778,5.3718123,129.79808,160000000.0,"(4.0, 1.0, 0.096)",0.0094760776968674,2.5,-1.2,86.39891441120783,200.0,18.446809768676758,0.00010736608296131946,0.009423832509544261,2.8,-1.2,85.61397998289301,225.0,21972
38,"(4.0, 1.0, 0.141)",9.312407,6.3760495,20.038586,45.38271,7.074989,335.50122,160000000.0,"(4.0, 1.0, 0.141)",0.0082278098453979,0.5,-1.1,5.697628524568347,50.0,7.952797889709473,0.00010736608296131946,0.0071734105512911706,0.5,-1.09,5.328864841670781,75.0,37077
39,"(4.0, 1.0, 0.208)",3.6433825,2.410303,9.057853,68.37845,7.0062947,394.10834,160000000.0,"(4.0, 1.0, 0.208)",0.0069733283913929,0.3,-0.9,0.0907918602430795,0.0,3.6433825,0.00010736608296131946,0.0069733283913929,0.3,-0.9,0.0907918602430795,0.0,39062
40,"(4.0, 1.0, 0.306)",1.1515096,0.6815406,5.334048,295.09064,7.792406,670.47845,160000000.0,"(4.0, 1.0, 0.306)",0.0051905282018788,0.1,0.9,3.4282802797649712e-15,0.0,0.9747081995010376,0.00010736608296131946,0.005160461032803265,0.12,0.6,9.227224414059607e-12,25.0,65916
41,"(4.0, 1.0, 0.45)",0.39317724,0.23414153,2.5486574,616.19434,6.8667407,769.6326,160000000.0,"(4.0, 1.0, 0.45)",0.0024986992794391,0.1,1.9,4.2729049438340266e-17,50.0,0.31268206238746643,0.00010736608296131946,0.0020523749457528884,0.09,2.2,1.0331548513026755e-19,25.0,444943
