filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05
25,"(3.0, 1.0, 0.208)",3.9081697,2.570171,8.102772,46.914135,8.179919,253.44922,160000000.0,"(3.0, 1.0, 0.208)",0.009103551197906623,0.4,-1.0,0.6490662903084837,100.0,3.1672604,0.00010736608296131946
26,"(3.0, 1.0, 0.306)",1.2336318,0.7814965,3.547255,110.494896,7.9433036,469.7858,160000000.0,"(3.0, 1.0, 0.306)",0.005975616151722374,0.1,0.8,5.2696335882510044e-15,0.0,1.2336318,0.00010736608296131946
27,"(3.0, 1.0, 0.45)",0.4590403,0.27779153,2.125519,309.44733,6.555688,673.42786,160000000.0,"(3.0, 1.0, 0.45)",0.002623720094634824,0.1,1.9,5.2524399626485335e-17,50.0,0.36544505,0.00010736608296131946
28,"(4.0, 0.5, 0.044)",107.09753,83.98095,143.43358,9.75356,3.625057,50.523407,160000000.0,"(4.0, 0.5, 0.044)",0.008278942433545322,2.2,-1.2,487.56829307283016,0.0,107.09753,0.00010736608296131946
29,"(4.0, 0.5, 0.065)",42.61373,31.048145,66.75063,16.537998,4.771248,122.042046,160000000.0,"(4.0, 0.5, 0.065)",0.007181573987167622,1.4,-1.2,160.35406077144097,50.0,39.32629,0.00010736608296131946
30,"(4.0, 0.5, 0.096)",19.663296,14.067487,30.647837,18.687,5.4845614,131.48987,160000000.0,"(4.0, 0.5, 0.096)",0.009498083981769156,1.5,-1.2,66.86315367789352,200.0,15.978004,0.00010736608296131946
31,"(4.0, 0.5, 0.141)",8.503867,5.761185,15.597688,28.779936,6.693488,196.37112,160000000.0,"(4.0, 0.5, 0.141)",0.009156518786648776,0.5,-1.1,5.2725745571984195,50.0,7.5925074,0.00010736608296131946
32,"(4.0, 0.5, 0.208)",3.3099813,2.138477,9.132234,86.95973,7.2606835,468.08893,160000000.0,"(4.0, 0.5, 0.208)",0.009788509973562842,0.3,-0.9,0.08248361508015994,0.0,3.3099813,0.00010736608296131946
33,"(4.0, 0.5, 0.306)",0.9458285,0.59772325,2.909372,118.972084,7.466095,505.99487,160000000.0,"(4.0, 0.5, 0.306)",0.006358176735071885,0.1,0.9,2.815925343348027e-15,0.0,0.9458285,0.00010736608296131946
34,"(4.0, 0.5, 0.45)",0.30912352,0.19462037,1.6152692,399.83215,5.4140835,708.1638,160000000.0,"(4.0, 0.5, 0.45)",0.0030797800934665442,0.1,2.5,8.273252480834997e-18,50.0,0.24671529,0.00010736608296131946
35,"(4.0, 1.0, 0.044)",121.18041,90.14103,182.41086,14.2980175,4.574466,79.343704,160000000.0,"(4.0, 1.0, 0.044)",0.007306358604838081,1.5,-1.2,507.10365943350786,0.0,121.18041,0.00010736608296131946
36,"(4.0, 1.0, 0.065)",50.96683,38.42368,78.058624,15.743898,4.7320337,111.24624,160000000.0,"(4.0, 1.0, 0.065)",0.010104945461941517,1.0,-1.2,169.8894373575846,0.0,50.96683,0.00010736608296131946
37,"(4.0, 1.0, 0.096)",23.426535,16.512379,36.02367,20.611778,5.3718123,129.79808,160000000.0,"(4.0, 1.0, 0.096)",0.00947607769686748,2.5,-1.2,86.39891441120783,200.0,18.74327,0.00010736608296131946
38,"(4.0, 1.0, 0.141)",9.312407,6.3760495,20.038586,45.38271,7.074989,335.50122,160000000.0,"(4.0, 1.0, 0.141)",0.008227809845397949,0.5,-1.1,5.697628524568347,50.0,8.204585,0.00010736608296131946
39,"(4.0, 1.0, 0.208)",3.6433825,2.410303,9.057853,68.37845,7.0062947,394.10834,160000000.0,"(4.0, 1.0, 0.208)",0.0069733283913929744,0.3,-0.9,0.09079186024307959,0.0,3.6433825,0.00010736608296131946
40,"(4.0, 1.0, 0.306)",1.1515096,0.6815406,5.334048,295.09064,7.792406,670.47845,160000000.0,"(4.0, 1.0, 0.306)",0.005190528201878819,0.1,0.9,3.4282802797649712e-15,0.0,1.1515096,0.00010736608296131946
41,"(4.0, 1.0, 0.45)",0.39317724,0.23414153,2.5486574,616.19434,6.8667407,769.6326,160000000.0,"(4.0, 1.0, 0.45)",0.0024986992794391316,0.1,1.9,4.272904943834027e-17,50.0,0.29729268,0.00010736608296131946
