filter_idx,params,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,"(2.0, 1.0, 0.141)",12.15753,8.67521,25.488865,36.809914,5.566841,288.8308,160000000.0,"(2.0, 1.0, 0.141)",0.0071260815512416,0.6,-1.1,12.369199414226484,50.0,10.111741065979004,0.0001073660829613,0.0063777956353208,0.7,-1.12,16.744175606812487,125.0,43944,1.56386,0.071543,0.0,1.30328,0.0489313,0.0,1.03362,0.0523193,0.0,0.0
11,"(2.0, 1.0, 0.208)",4.718697,3.0802977,9.658144,42.770992,6.538382,280.373,160000000.0,"(2.0, 1.0, 0.208)",0.0073653933818307,0.4,-1.0,0.9670020169128456,0.0,4.126582622528076,0.0001073660829613,0.0062768789466064,0.4,-0.97,0.7626456181533057,50.0,49437,0.909274,0.0718009,0.0,0.781314,0.0460572,0.0,0.616279,0.0481596,0.0,0.0
12,"(2.0, 1.0, 0.306)",1.6281819,1.0524331,4.2372437,79.184685,6.904291,411.25183,160000000.0,"(2.0, 1.0, 0.306)",0.0064651784104954,0.2,-0.4,7.520090916223063e-05,0.0,1.6281819343566897,0.0001073660829613,0.0043329976066347,0.19,-0.3,2.3488158725311245e-05,0.0,98874,0.577203,0.0619786,0.0,0.505955,0.0347305,0.0,0.401049,0.03487,0.0,0.0
13,"(2.0, 1.0, 0.45)",0.5886774,0.39630264,2.0185516,147.04845,5.666576,533.19275,160000000.0,"(2.0, 1.0, 0.45)",0.0023507149498195,0.1,1.5,2.551708798479642e-16,0.0,0.5886774063110352,0.0001073660829613,0.002144361002166,0.11,1.2,3.5317858022224195e-14,0.0,395506,0.397815,0.0507473,0.0,0.350221,0.023486,0.0,0.279378,0.0227493,0.0,0.0
14,"(3.0, 0.5, 0.044)",116.50107,87.833305,169.18463,13.374086,4.4614196,84.312675,160000000.0,"(3.0, 0.5, 0.044)",0.0105022649323502,1.6,-1.2,443.4657373772785,100.0,116.50106811523438,0.0001073660829613,0.0084586784329109,2.0,-1.22,554.9629301055869,0.0,24718,5.36697,0.0703016,0.0,4.3161,0.0522843,0.0,3.48842,0.0558132,0.0,0.0
15,"(3.0, 0.5, 0.065)",48.885197,35.28498,75.46438,17.755852,4.6060367,126.88595,160000000.0,"(3.0, 0.5, 0.065)",0.0100846413467134,1.1,-1.2,160.70595770852623,50.0,48.885196685791016,0.0001073660829613,0.0083036755001231,1.1,-1.21,180.9844690687837,0.0,27807,3.25327,0.0749263,0.0,2.62504,0.0562449,0.0,2.10398,0.0596755,0.0,0.0
16,"(3.0, 0.5, 0.096)",20.937191,14.824292,38.129948,30.392162,5.614327,232.01202,160000000.0,"(3.0, 0.5, 0.096)",0.01005578335417,1.0,-1.2,55.2875264485677,200.0,15.597818374633787,0.0001073660829613,0.0093128089089495,0.9,-1.19,45.59648384112506,300.0,21972,1.85038,0.0814913,0.0,1.51898,0.0605472,0.0,1.20034,0.0637097,0.0,0.0
17,"(3.0, 0.5, 0.141)",8.425982,5.7270303,17.209816,40.256413,7.096903,283.53156,160000000.0,"(3.0, 0.5, 0.141)",0.0095821933240963,0.5,-1.1,5.188740955458748,50.0,7.471786975860596,0.0001073660829613,0.0081815153147508,0.49,-1.1,4.866203780541483,50.0,27807,1.13875,0.0802643,0.0,0.963084,0.0561195,0.0,0.756553,0.0585874,0.0,0.0
18,"(3.0, 0.5, 0.208)",3.3330612,2.1532567,6.2877254,37.882042,7.580223,234.74881,160000000.0,"(3.0, 0.5, 0.208)",0.0096430765971666,0.3,-0.9,0.0830587576836694,0.0,3.3330612182617188,0.0001073660829613,0.0068429780432953,0.26,-0.8,0.0165884757975746,0.0,39062,0.728753,0.0730238,0.0,0.633099,0.0465369,0.0,0.497817,0.0473929,0.0,0.0
19,"(3.0, 0.5, 0.306)",0.9693491,0.6361936,2.6116905,83.58259,7.329294,440.55084,160000000.0,"(3.0, 0.5, 0.306)",0.0056421587448378,0.1,0.9,2.885950958440452e-15,0.0,0.9693490862846376,0.0001073660829613,0.0046445420723205,0.11,0.7,2.851743500107222e-13,0.0,87889,0.446225,0.0581782,0.0,0.393137,0.0310526,0.0,0.312043,0.0297774,0.0,0.0
20,"(3.0, 0.5, 0.45)",0.34720543,0.22513233,1.1432908,125.06279,6.0860124,538.89923,160000000.0,"(3.0, 0.5, 0.45)",0.0034187057020012,0.1,2.1,2.5082672388147494e-17,50.0,0.3032890856266022,0.0001073660829613,0.0026820581762868,0.1,1.9,4.359089619542498e-17,25.0,263671,0.312696,0.0476047,0.0,0.275703,0.0207227,0.0,0.220023,0.0189625,0.0,0.0
21,"(3.0, 1.0, 0.044)",140.4855,105.64888,214.70471,14.993605,4.7134542,102.820206,160000000.0,"(3.0, 1.0, 0.044)",0.0079335615715837,1.6,-1.2,553.2915713546989,50.0,133.15603637695312,0.0001073660829613,0.0070984099485256,2.0,-1.21,615.5901905927443,25.0,37077,5.90091,0.0682419,0.0,4.77222,0.0492935,0.0,3.83664,0.0527544,0.0,0.0
22,"(3.0, 1.0, 0.065)",53.498684,38.40996,88.95193,20.842571,4.87331,168.96236,160000000.0,"(3.0, 1.0, 0.065)",0.0077491897452519,1.1,-1.2,174.91936059336692,50.0,53.49868392944336,0.0001073660829613,0.0071725669538288,0.96,-1.2,172.14078406582732,0.0,37077,3.36188,0.0740132,0.0,2.72817,0.0545194,0.0,2.17668,0.057883,0.0,0.0
23,"(3.0, 1.0, 0.096)",23.714125,17.93361,37.965935,18.546865,5.4401975,138.86903,160000000.0,"(3.0, 1.0, 0.096)",0.0088224317468807,1.5,-1.2,86.83324929761888,100.0,19.978065490722656,0.0001073660829613,0.008419590544397,1.2,-1.19,73.28125532467935,150.0,24718,2.16676,0.0753261,0.0,1.78149,0.0542228,0.0,1.41124,0.0574874,0.0,0.0
24,"(3.0, 1.0, 0.141)",10.035672,6.7740746,18.594767,32.000637,6.876478,215.0979,160000000.0,"(3.0, 1.0, 0.141)",0.0076927715946708,0.5,-1.1,6.176378329594932,50.0,10.035672187805176,0.0001073660829613,0.0071913152734753,0.4,-1.06,2.5685722877995008,0.0,37077,1.24574,0.0782066,0.0,1.05214,0.0542478,0.0,0.825446,0.0567119,0.0,0.0
25,"(3.0, 1.0, 0.208)",3.9081697,2.570171,8.102772,46.914135,8.179919,253.44922,160000000.0,"(3.0, 1.0, 0.208)",0.0091035511979066,0.4,-1.0,0.6490662903084837,100.0,3.384917020797729,0.0001073660829613,0.0071945712442913,0.31,-0.9,0.1074846031629652,50.0,37077,0.749795,0.0753393,0.0,0.650288,0.0491119,0.0,0.509768,0.0499464,0.0,0.0
26,"(3.0, 1.0, 0.306)",1.2336318,0.7814965,3.547255,110.494896,7.9433036,469.7858,160000000.0,"(3.0, 1.0, 0.306)",0.0059756161517223,0.1,0.8,5.269633588251005e-15,0.0,1.2336318492889404,0.0001073660829613,0.0047634847128484,0.09,1.0,1.8461874026742396e-17,0.0,78125,0.472162,0.0608108,0.0,0.416266,0.0338588,0.0,0.328872,0.0324865,0.0,0.0
27,"(3.0, 1.0, 0.45)",0.4590403,0.27779153,2.125519,309.44733,6.555688,673.42786,160000000.0,"(3.0, 1.0, 0.45)",0.0026237200946348,0.1,1.9,5.2524399626485335e-17,50.0,0.3654450476169586,0.0001073660829613,0.0022523679889904,0.11,1.6,7.323292847803738e-15,50.0,351562,0.344071,0.0473005,0.0,0.30359,0.0204813,0.0,0.242029,0.0188125,0.0,0.0
28,"(4.0, 0.5, 0.044)",107.09753,83.98095,143.43358,9.75356,3.625057,50.523407,160000000.0,"(4.0, 0.5, 0.044)",0.0082789424335453,2.2,-1.2,487.56829307283016,0.0,107.09753,0.0001073660829613,0.0082789424335453,2.2,-1.2,487.56829307283016,0.0,27807,5.50521,0.0659225,0.0,4.43236,0.0478807,0.0,3.59695,0.0514734,0.0,0.0
29,"(4.0, 0.5, 0.065)",42.61373,31.048145,66.75063,16.537998,4.771248,122.042046,160000000.0,"(4.0, 0.5, 0.065)",0.0071815739871676,1.4,-1.2,160.35406077144097,50.0,42.613731384277344,0.0001073660829613,0.0069623613478614,1.22,-1.2,162.7300182537492,0.0,39062,3.16473,0.0706082,0.0,2.56223,0.0516101,0.0,2.05933,0.0551827,0.0,0.0
30,"(4.0, 0.5, 0.096)",19.663296,14.067487,30.647837,18.687,5.4845614,131.48987,160000000.0,"(4.0, 0.5, 0.096)",0.0094980839817691,1.5,-1.2,66.86315367789352,200.0,15.075578689575195,0.0001073660829613,0.008814870392337,1.3,-1.19,57.7109934885163,300.0,24718,1.94904,0.0769425,0.0,1.6026,0.0558799,0.0,1.27217,0.0592814,0.0,0.0
31,"(4.0, 0.5, 0.141)",8.503867,5.761185,15.597688,28.779936,6.693488,196.37112,160000000.0,"(4.0, 0.5, 0.141)",0.0091565187866487,0.5,-1.1,5.27257455719842,50.0,7.883382797241211,0.0001073660829613,0.008266558006526,0.49,-1.1,5.134266714954402,25.0,27807,1.16769,0.0793688,0.0,0.984521,0.0554869,0.0,0.776839,0.0583417,0.0,0.0
32,"(4.0, 0.5, 0.208)",3.3099813,2.138477,9.132234,86.95973,7.2606835,468.08893,160000000.0,"(4.0, 0.5, 0.208)",0.0097885099735628,0.3,-0.9,0.0824836150801599,0.0,3.309981346130371,0.0001073660829613,0.006082096141589,0.27,-0.8,0.0234701713333813,0.0,49437,0.736673,0.0715621,0.0,0.638784,0.045122,0.0,0.503082,0.0463715,0.0,0.0
33,"(4.0, 0.5, 0.306)",0.9458285,0.59772325,2.909372,118.972084,7.466095,505.99487,160000000.0,"(4.0, 0.5, 0.306)",0.0063581767350718,0.1,0.9,2.815925343348027e-15,0.0,0.8267495632171631,0.0001073660829613,0.0046213277251292,0.11,0.9,1.2445236288232265e-13,25.0,87889,0.438843,0.0573949,0.0,0.387018,0.0303761,0.0,0.307169,0.0286947,0.0,0.0
34,"(4.0, 0.5, 0.45)",0.30912352,0.19462037,1.6152692,399.83215,5.4140835,708.1638,160000000.0,"(4.0, 0.5, 0.45)",0.0030797800934665,0.1,2.5,8.273252480834997e-18,50.0,0.2573629915714264,0.0001073660829613,0.0020284773256664,0.1,2.3,1.3696683446199549e-17,25.0,468750,0.303656,0.0446576,0.0,0.267375,0.0176918,0.0,0.214342,0.0163606,0.0,0.0
35,"(4.0, 1.0, 0.044)",121.18041,90.14103,182.41086,14.2980175,4.574466,79.343704,160000000.0,"(4.0, 1.0, 0.044)",0.007306358604838,1.5,-1.2,507.1036594335079,0.0,121.18041,0.0001073660829613,0.007306358604838,1.5,-1.2,507.1036594335079,0.0,32958,5.55141,0.0669632,0.0,4.51683,0.0473063,0.0,3.63541,0.0507412,0.0,0.0
36,"(4.0, 1.0, 0.065)",50.96683,38.42368,78.058624,15.743898,4.7320337,111.24624,160000000.0,"(4.0, 1.0, 0.065)",0.0101049454619415,1.0,-1.2,169.8894373575846,0.0,50.96683120727539,0.0001073660829613,0.0082709115394539,1.1,-1.21,188.6911685239913,0.0,27807,3.31337,0.0741221,0.0,2.66699,0.0557477,0.0,2.14028,0.05914,0.0,0.0
37,"(4.0, 1.0, 0.096)",23.426535,16.512379,36.02367,20.611778,5.3718123,129.79808,160000000.0,"(4.0, 1.0, 0.096)",0.0094760776968674,2.5,-1.2,86.39891441120783,200.0,18.44680976867676,0.0001073660829613,0.0094238325095442,2.8,-1.2,85.61397998289301,225.0,21972,2.19974,0.0714283,0.0,1.82213,0.0495119,0.0,1.44844,0.0529981,0.0,0.0
38,"(4.0, 1.0, 0.141)",9.312407,6.3760495,20.038586,45.38271,7.074989,335.50122,160000000.0,"(4.0, 1.0, 0.141)",0.0082278098453979,0.5,-1.1,5.697628524568347,50.0,7.952797889709473,0.0001073660829613,0.0071734105512911,0.5,-1.09,5.328864841670781,75.0,37077,1.22268,0.076619,0.0,1.03208,0.0526683,0.0,0.812181,0.05537,0.0,0.0
39,"(4.0, 1.0, 0.208)",3.6433825,2.410303,9.057853,68.37845,7.0062947,394.10834,160000000.0,"(4.0, 1.0, 0.208)",0.0069733283913929,0.3,-0.9,0.0907918602430795,0.0,3.6433825,0.0001073660829613,0.0069733283913929,0.3,-0.9,0.0907918602430795,0.0,39062,0.755793,0.0744246,0.0,0.652559,0.0483325,0.0,0.513435,0.0498332,0.0,0.0
40,"(4.0, 1.0, 0.306)",1.1515096,0.6815406,5.334048,295.09064,7.792406,670.47845,160000000.0,"(4.0, 1.0, 0.306)",0.0051905282018788,0.1,0.9,3.4282802797649712e-15,0.0,0.9747081995010376,0.0001073660829613,0.0051604610328032,0.12,0.6,9.227224414059607e-12,25.0,65916,0.47114,0.0583692,0.0,0.415243,0.0313254,0.0,0.328932,0.0300219,0.0,0.0
41,"(4.0, 1.0, 0.45)",0.39317724,0.23414153,2.5486574,616.19434,6.8667407,769.6326,160000000.0,"(4.0, 1.0, 0.45)",0.0024986992794391,0.1,1.9,4.2729049438340266e-17,50.0,0.3126820623874664,0.0001073660829613,0.0020523749457528,0.09,2.2,1.0331548513026756e-19,25.0,444943,0.309828,0.0470804,0.0,0.273615,0.0204374,0.0,0.217701,0.0183924,0.0,0.0
