filter_idx,obs_var,var_lower,var_upper,obs_kurt,kurt_lower,kurt_upper,total_samples,filter_group,kstest_stat_initial,initial_r,initial_eta,initial_scale,initial_exclude_cutoff,best_augmented_var,kstest_stat_cutoff_0.05,kstest_stat_best,best_r,best_eta,best_scale,best_exclude_cutoff,n_pval_0.05,param_gaussian,kstest_stat_gaussian,kstest_pval_gaussian,param_laplace,kstest_stat_laplace,kstest_pval_laplace,param_t,kstest_stat_t,kstest_pval_t,kstest_pval_gengamma
10,69.3721851998416,52.7061978160652,90.9710705399782,9.330451056729617,4.541925367622319,23.356946364137077,196608000.0,"(2.0, 0.5, 0.084)",0.0064561093580014,0.6,-1.1,78.89720810439171,0.0,69.3721851998416,9.685608715247528e-05,0.0061992828075443,0.59,-1.1,75.83735501846913,0.0,48000,3.8649,0.0752177,0.0,3.30231,0.0500986,0.0,2.59275,0.052296,0.0,0.0
11,17.442214413404848,12.501176295069932,23.684009717434368,12.88217241393019,5.633022155389231,53.284315180776275,196608000.0,"(2.0, 0.5, 0.132)",0.0072411297736031,0.5,-1.1,11.281161245123194,50.0,16.68930231863228,9.685608715247528e-05,0.007137999357224,0.5,-1.1,11.589793276827974,25.0,36000,1.70579,0.0791275,0.0,1.46531,0.0538254,0.0,1.14292,0.0552611,0.0,0.0
12,4.405970250088933,3.0756461753225492,6.003487300504069,15.269168650850276,6.97914466853819,55.183715775373294,196608000.0,"(2.0, 0.5, 0.205)",0.0080460538320349,0.5,-1.1,2.501005007459099,200.0,3.80578356535219,9.685608715247528e-05,0.0074689815259028,0.48,-1.1,2.3164379491541993,125.0,34171,0.792929,0.0793466,0.0,0.68553,0.0538306,0.0,0.532474,0.0545053,0.0,0.0
13,1.170050214515642,0.8502638441902105,1.6145791885251417,17.439435354697586,7.817137204477293,63.928756382946474,196608000.0,"(2.0, 0.5, 0.32)",0.0076328490459061,0.4,-1.1,0.3520694097373563,0.0,1.0752269392406717,9.685608715247528e-05,0.0051915918467037,0.4,-1.08,0.2979399054462712,50.0,72000,0.393781,0.0782842,0.0,0.341956,0.0527067,0.0,0.264499,0.0528971,0.0,0.0
14,0.3664721816000736,0.2537250513065976,0.5570702697429235,19.94562570880632,8.616745126977127,87.78452237900873,196608000.0,"(2.0, 0.5, 0.5)",0.0100248601559073,0.4,-1.1,0.0871346074998384,200.0,0.3161439464410394,9.685608715247528e-05,0.0069481291711565,0.5,-1.17,0.28855781894947,100.0,38442,0.196741,0.0856102,0.0,0.168096,0.0613687,0.0,0.129376,0.0622749,0.0,0.0
15,97.09839548848728,71.31339561830455,129.19070709329958,10.84407783994834,4.96447331782992,31.888449323758213,196608000.0,"(2.0, 1.0, 0.001)",0.0068544403222243,0.7,-1.1,136.2007506214988,100.0,97.09839548848728,9.685608715247528e-05,0.0053947487938983,0.5,-1.04,54.96965324302949,0.0,60750,4.6416,0.0711073,0.0,3.98338,0.0455119,0.0,3.1351,0.0476918,0.0,0.0
16,24.47623001592762,17.7027956034888,33.878419706981866,16.2264917680055,6.081110708007998,80.0275892079068,196608000.0,"(2.0, 1.0, 0.002)",0.0082944803502564,0.5,-1.1,15.651174731293438,50.0,24.47623001592762,9.685608715247528e-05,0.0052183255896556,0.4,-1.04,5.802518426399507,0.0,68343,2.00135,0.0767471,0.0,1.72429,0.051183,0.0,1.34607,0.0525231,0.0,0.0
17,6.1843237538997595,4.275832962022126,9.014850691529112,18.972792328458265,8.269402745734102,76.35333306035862,196608000.0,"(2.0, 1.0, 0.003)",0.0098019345559868,0.3,-1.0,0.2326195482882357,0.0,6.1843237538997595,9.685608715247528e-05,0.0052000634361757,0.3,-0.96,0.1959522941573855,0.0,72000,0.904932,0.0780825,0.0,0.783979,0.0524922,0.0,0.608565,0.0530125,0.0,0.0
18,1.6109129735066905,1.0569248624204692,2.4271140697731495,22.32464314780176,9.4101679683669,93.53516585697916,196608000.0,"(2.0, 1.0, 0.004)",0.0049944953516962,0.3,-1.0,0.0605935043411148,0.0,1.5137948554521934,9.685608715247528e-05,0.0043791681832266,0.31,-1.0,0.0717677791728285,25.0,96000,0.438281,0.0775174,0.0,0.381411,0.0518611,0.0,0.294854,0.0518747,0.0,0.0
19,0.4868304467401857,0.3328691991672536,0.7445978735662496,27.307064183938635,10.087776023694182,123.26892612024427,196608000.0,"(2.0, 1.0, 0.005)",0.0068063865861766,0.4,-1.1,0.1103539072815088,200.0,0.4063867229756068,9.685608715247528e-05,0.0050872782846596,0.4,-1.12,0.1332254799696967,100.0,72000,0.215988,0.083704,0.0,0.185046,0.0593074,0.0,0.142431,0.0600624,0.0,0.0
