filter_idx,obs_var,var_exclude_0,var_exclude_50,var_exclude_100,var_exclude_200,kstest_stat_0,kstest_stat_50,kstest_stat_100,kstest_stat_200,kstest_stat_plus100,kstest_stat_plus75,best_augmented_var,kstest_stat_plus50,kstest_stat_plus25,kstest_stat_plus0,kstest_stat_minus25,kstest_stat_minus50,kstest_stat_minus75,kstest_stat_minus100
10,4076.9702,4076.9702,3855.4805,3721.9668,3520.259,0.0025018542001267,0.0040890942870114,0.0043841376256646,0.0052878744529576,0.0038016672521200764,0.0032201355700656603,4076.9702,0.003124830139826673,0.00244609332340983,0.002363650027187636,,,,
11,1686.2347,1686.2347,1594.0725,1538.5189,1453.262,0.0032711966539534,0.003473187749527,0.0050626357908645,0.0051830067153767,0.0037872274717709944,0.00382244036158208,1629.3456,0.003473187749527047,0.002676804205056338,0.0026782428561155647,,,,
12,663.1824,663.1824,621.02057,596.20654,559.36584,0.0029685522091764,0.0034200554618092,0.0050026537013516,0.0058826979538927,0.0039347046468398705,0.003955462515356577,663.1824,0.0034200554618092627,0.0029156801133850274,0.0025206226732157333,,,,
13,312.59976,312.59976,289.0804,275.88452,256.35107,0.0027870606605191,0.0028626907041934,0.0043238292687334,0.00527094164582,0.003976712779255744,0.0034739335750154643,312.59976,0.002862690704193427,0.0023430577454421897,0.0018859823239798512,,,,
14,38284.832,38284.832,36714.617,35693.945,34073.742,0.0022640199598755,0.004241827523214,0.0043670295555967,0.0054091121791589,0.003922369329554476,0.003397129143447697,38284.832,0.003254539098980276,0.0026789543808537486,0.00215568775642494,,,,
15,16556.695,16556.695,15837.68,15372.782,14640.48,0.0034373259915225,0.005618361814803,0.0055233215406556,0.0055560713176371,0.004511932240380601,0.004590442037269771,16556.695,0.004036587969500904,0.0036791007965956135,0.0030040988520604744,,,,
16,6601.16,6601.16,6267.1733,6067.944,5757.592,0.0048495009705032,0.0072509150895145,0.0064217287478315,0.0060803403264899,0.004643321446155334,0.005041896542475333,6601.16,0.004438130027202725,0.004177545322421872,0.003464036859344266,,,,
17,2894.6086,2894.6086,2734.4714,2637.441,2488.7158,0.0050015508879664,0.0050027829940966,0.0067241810902545,0.008095665303744,0.005638627264144214,0.005182869981012028,2795.929,0.00466236018146618,0.004407267117530478,0.004701482013932737,,,,
18,1161.6654,1161.6654,1090.5052,1048.9609,986.38873,0.0077604005346287,0.0064499024621007,0.0071796084875132,0.0076531894656669,0.006493096326811554,0.0062279781674762225,1117.195,0.006501749473396323,0.0062547708931550705,0.0056944909810299205,0.005174528707763748,0.005414401176371042,,
19,459.3848,459.3848,425.5431,406.0577,376.919,0.0062977196448597,0.0066464030507774,0.0054296685460397,0.0078921286422247,0.006815473831618429,0.006343932978050741,459.3848,0.006269431733590625,0.0057382547112501125,0.005429668546039705,0.005134824010330774,0.004949967065073557,0.0050030387337131055,0.00392349271755954
20,227.42635,227.42635,208.7189,198.26889,182.72174,0.003988142046201,0.0042819517399018,0.005184235863384,0.0056381113071879,0.004151779063997885,0.0038412586027108397,227.42635,0.0036960705404347483,0.0034184739838089735,0.002653296252642934,,,,
21,48845.43,48845.43,45959.93,44219.52,41585.19,0.0044084308341416,0.0045547991064252,0.0040566497914275,0.0060596907363064,0.00479358628717752,0.004497215458033277,48845.43,0.003939095807174095,0.004135963454164893,0.003693258564230195,0.0032313424306493754,0.0033645429070742194,0.0031577690844202255,0.002704871695683564
22,19566.33,19566.33,18354.236,17616.24,16500.963,0.00512927066184,0.004220116408592,0.005523725034607,0.0052784214082081,0.003856353270481394,0.003328359133608419,19566.33,0.0032323342088881324,0.0032070369843088947,0.0023606662965333647,0.0024587859492521957,0.0020255294147957237,,
23,8147.0566,8147.0566,7592.4287,7271.978,6798.2954,0.00297403957904,0.0051250910998212,0.005893379216439,0.0084670318440438,0.004174861286946552,0.003986144385481061,,0.00427866108664865,0.003617516903260398,0.002974039579040022,,,,
24,3407.1711,3407.1711,3142.112,3000.5293,2794.435,0.0071884549127427,0.0054833910108914,0.006068263098139,0.0067932759603699,0.005799743404259872,0.005659334585323639,3407.1711,0.005437619048649811,0.005019970750947761,0.0042612541061458065,0.004563419683186298,0.0038277810109750288,,
25,1412.8157,1412.8157,1291.3865,1225.4146,1131.2858,0.0056982582809443,0.0069698632869109,0.0084950173177646,0.0065001130447862,0.005992738789586852,0.0049092811693746685,1412.8157,0.004753994494385294,0.004701308424414075,0.004363683344134395,,,,
26,529.15875,529.15875,481.6782,456.4858,420.86075,0.0060435559653868,0.0063189040810496,0.0056770517274428,0.0083081990029295,0.0066268239930378225,0.006323172402893783,529.15875,0.006285850185970075,0.005927423815522595,0.005491724889023164,0.005568184045499747,0.004712363670539399,0.004873761547317668,0.004189532506795324
27,223.3432,223.3432,198.69029,186.56886,169.95813,0.0028347980834476,0.0045999566241769,0.0048533168576905,0.0057038942840994,0.005562691742895587,0.005209683852449576,223.3432,0.004197894143737828,0.0036503297827933656,0.002316507741532914,,,,
28,39038.28,39038.28,37159.637,36069.918,34385.883,0.0031672340161532,0.0031145084079475,0.0048918328931714,0.0043526545803709,0.0036098843338306028,0.0033542278712012097,39038.28,0.00313613098822374,0.002876727759115516,0.002348329966934508,0.0022734649173079546,0.0016105141418079338,,
29,16568.78,16568.78,15723.23,15220.098,14448.777,0.0033951718019694,0.0046394348749095,0.0049199471844936,0.0051455260913593,0.004140685105727293,0.003581676491347996,16040.679,0.003798597582581123,0.0029967729932313114,0.003088002886491803,,,,
30,6615.0093,6615.0093,6235.074,6018.059,5689.4297,0.00631271385408,0.007174487126383,0.0056242589256087,0.0064037969896996,0.0054145802360224815,0.005331379938176006,6615.0093,0.0050319089589507815,0.005244187031670622,0.004741738466263967,0.00465902072823976,0.004478692208716328,0.003758061193736395,0.003663103460743722
31,2712.5369,2712.5369,2546.6235,2451.3325,2308.0085,0.004976726398434,0.0060710228547443,0.0079959900622563,0.0068341218617287,0.005402593382509188,0.004879330721855757,2607.787,0.004421735033491747,0.004022585951695801,0.004109990669502794,,,,
32,1224.1837,1224.1837,1136.0073,1088.758,1019.1447,0.0083257723176418,0.0073820824922946,0.0071955570217882,0.0077331056708782,0.0073921508029148875,0.007003874383432418,1224.1837,0.006479622831109422,0.005982274576451618,0.0061954381173072726,0.006255327828777593,0.005714304566791006,0.005044341562190302,0.004866092310440218
33,439.74033,439.74033,403.6407,384.68542,357.13385,0.0045238428555109,0.0061644695306004,0.0060509645767163,0.0077188188318717,0.005273203778106916,0.0052176988665823335,439.74033,0.004536492002426361,0.004466655120420798,0.0035939797061259812,,,,
34,206.84148,206.84148,187.9604,178.21054,164.1184,0.0035733465821608,0.0041434799614961,0.0061129342673278,0.0065126275058453,0.00447244863077792,0.0038151181621406405,206.84148,0.003693193089821769,0.003345199521103688,0.0025814972639275346,,,,
35,43519.312,43519.312,40721.543,39050.91,36527.363,0.0011894237530773,0.0021133939733977,0.0025618063462746,0.0039246868260378,0.0025281850122920134,0.0020754817264192413,,0.0017867482610743994,0.0012393593932358282,0.0011894237530773177,,,,
36,19027.361,19027.361,17638.36,16824.156,15624.78,0.004764888805932,0.0041426566483219,0.0028426840403097,0.0038833514087396,0.0038833514087396326,0.003505637983009291,19027.361,0.003303737941369178,0.002828256748286795,0.0024702657894919433,0.0022180639675983826,0.0016356546076053968,0.0012657171960078761,0.0007984608585852593
37,7502.647,7502.647,6941.0586,6621.1,6153.7285,0.0030908722691594,0.0029363619902194,0.0047027908847281,0.0059650699251345,0.0035586519953172205,0.003305131641289427,6941.0586,0.0031926568094640118,0.0027610086746179263,0.0022650792640547257,0.0024716321498075566,0.0025304280503362087,,
38,3224.96,3224.96,2975.1523,2834.5388,2628.4568,0.0058361718355351,0.0044560832324219,0.003814859711287,0.0060207730035595,0.005118776086364296,0.004843039720202669,3224.96,0.004924460189325575,0.004256362184517304,0.003814859711287033,0.004062081442370968,0.003768994993502528,0.0032126127361914447,0.002861367163110473
39,1378.2527,1378.2527,1235.7958,1164.9183,1066.2645,0.0059687701240254,0.0061538814077962,0.0070016602312281,0.006698499417613,0.00426011986956798,0.004548199751822746,1378.2527,0.004316262794748282,0.0033897101368788873,0.0030491632757929654,,,,
40,544.4368,544.4368,477.1785,445.95575,403.9531,0.0022506390020464,0.0048371605963956,0.0058015609340607,0.0063242064348644,0.0057823056708981024,0.004911656407023873,,0.00460754654418688,0.003453557622626474,0.0022506390020464173,,,,
41,211.39896,211.39896,182.75412,169.84148,152.72075,0.0039991915150409,0.003477786382074,0.0044667029148541,0.0050853501600384,0.003759767116794821,0.0036117541759270733,191.88503,0.0033795018978334257,0.002867290003300514,0.0028614432142670676,0.0024306157977058707,0.003621384803651262,,
